"Time","Event"
387,7
484,1
609,19
752,5
868,13
959,25
1080,29
1117,29
1190,8
1271,18
41,27
135,15
170,4
302,25
379,10
384,14
436,14
508,28
565,6
601,14
660,10
675,29
683,14
802,13
874,4
40,0
139,4
176,21
208,25
324,12
385,12
505,7
592,1
715,19
851,5
964,13
1077,25
1164,29
1217,29
1263,8
1300,18
30,21
49,6
172,28
267,15
313,19
410,13
427,25
469,10
590,25
659,20
666,25
767,17
901,26
993,2
5,11
126,20
243,23
306,19
335,2
382,29
490,26
615,13
671,24
716,19
799,17
864,9
933,14
36,27
105,15
144,4
245,25
280,10
284,14
348,14
486,28
540,6
571,14
608,10
644,29
656,14
777,13
887,4
27,21
48,6
135,28
176,15
210,19
327,13
375,25
420,10
559,25
619,20
678,25
784,17
910,26
1027,2
46,26
79,19
153,8
205,13
281,26
411,25
495,14
557,27
613,3
652,21
728,4
833,2
970,9
1078,21
1125,21
5,10
49,14
116,7
202,7
339,24
406,20
464,21
535,16
548,23
619,23
705,3
764,13
857,21
935,24
28,16
103,7
208,15
253,3
321,26
427,11
500,19
575,15
602,7
680,12
788,1
824,15
895,15
1015,5
1131,22
1192,4
36,16
117,7
252,15
317,3
381,26
483,11
542,19
608,15
635,7
764,12
897,1
914,15
986,15
1061,5
1194,22
1246,4
39,7
101,18
203,19
274,9
355,17
426,18
436,29
522,26
604,19
683,25
741,4
858,14
910,22
991,2
14,7
75,18
134,19
205,9
316,17
385,18
429,29
480,26
504,19
625,25
732,4
922,14
956,22
1088,2
27,21
49,6
125,28
188,15
240,19
381,13
447,25
485,10
623,25
681,20
691,25
808,17
959,26
1049,2
49,5
149,22
219,19
355,27
447,3
449,4
552,20
663,3
797,27
877,24
974,25
1037,24
1163,24
1280,22
1336,20
31,26
48,19
104,8
121,13
231,26
329,25
422,14
474,27
525,3
565,21
657,4
770,2
919,9
993,21
1036,21
1,5
34,8
117,19
216,28
382,14
400,13
445,20
541,1
664,27
672,19
780,4
850,28
947,7
1049,18
23,16
70,7
242,15
257,3
308,26
392,11
450,19
490,15
517,7
609,12
727,1
748,15
822,15
913,5
1073,22
1153,4
24,14
55,23
120,8
140,25
215,11
338,6
422,24
481,0
603,10
704,19
764,18
825,14
866,18
21,0
111,4
164,21
198,25
317,12
413,12
548,7
631,1
772,19
900,5
966,13
1074,25
1209,29
1254,29
1295,8
1364,18
20,19
83,19
172,0
248,9
359,16
433,15
595,21
728,14
758,5
854,11
920,29
1009,14
1086,22
1177,24
1221,10
49,14
98,23
218,8
243,25
324,11
459,6
584,24
654,0
757,10
859,19
871,18
888,14
959,18
21,14
45,23
134,8
164,25
241,11
300,6
384,24
438,0
542,10
636,19
661,18
712,14
721,18
22,19
83,19
174,0
194,9
291,16
343,15
484,21
624,14
658,5
751,11
837,29
929,14
1010,22
1094,24
1119,10
8,19
68,19
163,0
230,9
277,16
305,15
448,21
575,14
610,5
711,11
774,29
874,14
945,22
1032,24
1081,10
45,0
105,4
147,21
181,25
318,12
408,12
519,7
611,1
723,19
819,5
882,13
984,25
1125,29
1182,29
1202,8
1253,18
8,14
46,23
117,8
166,25
247,11
372,6
454,24
505,0
627,10
729,19
757,18
785,14
840,18
7,27
52,15
84,4
204,25
285,10
303,14
359,14
430,28
469,6
508,14
570,10
588,29
595,14
685,13
795,4
39,23
119,15
214,16
237,16
275,3
330,5
381,11
472,2
515,12
617,14
750,16
865,4
934,2
1038,16
1107,15
13,14
53,23
165,8
213,25
290,11
409,6
514,24
558,0
674,10
768,19
782,18
788,14
857,18
46,5
103,8
247,19
376,28
504,14
547,13
622,20
702,1
811,27
825,19
941,4
1011,28
1159,7
1268,18
31,14
58,23
167,8
180,25
260,11
331,6
454,24
521,0
636,10
733,19
781,18
788,14
854,18
7,11
145,20
201,23
255,19
282,2
327,29
428,26
513,13
571,24
620,19
709,17
775,9
795,14
5,0
81,4
130,21
162,25
309,12
371,12
472,7
564,1
670,19
787,5
858,13
962,25
1108,29
1134,29
1177,8
1262,18
47,21
68,6
178,28
223,15
297,19
391,13
452,25
492,10
571,25
627,20
684,25
794,17
899,26
1007,2
1,21
21,6
149,28
202,15
275,19
379,13
421,25
465,10
584,25
656,20
713,25
774,17
909,26
1028,2
47,19
108,19
210,0
280,9
396,16
472,15
621,21
755,14
788,5
883,11
966,29
1022,14
1087,22
1171,24
1234,10
38,14
47,23
142,8
223,25
301,11
428,6
557,24
610,0
738,10
839,19
874,18
947,14
968,18
11,11
101,20
151,23
216,19
266,2
310,29
385,26
523,13
582,24
613,19
703,17
768,9
794,14
6,21
21,6
92,28
130,15
190,19
315,13
354,25
396,10
530,25
591,20
665,25
746,17
892,26
998,2
37,27
99,15
155,4
272,25
337,10
349,14
419,14
545,28
580,6
630,14
663,10
675,29
682,14
765,13
856,4
38,19
103,19
210,0
292,9
399,16
428,15
526,21
608,14
644,5
679,11
735,29
822,14
880,22
963,24
987,10
23,11
106,20
230,23
283,19
334,2
369,29
417,26
538,13
599,24
640,19
729,17
795,9
861,14
36,7
129,18
251,19
323,9
417,17
487,18
513,29
598,26
678,19
811,25
878,4
1004,14
1079,22
1153,2
47,6
112,0
172,13
206,27
320,1
447,2
522,11
568,16
655,10
828,19
882,5
984,2
1076,20
1093,12
22,21
31,6
101,28
206,15
247,19
418,13
446,25
492,10
572,25
628,20
658,25
719,17
828,26
930,2
0,10
65,14
133,7
222,7
351,24
415,20
452,21
518,16
531,23
622,23
709,3
766,13
909,21
987,24
11,16
96,7
267,15
307,3
361,26
409,11
487,19
554,15
581,7
670,12
753,1
772,15
837,15
909,5
1011,22
1046,4
40,19
100,19
186,0
268,9
326,16
361,15
463,21
534,14
565,5
655,11
707,29
788,14
862,22
952,24
978,10
24,14
40,23
123,8
196,25
276,11
412,6
521,24
583,0
700,10
800,19
842,18
873,14
882,18
38,7
89,18
213,19
288,9
367,17
450,18
523,29
611,26
707,19
833,25
899,4
1045,14
1140,22
1281,2
48,19
107,19
213,0
288,9
347,16
400,15
528,21
597,14
628,5
685,11
729,29
789,14
856,22
945,24
961,10
36,11
175,20
224,23
292,19
334,2
371,29
443,26
587,13
648,24
682,19
759,17
824,9
849,14
11,7
88,18
144,19
218,9
313,17
389,18
453,29
520,26
552,19
679,25
743,4
888,14
930,22
1051,2
5,27
53,15
87,4
188,25
260,10
280,14
348,14
431,28
468,6
503,14
563,10
610,29
621,14
694,13
781,4
41,19
104,19
197,0
248,9
358,16
400,15
536,21
632,14
663,5
755,11
799,29
895,14
979,22
1057,24
1085,10
3,16
107,7
206,15
252,3
311,26
360,11
429,19
467,15
494,7
576,12
662,1
685,15
768,15
851,5
1013,22
1062,4
24,16
87,7
255,15
314,3
362,26
443,11
526,19
548,15
575,7
676,12
787,1
811,15
878,15
942,5
1047,22
1125,4
19,27
95,15
155,4
296,25
349,10
352,14
374,14
459,28
496,6
524,14
599,10
617,29
625,14
733,13
840,4
26,5
72,8
166,19
279,28
396,14
442,13
509,20
641,1
768,27
771,19
900,4
968,28
1095,7
1193,18
32,23
105,15
220,16
234,16
273,3
311,5
361,11
430,2
473,12
596,14
734,16
874,4
936,2
1012,16
1081,15
38,5
160,22
226,19
367,27
457,3
459,4
538,20
659,3
740,27
844,24
915,25
979,24
1082,24
1129,22
1203,20
23,19
88,19
196,0
254,9
318,16
394,15
494,21
642,14
674,5
708,11
782,29
847,14
924,22
1007,24
1074,10
22,27
65,15
106,4
188,25
213,10
228,14
277,14
387,28
408,6
435,14
501,10
548,29
569,14
643,13
754,4
17,19
82,19
172,0
231,9
345,16
412,15
512,21
611,14
642,5
713,11
768,29
824,14
909,22
987,24
1057,10
47,21
61,6
161,28
205,15
243,19
353,13
414,25
451,10
542,25
610,20
636,25
722,17
835,26
951,2
42,16
121,7
266,15
315,3
381,26
492,11
558,19
586,15
613,7
736,12
850,1
885,15
953,15
1020,5
1138,22
1217,4
45,6
103,0
158,13
191,27
308,1
440,2
523,11
556,16
634,10
776,19
820,5
951,2
1070,20
1081,12
43,10
127,14
192,7
289,7
419,24
525,20
563,21
626,16
639,23
729,23
815,3
867,13
992,21
1080,24
25,5
150,22
221,19
328,27
411,3
412,4
548,20
649,3
774,27
812,24
907,25
966,24
1122,24
1186,22
1218,20
18,21
34,6
107,28
158,15
216,19
378,13
439,25
477,10
602,25
664,20
700,25
790,17
931,26
1025,2
9,0
105,4
143,21
175,25
308,12
358,12
462,7
558,1
666,19
776,5
827,13
914,25
1024,29
1066,29
1142,8
1216,18
16,26
57,19
96,8
120,13
232,26
329,25
460,14
500,27
556,3
596,21
680,4
778,2
879,9
996,21
1015,21
7,10
20,14
92,7
184,7
297,24
386,20
425,21
509,16
524,23
585,23
672,3
726,13
867,21
950,24
0,27
51,15
78,4
185,25
214,10
235,14
285,14
362,28
403,6
436,14
511,10
536,29
549,14
646,13
757,4
11,5
111,22
179,19
269,27
343,3
345,4
470,20
572,3
687,27
737,24
798,25
857,24
993,24
1043,22
1095,20
48,10
74,14
144,7
240,7
354,24
444,20
525,21
610,16
624,23
704,23
790,3
833,13
947,21
1032,24
42,27
85,15
111,4
217,25
263,10
266,14
296,14
408,28
486,6
511,14
550,10
584,29
610,14
715,13
785,4
41,26
80,19
156,8
192,13
317,26
451,25
554,14
603,27
659,3
698,21
771,4
864,2
998,9
1090,21
1115,21
33,23
120,15
211,16
225,16
266,3
316,5
367,11
452,2
495,12
606,14
695,16
781,4
882,2
950,16
1017,15
10,5
115,22
187,19
319,27
388,3
391,4
525,20
646,3
760,27
838,24
901,25
962,24
1080,24
1163,22
1257,20
12,19
77,19
183,0
267,9
364,16
418,15
566,21
650,14
682,5
747,11
803,29
860,14
923,22
1007,24
1022,10
16,23
102,15
235,16
254,16
293,3
326,5
377,11
435,2
477,12
583,14
693,16
837,4
895,2
973,16
1048,15
25,10
28,14
95,7
190,7
255,24
390,20
459,21
521,16
536,23
616,23
702,3
759,13
841,21
927,24
7,14
35,23
135,8
174,25
254,11
349,6
475,24
555,0
661,10
754,19
784,18
823,14
855,18
