12, 5, 5, 11, 14, 3, 8, 14, 6
11, 14, 8, 5, 12, 5, 3, 14, 6
11, 12, 5, 5, 14, 3, 14, 6, 8
11, 5, 14, 8, 3, 14, 6, 12, 5
5, 12, 5, 11, 14, 3, 14, 6, 8
5, 12, 11, 5, 14, 14, 3, 8, 6
5, 11, 12, 14, 14, 3, 5, 6, 8
5, 11, 12, 14, 5, 3, 14, 6, 8
5, 11, 12, 6, 14, 5, 14, 3, 8
5, 11, 12, 14, 3, 5, 14, 6, 8
5, 11, 14, 6, 12, 14, 3, 8, 5
11, 5, 14, 3, 14, 12, 5, 8, 6
5, 11, 12, 5, 14, 3, 14, 8, 6
5, 12, 5, 11, 6, 3, 14, 14, 8
5, 12, 5, 11, 14, 14, 3, 8, 6
11, 14, 6, 5, 8, 14, 3, 12, 5
12, 5, 5, 11, 14, 3, 14, 8, 6
11, 14, 5, 12, 5, 6, 8, 14, 3
11, 5, 14, 6, 3, 14, 8, 12, 5
11, 14, 5, 12, 14, 3, 5, 6, 8
11, 5, 14, 6, 8, 12, 5, 14, 3
11, 5, 12, 3, 5, 14, 14, 8, 6
5, 11, 12, 5, 14, 3, 14, 6, 8
5, 12, 11, 14, 5, 3, 14, 8, 6
12, 5, 5, 11, 14, 3, 14, 6, 8
5, 12, 5, 11, 14, 14, 3, 8, 6
5, 12, 5, 11, 14, 3, 14, 6, 8
5, 12, 11, 5, 14, 3, 14, 6, 8
5, 11, 12, 5, 3, 14, 14, 8, 6
5, 12, 5, 11, 14, 6, 3, 14, 8
11, 5, 6, 12, 14, 5, 8, 14, 3
5, 12, 5, 11, 14, 14, 3, 6, 8
11, 14, 5, 8, 3, 14, 12, 5, 6
11, 12, 5, 5, 14, 3, 14, 8, 6
5, 11, 14, 12, 5, 8, 6, 3, 14
5, 11, 14, 12, 5, 8, 6, 14, 3
12, 5, 5, 11, 14, 3, 14, 8, 6
11, 12, 5, 5, 14, 3, 14, 8, 6
11, 5, 12, 5, 14, 14, 3, 6, 8
11, 5, 14, 12, 3, 14, 6, 8, 5
11, 6, 5, 14, 12, 8, 3, 14, 5
11, 5, 14, 14, 3, 8, 6, 12, 5
5, 11, 12, 14, 6, 5, 8, 14, 3
11, 5, 14, 14, 3, 6, 12, 8, 5
11, 5, 14, 12, 14, 3, 6, 5, 8
5, 12, 5, 11, 14, 8, 6, 14, 3
5, 12, 5, 11, 14, 3, 14, 6, 8
12, 5, 5, 11, 14, 3, 14, 8, 6
5, 12, 11, 5, 3, 14, 14, 6, 8
5, 12, 11, 5, 14, 3, 14, 8, 6
5, 11, 12, 14, 5, 14, 3, 8, 6
11, 14, 5, 8, 14, 3, 12, 6, 5
11, 14, 6, 5, 8, 14, 3, 12, 5
11, 5, 14, 3, 14, 12, 6, 5, 8
5, 11, 14, 12, 5, 8, 3, 6, 14
5, 12, 5, 11, 14, 6, 3, 14, 8
5, 11, 14, 12, 5, 6, 8, 14, 3
11, 5, 12, 14, 5, 3, 14, 6, 8
11, 5, 14, 3, 14, 8, 12, 6, 5
5, 12, 5, 11, 3, 14, 14, 8, 6
5, 12, 11, 5, 14, 14, 3, 8, 6
5, 11, 12, 5, 14, 3, 14, 8, 6
5, 11, 12, 5, 14, 3, 14, 8, 6
11, 5, 14, 6, 3, 14, 8, 12, 5
11, 14, 5, 12, 5, 14, 3, 8, 6
5, 12, 5, 11, 14, 3, 14, 8, 6
11, 5, 12, 14, 5, 14, 3, 6, 8
5, 12, 5, 11, 14, 8, 14, 3, 6
11, 5, 14, 6, 3, 12, 14, 8, 5
11, 5, 12, 5, 3, 14, 14, 6, 8
11, 12, 5, 14, 5, 8, 6, 14, 3
5, 11, 14, 3, 12, 5, 14, 6, 8
5, 11, 14, 12, 14, 3, 5, 8, 6
11, 5, 14, 3, 12, 5, 14, 8, 6
5, 12, 5, 11, 14, 3, 14, 8, 6
5, 11, 14, 3, 14, 8, 12, 6, 5
12, 5, 11, 5, 14, 8, 14, 3, 6
5, 11, 14, 12, 3, 5, 14, 6, 8
5, 11, 12, 6, 14, 5, 14, 3, 8
5, 12, 5, 11, 14, 3, 14, 6, 8
5, 11, 14, 6, 3, 14, 12, 5, 8
5, 11, 3, 14, 12, 14, 5, 6, 8
5, 11, 14, 6, 12, 5, 3, 14, 8
11, 12, 5, 14, 5, 14, 3, 6, 8
11, 5, 14, 3, 14, 6, 8, 12, 5
11, 12, 5, 5, 6, 14, 8, 14, 3
11, 5, 14, 12, 5, 14, 3, 8, 6
11, 5, 12, 5, 3, 14, 14, 8, 6
11, 5, 12, 5, 14, 3, 14, 8, 6
11, 12, 5, 14, 5, 8, 6, 3, 14
5, 12, 5, 11, 14, 3, 14, 8, 6
12, 5, 5, 11, 14, 3, 14, 8, 6
5, 11, 14, 12, 6, 5, 8, 14, 3
11, 5, 14, 12, 6, 5, 3, 14, 8
5, 12, 11, 5, 14, 3, 14, 6, 8
5, 12, 11, 5, 14, 6, 8, 3, 14
11, 5, 14, 3, 14, 12, 5, 8, 6
5, 12, 5, 11, 14, 8, 14, 3, 6
11, 14, 5, 12, 14, 6, 3, 5, 8
5, 11, 12, 5, 14, 3, 14, 6, 8
5, 12, 5, 11, 14, 3, 14, 6, 8
5, 12, 5, 11, 14, 3, 14, 8, 6
5, 11, 12, 14, 5, 8, 6, 14, 3
5, 11, 14, 6, 12, 3, 14, 8, 5
5, 12, 5, 11, 3, 14, 14, 8, 6
5, 12, 5, 11, 14, 3, 14, 8, 6
5, 12, 5, 11, 14, 3, 14, 8, 6
5, 12, 5, 11, 3, 14, 14, 8, 6
11, 5, 14, 12, 3, 14, 5, 8, 6
5, 11, 12, 3, 14, 14, 5, 6, 8
11, 12, 5, 5, 14, 14, 3, 8, 6
5, 11, 12, 14, 5, 14, 3, 8, 6
5, 11, 12, 5, 3, 14, 14, 6, 8
5, 12, 11, 5, 14, 3, 14, 6, 8
12, 11, 5, 5, 3, 14, 14, 8, 6
11, 14, 5, 14, 6, 3, 8, 12, 5
5, 12, 5, 11, 3, 14, 14, 8, 6
11, 5, 12, 6, 5, 14, 14, 3, 8
12, 5, 5, 11, 14, 14, 3, 8, 6
5, 11, 14, 12, 5, 8, 3, 14, 6
5, 12, 11, 5, 14, 3, 14, 6, 8
5, 11, 3, 14, 14, 12, 5, 8, 6
5, 11, 12, 14, 3, 14, 5, 6, 8
5, 12, 5, 11, 14, 3, 14, 6, 8
5, 12, 5, 11, 3, 14, 14, 6, 8
5, 12, 5, 11, 14, 3, 14, 8, 6
5, 12, 11, 5, 14, 3, 14, 8, 6
11, 5, 12, 5, 14, 6, 3, 14, 8
5, 11, 14, 14, 3, 8, 12, 5, 6
5, 12, 5, 11, 14, 14, 3, 8, 6
5, 11, 14, 12, 5, 8, 3, 6, 14
5, 12, 5, 11, 3, 14, 14, 6, 8
5, 11, 12, 14, 5, 3, 14, 8, 6
5, 12, 11, 5, 14, 3, 14, 8, 6
11, 5, 14, 3, 12, 14, 5, 6, 8
5, 11, 14, 14, 3, 12, 8, 5, 6
5, 12, 5, 11, 3, 14, 14, 6, 8
11, 5, 12, 5, 14, 14, 3, 8, 6
5, 12, 5, 11, 3, 14, 14, 8, 6
5, 11, 12, 5, 14, 3, 14, 8, 6
5, 12, 5, 11, 14, 6, 3, 14, 8
12, 5, 5, 11, 3, 14, 14, 8, 6
11, 14, 5, 8, 12, 5, 3, 14, 6
11, 5, 14, 14, 3, 6, 8, 12, 5
5, 12, 5, 11, 14, 3, 14, 6, 8
11, 5, 6, 14, 12, 5, 8, 3, 14
5, 12, 5, 11, 14, 6, 14, 3, 8
5, 11, 14, 12, 8, 5, 6, 14, 3
5, 12, 5, 11, 6, 14, 3, 14, 8
5, 12, 11, 5, 14, 3, 14, 8, 6
12, 5, 5, 11, 6, 14, 14, 3, 8
5, 11, 14, 12, 6, 5, 8, 14, 3
5, 11, 3, 14, 14, 12, 5, 8, 6
11, 14, 5, 8, 6, 3, 14, 12, 5
5, 12, 11, 5, 14, 14, 3, 8, 6
11, 5, 14, 14, 3, 6, 8, 12, 5
5, 12, 5, 11, 14, 8, 3, 14, 6
5, 12, 5, 11, 14, 3, 14, 8, 6
11, 14, 5, 12, 14, 3, 5, 8, 6
5, 11, 14, 14, 3, 12, 5, 8, 6
5, 12, 5, 11, 14, 3, 14, 8, 6
5, 12, 5, 11, 3, 14, 14, 8, 6
5, 12, 11, 5, 14, 6, 8, 14, 3
5, 11, 14, 3, 14, 12, 5, 8, 6
5, 12, 5, 11, 14, 3, 6, 14, 8
5, 11, 14, 3, 12, 14, 5, 8, 6
5, 11, 12, 5, 14, 14, 3, 8, 6
5, 11, 14, 12, 3, 14, 5, 8, 6
5, 12, 5, 11, 14, 14, 3, 6, 8
5, 11, 14, 3, 12, 5, 14, 6, 8
11, 5, 12, 14, 5, 3, 14, 8, 6
11, 14, 5, 8, 6, 14, 3, 12, 5
5, 11, 12, 6, 5, 14, 3, 14, 8
11, 12, 5, 14, 5, 3, 14, 6, 8
12, 5, 5, 11, 14, 3, 14, 8, 6
5, 12, 5, 11, 3, 14, 14, 6, 8
5, 11, 3, 14, 12, 5, 14, 6, 8
11, 14, 5, 6, 8, 3, 14, 12, 5
11, 5, 3, 14, 14, 6, 8, 12, 5
5, 12, 11, 5, 14, 3, 14, 8, 6
5, 11, 12, 5, 14, 14, 3, 8, 6
5, 12, 5, 11, 3, 14, 14, 6, 8
5, 11, 14, 12, 3, 5, 14, 6, 8
5, 11, 3, 14, 12, 14, 6, 5, 8
5, 11, 12, 14, 3, 5, 14, 8, 6
5, 11, 12, 5, 14, 3, 14, 8, 6
5, 11, 14, 8, 12, 3, 14, 5, 6
5, 11, 3, 14, 14, 12, 8, 5, 6
5, 11, 12, 5, 14, 14, 3, 8, 6
11, 5, 3, 14, 14, 12, 6, 5, 8
5, 11, 14, 12, 5, 14, 3, 8, 6
11, 14, 5, 12, 14, 3, 5, 6, 8
5, 11, 3, 14, 14, 6, 8, 12, 5
5, 12, 5, 11, 3, 14, 14, 8, 6
11, 5, 14, 6, 12, 3, 14, 5, 8
5, 11, 12, 14, 14, 3, 5, 8, 6
11, 14, 12, 5, 8, 5, 14, 3, 6
5, 11, 14, 12, 5, 14, 3, 8, 6
5, 12, 11, 5, 14, 14, 3, 6, 8
5, 11, 12, 14, 5, 14, 3, 8, 6
5, 12, 5, 11, 3, 14, 14, 6, 8
11, 12, 5, 5, 3, 14, 14, 6, 8
5, 11, 12, 14, 5, 3, 14, 6, 8
12, 5, 5, 11, 14, 3, 14, 8, 6
5, 12, 5, 11, 3, 14, 14, 8, 6
11, 5, 3, 14, 14, 12, 8, 5, 6
5, 12, 5, 11, 14, 14, 3, 6, 8
5, 12, 11, 5, 14, 3, 14, 6, 8
12, 5, 11, 5, 3, 14, 14, 8, 6
5, 12, 5, 11, 14, 14, 3, 8, 6
5, 11, 12, 14, 5, 3, 14, 8, 6
5, 12, 5, 11, 3, 14, 14, 6, 8
11, 14, 12, 5, 6, 5, 8, 14, 3
11, 14, 5, 8, 6, 12, 14, 3, 5
11, 5, 14, 12, 14, 3, 6, 5, 8
5, 12, 5, 11, 14, 3, 14, 8, 6
5, 12, 11, 5, 3, 14, 14, 8, 6
5, 12, 11, 5, 14, 14, 3, 6, 8
5, 11, 3, 14, 14, 12, 6, 5, 8
5, 12, 11, 5, 6, 14, 14, 3, 8
11, 12, 5, 5, 14, 8, 6, 14, 3
5, 11, 14, 3, 12, 5, 14, 6, 8
5, 11, 12, 14, 5, 14, 3, 8, 6
5, 12, 5, 11, 14, 14, 3, 8, 6
11, 5, 12, 5, 14, 3, 14, 6, 8
5, 11, 14, 8, 12, 6, 5, 14, 3
5, 12, 5, 11, 14, 3, 14, 8, 6
5, 12, 5, 11, 14, 14, 3, 6, 8
12, 11, 6, 5, 14, 5, 8, 14, 3
11, 14, 8, 6, 5, 14, 3, 12, 5
5, 11, 3, 14, 12, 14, 5, 6, 8
5, 11, 14, 14, 3, 12, 8, 6, 5
5, 11, 12, 14, 5, 6, 3, 14, 8
5, 11, 12, 5, 14, 3, 14, 8, 6
5, 12, 5, 11, 14, 3, 14, 8, 6
5, 11, 12, 3, 14, 5, 14, 8, 6
5, 11, 12, 3, 14, 5, 14, 8, 6
11, 5, 14, 12, 3, 14, 5, 8, 6
5, 12, 5, 11, 14, 14, 3, 6, 8
5, 12, 11, 5, 3, 14, 6, 14, 8
5, 11, 12, 5, 14, 3, 14, 8, 6
5, 12, 5, 11, 3, 14, 14, 8, 6
11, 14, 5, 6, 8, 14, 3, 12, 5
5, 11, 14, 3, 14, 12, 5, 8, 6
11, 14, 5, 8, 3, 14, 6, 12, 5
5, 12, 5, 11, 14, 3, 14, 8, 6
5, 11, 3, 14, 14, 6, 12, 5, 8
11, 5, 3, 14, 14, 12, 6, 5, 8
5, 12, 5, 11, 3, 14, 14, 8, 6
12, 5, 5, 11, 14, 14, 3, 8, 6
5, 12, 5, 11, 3, 14, 14, 8, 6
5, 11, 3, 14, 12, 5, 14, 6, 8
11, 14, 5, 12, 8, 6, 5, 3, 14
5, 11, 3, 14, 6, 14, 12, 5, 8
5, 11, 12, 14, 3, 5, 14, 8, 6
5, 12, 11, 5, 14, 14, 3, 8, 6
11, 5, 14, 12, 6, 5, 14, 3, 8
11, 6, 14, 5, 12, 5, 14, 3, 8
5, 12, 5, 11, 6, 14, 14, 3, 8
11, 14, 6, 5, 3, 14, 8, 12, 5
11, 6, 14, 5, 12, 5, 8, 14, 3
11, 5, 14, 6, 12, 3, 14, 5, 8
5, 12, 5, 11, 14, 14, 3, 8, 6
5, 11, 12, 5, 14, 14, 3, 8, 6
5, 11, 12, 14, 5, 14, 3, 8, 6
5, 12, 11, 5, 14, 3, 14, 8, 6
5, 11, 14, 3, 12, 5, 14, 8, 6
5, 11, 12, 5, 14, 14, 8, 3, 6
5, 11, 12, 14, 5, 6, 14, 8, 3
5, 12, 11, 5, 3, 14, 14, 8, 6
5, 12, 5, 11, 14, 14, 3, 8, 6
5, 12, 11, 5, 14, 3, 14, 8, 6
11, 5, 12, 5, 14, 3, 14, 8, 6
5, 11, 12, 5, 14, 14, 3, 6, 8
12, 5, 5, 11, 14, 3, 14, 8, 6
11, 5, 14, 3, 14, 12, 5, 8, 6
11, 14, 5, 6, 8, 12, 3, 14, 5
5, 11, 14, 12, 8, 5, 3, 14, 6
11, 5, 14, 12, 5, 14, 8, 3, 6
11, 5, 12, 5, 14, 3, 14, 8, 6
5, 11, 12, 5, 14, 3, 14, 8, 6
5, 11, 12, 5, 14, 3, 14, 6, 8
5, 11, 3, 14, 12, 14, 5, 8, 6
5, 11, 14, 6, 12, 3, 14, 5, 8
12, 5, 5, 11, 3, 14, 14, 8, 6
11, 5, 14, 6, 8, 12, 5, 3, 14
5, 11, 14, 3, 14, 12, 6, 5, 8
5, 12, 5, 11, 14, 3, 14, 8, 6
5, 11, 14, 12, 5, 14, 6, 3, 8
5, 11, 12, 5, 14, 14, 3, 6, 8
5, 11, 12, 5, 14, 14, 3, 8, 6
11, 12, 5, 14, 5, 3, 14, 8, 6
11, 14, 6, 5, 8, 3, 14, 12, 5
5, 12, 5, 11, 14, 8, 6, 3, 14
5, 11, 3, 14, 12, 14, 5, 8, 6
11, 5, 3, 14, 14, 12, 5, 8, 6
11, 5, 14, 12, 5, 8, 3, 14, 6
5, 12, 11, 5, 14, 3, 14, 8, 6
11, 5, 12, 14, 5, 14, 3, 8, 6
5, 12, 5, 11, 3, 14, 14, 6, 8
11, 5, 12, 3, 14, 14, 5, 8, 6
12, 5, 5, 11, 3, 14, 14, 6, 8
5, 11, 12, 5, 3, 14, 14, 8, 6
5, 11, 6, 14, 12, 5, 3, 14, 8
5, 11, 12, 14, 5, 3, 14, 8, 6
5, 12, 5, 11, 14, 14, 3, 6, 8
12, 5, 5, 11, 3, 14, 14, 6, 8
11, 5, 14, 12, 5, 8, 14, 6, 3
5, 11, 12, 5, 14, 6, 3, 14, 8
5, 12, 5, 11, 14, 3, 14, 8, 6
11, 12, 5, 5, 3, 14, 14, 6, 8
5, 11, 12, 14, 3, 14, 6, 5, 8
5, 11, 12, 14, 5, 14, 8, 3, 6
5, 12, 5, 11, 3, 14, 14, 8, 6
11, 5, 14, 12, 5, 6, 14, 3, 8
11, 5, 14, 12, 3, 14, 5, 8, 6
5, 11, 14, 12, 5, 8, 3, 14, 6
5, 12, 11, 14, 5, 14, 3, 6, 8
5, 12, 5, 11, 3, 14, 14, 8, 6
5, 11, 14, 12, 5, 14, 3, 8, 6
5, 11, 14, 12, 5, 8, 14, 3, 6
5, 12, 5, 11, 14, 3, 14, 6, 8
5, 11, 14, 12, 3, 14, 5, 8, 6
5, 12, 5, 11, 14, 14, 3, 8, 6
5, 12, 11, 5, 14, 3, 14, 6, 8
12, 5, 5, 11, 6, 14, 14, 3, 8
5, 11, 12, 3, 14, 5, 14, 6, 8
5, 12, 5, 11, 14, 3, 14, 6, 8
5, 11, 14, 12, 3, 14, 5, 8, 6
5, 12, 5, 11, 14, 14, 3, 6, 8
11, 5, 14, 6, 12, 8, 5, 3, 14
5, 11, 12, 5, 3, 14, 14, 6, 8
5, 11, 12, 14, 5, 14, 3, 8, 6
11, 5, 12, 5, 14, 14, 3, 8, 6
11, 5, 12, 14, 5, 14, 3, 8, 6
5, 11, 14, 12, 5, 6, 3, 14, 8
12, 5, 11, 5, 14, 3, 14, 8, 6
5, 11, 12, 14, 5, 6, 14, 3, 8
5, 12, 5, 11, 14, 8, 14, 3, 6
11, 5, 14, 14, 3, 8, 6, 12, 5
5, 12, 11, 5, 14, 14, 3, 8, 6
5, 12, 5, 11, 3, 14, 14, 8, 6
5, 11, 14, 12, 6, 5, 3, 14, 8
11, 14, 6, 5, 12, 5, 14, 3, 8
5, 11, 14, 14, 3, 12, 5, 8, 6
12, 11, 5, 5, 14, 14, 3, 8, 6
11, 5, 12, 14, 5, 14, 3, 8, 6
5, 11, 14, 12, 6, 5, 8, 14, 3
11, 14, 5, 3, 6, 14, 8, 12, 5
5, 12, 5, 11, 14, 3, 14, 6, 8
12, 5, 5, 11, 14, 3, 14, 8, 6
11, 14, 5, 6, 3, 14, 8, 12, 5
5, 12, 5, 11, 14, 3, 14, 8, 6
5, 12, 5, 11, 14, 3, 14, 6, 8
11, 5, 14, 3, 14, 6, 8, 12, 5
5, 11, 12, 5, 14, 3, 14, 8, 6
5, 11, 12, 5, 14, 3, 14, 6, 8
12, 5, 5, 11, 3, 14, 14, 6, 8
5, 12, 11, 5, 14, 14, 3, 6, 8
12, 5, 5, 11, 3, 14, 14, 6, 8
11, 5, 6, 14, 12, 5, 8, 14, 3
5, 11, 12, 5, 14, 14, 3, 8, 6
11, 5, 14, 14, 3, 12, 8, 5, 6
11, 5, 14, 12, 3, 14, 5, 8, 6
5, 11, 14, 6, 8, 12, 5, 14, 3
5, 11, 12, 5, 14, 3, 14, 8, 6
5, 12, 11, 5, 3, 14, 14, 8, 6
5, 11, 12, 5, 14, 3, 14, 6, 8
5, 11, 12, 5, 14, 14, 3, 8, 6
5, 11, 12, 14, 5, 6, 8, 3, 14
5, 12, 5, 11, 3, 14, 14, 8, 6
5, 12, 5, 11, 14, 3, 14, 8, 6
5, 12, 5, 11, 6, 14, 3, 14, 8
5, 12, 11, 5, 14, 3, 6, 14, 8
11, 5, 14, 14, 3, 12, 8, 5, 6
11, 5, 3, 14, 14, 6, 12, 5, 8
5, 11, 14, 14, 3, 12, 6, 5, 8
11, 5, 12, 14, 5, 14, 3, 8, 6
5, 11, 12, 5, 3, 14, 14, 8, 6
5, 11, 12, 5, 14, 3, 14, 8, 6
11, 5, 12, 5, 14, 6, 3, 14, 8
11, 5, 14, 3, 14, 12, 5, 8, 6
12, 5, 5, 11, 3, 14, 6, 14, 8
5, 11, 14, 3, 14, 12, 6, 8, 5
5, 11, 14, 3, 14, 12, 5, 8, 6
5, 11, 12, 5, 3, 14, 14, 6, 8
5, 11, 12, 14, 5, 8, 6, 14, 3
11, 5, 14, 6, 8, 14, 3, 12, 5
11, 5, 14, 14, 3, 8, 12, 6, 5
11, 14, 5, 3, 14, 8, 6, 12, 5
5, 12, 5, 11, 14, 3, 14, 8, 6
5, 11, 12, 14, 6, 5, 14, 3, 8
11, 5, 14, 6, 14, 3, 12, 8, 5
11, 12, 5, 5, 3, 14, 14, 8, 6
5, 11, 12, 14, 5, 6, 8, 3, 14
11, 14, 6, 5, 8, 12, 3, 14, 5
12, 5, 5, 11, 14, 3, 14, 6, 8
11, 14, 5, 3, 8, 14, 6, 12, 5
11, 5, 14, 8, 14, 3, 12, 6, 5
11, 5, 14, 3, 14, 12, 5, 8, 6
5, 12, 5, 11, 3, 14, 14, 8, 6
5, 12, 5, 11, 14, 6, 3, 14, 8
5, 11, 12, 5, 14, 6, 14, 3, 8
5, 12, 5, 11, 14, 3, 14, 6, 8
11, 5, 6, 14, 12, 8, 5, 14, 3
11, 5, 12, 14, 5, 3, 14, 8, 6
11, 14, 6, 8, 12, 5, 5, 14, 3
11, 5, 14, 3, 14, 6, 8, 12, 5
5, 11, 12, 14, 5, 3, 14, 8, 6
5, 11, 3, 14, 6, 14, 12, 5, 8
5, 12, 5, 11, 14, 3, 14, 6, 8
11, 5, 14, 6, 3, 14, 8, 12, 5
5, 12, 5, 11, 14, 6, 3, 14, 8
5, 12, 11, 5, 14, 14, 3, 8, 6
5, 11, 14, 12, 5, 8, 6, 14, 3
11, 5, 12, 14, 5, 8, 3, 14, 6
11, 5, 14, 3, 14, 12, 5, 8, 6
5, 12, 11, 5, 14, 6, 14, 3, 8
5, 11, 3, 14, 14, 8, 12, 5, 6
5, 11, 12, 6, 5, 14, 3, 14, 8
5, 12, 5, 11, 14, 14, 3, 8, 6
5, 11, 12, 14, 5, 14, 3, 6, 8
5, 11, 12, 14, 5, 6, 14, 8, 3
5, 11, 14, 12, 8, 5, 14, 3, 6
5, 11, 14, 12, 5, 3, 14, 8, 6
5, 11, 12, 5, 6, 14, 14, 3, 8
11, 14, 6, 8, 5, 14, 3, 12, 5
5, 11, 14, 6, 12, 8, 14, 3, 5
5, 11, 12, 5, 14, 6, 3, 14, 8
5, 11, 12, 5, 14, 14, 3, 6, 8
11, 5, 14, 14, 3, 6, 12, 8, 5
11, 14, 5, 12, 6, 8, 5, 14, 3
5, 11, 12, 3, 14, 5, 14, 6, 8
5, 11, 14, 6, 12, 14, 5, 3, 8
5, 11, 12, 5, 14, 3, 14, 8, 6
5, 11, 12, 14, 5, 8, 14, 3, 6
11, 5, 14, 3, 14, 8, 6, 12, 5
11, 12, 5, 14, 5, 6, 3, 14, 8
5, 11, 12, 5, 14, 8, 14, 3, 6
5, 11, 14, 6, 14, 3, 12, 8, 5
5, 11, 14, 3, 14, 12, 5, 6, 8
11, 14, 5, 8, 3, 14, 6, 12, 5
5, 11, 14, 12, 5, 8, 6, 14, 3
11, 5, 12, 14, 5, 8, 6, 14, 3
5, 12, 11, 14, 5, 3, 14, 8, 6
5, 11, 14, 3, 12, 14, 5, 6, 8
11, 5, 12, 6, 5, 14, 14, 3, 8
5, 12, 11, 5, 14, 3, 14, 6, 8
5, 11, 3, 14, 14, 12, 5, 8, 6
5, 11, 14, 12, 3, 5, 14, 6, 8
11, 5, 14, 3, 14, 6, 8, 12, 5
11, 14, 5, 14, 6, 3, 8, 12, 5
5, 11, 6, 14, 12, 3, 14, 5, 8
5, 11, 12, 5, 14, 14, 3, 6, 8
11, 14, 5, 12, 5, 3, 8, 14, 6
11, 5, 12, 14, 5, 3, 14, 8, 6
5, 12, 5, 11, 14, 6, 8, 14, 3
5, 11, 12, 5, 14, 6, 3, 14, 8
11, 14, 6, 8, 5, 14, 12, 3, 5
5, 11, 14, 3, 14, 8, 12, 5, 6
5, 12, 5, 11, 14, 14, 3, 6, 8
5, 11, 14, 12, 6, 5, 8, 14, 3
11, 14, 5, 12, 8, 5, 3, 14, 6
5, 12, 5, 11, 14, 3, 14, 6, 8
5, 12, 5, 11, 3, 14, 14, 8, 6
12, 5, 5, 11, 14, 6, 14, 3, 8
11, 12, 5, 5, 14, 3, 14, 6, 8
11, 5, 12, 14, 5, 3, 14, 8, 6
11, 5, 12, 5, 14, 6, 14, 3, 8
5, 11, 14, 12, 5, 8, 3, 6, 14
11, 14, 5, 8, 14, 3, 12, 5, 6
5, 11, 12, 14, 3, 5, 14, 6, 8
11, 14, 5, 6, 3, 14, 8, 12, 5
11, 5, 12, 3, 14, 5, 14, 8, 6
5, 11, 12, 5, 14, 3, 14, 6, 8
5, 11, 12, 5, 14, 6, 14, 3, 8
5, 12, 5, 11, 14, 3, 14, 6, 8
