"Time","Event"
400,14
490,4
531,13
631,10
737,14
814,10
903,0
25,4
125,12
221,10
314,5
425,8
485,4
578,12
661,1
726,12
734,2
20,4
80,1
147,14
165,9
282,3
358,0
458,2
497,11
533,0
572,5
37,6
108,12
184,7
269,8
272,14
341,4
365,6
405,13
446,0
2,12
65,8
115,1
258,9
298,2
393,13
448,4
491,9
535,3
621,3
45,1
122,1
226,9
320,2
378,14
472,4
522,13
614,10
741,14
830,10
917,0
10,9
62,11
85,10
113,3
185,2
235,2
340,10
386,1
472,12
526,14
7,12
69,8
171,1
321,9
360,2
458,13
514,4
563,9
602,3
688,3
24,1
87,1
191,9
285,2
375,14
458,4
488,13
533,10
624,14
706,10
772,0
16,6
71,12
185,7
271,8
274,14
368,4
410,6
437,13
480,0
42,4
102,1
160,14
176,9
257,3
331,0
436,2
472,11
510,0
557,5
0,7
42,0
171,9
228,0
285,4
398,10
507,8
599,6
661,10
721,9
3,12
104,8
152,1
276,9
295,2
388,13
436,4
490,9
537,3
623,3
42,9
145,11
159,10
188,3
233,2
294,2
390,10
435,1
547,12
605,14
11,12
123,8
225,1
368,9
461,2
563,13
601,4
660,9
706,3
792,3
26,1
99,1
191,9
284,2
370,14
449,4
469,13
534,10
610,14
686,10
799,0
14,7
29,0
154,9
214,0
272,4
413,10
503,8
645,6
716,10
775,9
49,6
120,12
231,7
298,8
301,14
336,4
358,6
365,13
409,0
46,9
159,8
297,12
420,9
484,5
597,4
658,3
731,3
837,13
942,13
37,9
170,8
324,12
444,9
500,5
578,4
615,3
720,3
821,13
956,13
28,6
151,3
206,4
253,0
341,11
391,2
395,4
481,5
579,11
662,0
30,1
99,1
192,9
289,2
381,14
466,4
505,13
629,10
764,14
828,10
903,0
32,12
148,8
224,1
375,9
454,2
549,13
595,4
652,9
691,3
777,3
18,1
110,1
202,9
301,2
388,14
486,4
508,13
601,10
722,14
773,10
844,0
49,9
164,8
312,12
418,9
491,5
558,4
591,3
662,3
761,13
888,13
3,6
124,3
171,4
224,0
284,11
311,2
352,4
419,5
527,11
611,0
9,12
65,11
145,2
241,9
337,13
444,12
567,2
588,10
27,12
69,11
135,2
249,9
307,13
409,12
564,2
631,10
16,6
112,3
190,4
236,0
330,11
355,2
364,4
465,5
567,11
655,0
33,4
129,12
253,10
331,5
408,8
484,4
578,12
660,1
735,12
741,2
0,7
55,0
188,9
247,0
259,4
425,10
468,8
559,6
630,10
691,9
19,1
95,1
189,9
287,2
355,14
436,4
465,13
589,10
697,14
765,10
867,0
8,6
106,3
187,4
230,0
318,11
362,2
386,4
427,5
540,11
627,0
36,7
70,0
189,9
292,0
320,4
427,10
525,8
624,6
690,10
745,9
15,12
73,11
136,2
232,9
340,13
434,12
587,2
616,10
21,12
55,11
115,2
224,9
326,13
455,12
577,2
649,10
0,6
43,12
148,7
247,8
250,14
319,4
357,6
379,13
423,0
12,6
63,12
149,7
224,8
227,14
273,4
293,6
337,13
380,0
34,7
48,0
179,9
261,0
310,4
472,10
585,8
723,6
785,10
841,9
30,1
96,1
200,9
292,2
364,14
448,4
473,13
562,10
639,14
720,10
815,0
11,12
60,11
158,2
260,9
338,13
458,12
564,2
592,10
8,12
131,8
154,1
285,9
373,2
475,13
534,4
599,9
650,3
736,3
17,6
118,3
173,4
225,0
283,11
334,2
375,4
502,5
609,11
708,0
24,6
93,12
161,7
252,8
255,14
356,4
374,6
414,13
458,0
6,6
112,3
168,4
211,0
311,11
365,2
370,4
409,5
514,11
596,0
11,4
106,12
228,10
308,5
444,8
544,4
661,12
742,1
821,12
839,2
40,6
166,3
230,4
273,0
340,11
384,2
418,4
476,5
585,11
685,0
25,6
145,3
209,4
264,0
361,11
395,2
437,4
548,5
662,11
743,0
25,4
124,12
208,10
291,5
440,8
540,4
664,12
741,1
826,12
832,2
29,4
123,12
240,10
322,5
427,8
512,4
603,12
678,1
727,12
740,2
17,4
133,12
237,10
324,5
450,8
543,4
653,12
736,1
793,12
813,2
3,12
128,8
179,1
329,9
397,2
499,13
551,4
611,9
657,3
743,3
49,6
173,3
229,4
272,0
373,11
405,2
442,4
511,5
626,11
714,0
7,9
102,11
115,10
143,3
201,2
221,2
372,10
415,1
496,12
552,14
30,7
46,0
189,9
282,0
323,4
455,10
503,8
597,6
662,10
720,9
7,4
99,12
197,10
276,5
388,8
448,4
561,12
642,1
730,12
734,2
42,12
95,11
179,2
265,9
376,13
495,12
587,2
629,10
27,12
62,11
177,2
262,9
339,13
430,12
567,2
645,10
6,12
72,11
178,2
286,9
363,13
481,12
607,2
675,10
19,4
105,1
136,14
155,9
236,3
313,0
416,2
443,11
461,0
504,5
42,9
138,11
165,10
193,3
252,2
292,2
449,10
492,1
586,12
653,14
44,6
166,3
249,4
301,0
364,11
431,2
473,4
511,5
625,11
724,0
35,7
66,0
169,9
244,0
309,4
396,10
427,8
506,6
575,10
630,9
45,9
126,11
142,10
171,3
225,2
242,2
351,10
395,1
508,12
572,14
24,9
103,11
123,10
151,3
204,2
222,2
293,10
339,1
435,12
492,14
10,9
130,8
251,12
380,9
459,5
586,4
632,3
781,3
870,13
981,13
32,9
88,11
101,10
129,3
170,2
183,2
254,10
298,1
395,12
449,14
2,4
132,1
186,14
204,9
314,3
394,0
495,2
531,11
579,0
619,5
9,1
93,1
189,9
286,2
371,14
449,4
495,13
566,10
666,14
726,10
784,0
18,6
66,12
161,7
227,8
230,14
281,4
311,6
324,13
367,0
47,7
80,0
206,9
298,0
344,4
473,10
550,8
645,6
713,10
769,9
45,6
141,3
203,4
248,0
313,11
349,2
410,4
530,5
635,11
725,0
19,12
55,11
147,2
245,9
321,13
416,12
562,2
624,10
48,6
151,3
202,4
247,0
342,11
377,2
402,4
528,5
629,11
715,0
45,7
73,0
211,9
299,0
314,4
416,10
511,8
667,6
736,10
793,9
30,7
39,0
167,9
229,0
285,4
441,10
469,8
537,6
607,10
667,9
46,6
98,12
175,7
279,8
282,14
343,4
367,6
373,13
417,0
44,7
74,0
183,9
282,0
338,4
446,10
500,8
637,6
699,10
757,9
15,4
135,12
215,10
304,5
440,8
533,4
637,12
714,1
807,12
825,2
25,12
112,8
190,1
352,9
431,2
528,13
581,4
636,9
682,3
768,3
31,9
127,11
149,10
178,3
235,2
263,2
399,10
442,1
555,12
615,14
9,6
64,12
174,7
254,8
257,14
338,4
355,6
392,13
436,0
21,9
124,11
142,10
172,3
211,2
240,2
368,10
413,1
500,12
567,14
4,4
123,1
185,14
204,9
308,3
383,0
483,2
514,11
544,0
590,5
44,4
134,12
209,10
293,5
412,8
502,4
619,12
699,1
779,12
782,2
2,4
127,1
208,14
222,9
296,3
369,0
468,2
496,11
542,0
593,5
36,4
114,1
159,14
175,9
271,3
351,0
449,2
476,11
511,0
556,5
28,1
116,1
214,9
313,2
400,14
486,4
535,13
631,10
722,14
783,10
894,0
42,9
143,11
158,10
188,3
255,2
317,2
454,10
500,1
611,12
656,14
14,4
124,12
208,10
288,5
389,8
466,4
556,12
634,1
685,12
701,2
29,9
173,8
281,12
385,9
439,5
530,4
564,3
692,3
792,13
941,13
46,9
136,8
225,12
376,9
457,5
558,4
659,3
748,3
842,13
940,13
38,4
121,12
226,10
304,5
404,8
486,4
608,12
691,1
770,12
774,2
19,6
66,12
120,7
224,8
227,14
273,4
298,6
330,13
373,0
15,12
96,8
138,1
263,9
358,2
460,13
487,4
551,9
598,3
684,3
6,12
44,11
110,2
223,9
277,13
388,12
494,2
526,10
26,12
148,8
235,1
338,9
364,2
462,13
488,4
536,9
580,3
666,3
