"Time","Event"
342,9
449,18
0,4
90,24
116,1
117,18
131,15
203,19
264,5
305,2
441,19
461,9
552,18
32,12
81,22
132,19
152,12
158,16
185,10
197,13
213,21
222,18
244,17
282,3
332,17
9,20
92,18
114,11
116,16
168,6
170,2
210,6
247,6
274,12
306,19
375,20
394,1
4,4
79,24
134,23
187,10
194,4
224,15
264,22
387,0
463,19
566,3
16,1
116,13
124,5
148,17
156,6
222,8
255,5
259,5
375,20
403,10
421,18
424,3
477,18
0,4
51,24
107,15
118,5
151,2
168,1
181,18
258,19
270,19
276,9
334,18
0,23
100,2
126,12
149,14
165,17
167,4
183,9
185,20
186,23
190,0
210,24
259,18
39,9
62,13
66,13
108,21
108,21
115,12
143,21
166,1
225,16
236,10
46,1
195,18
219,5
244,20
295,3
344,18
350,13
360,5
472,6
519,8
670,17
771,5
894,10
45,4
118,24
222,0
238,15
244,4
250,22
333,19
394,23
395,10
437,3
13,23
61,9
107,14
107,14
117,21
144,13
176,6
185,19
294,7
350,3
32,18
107,11
110,23
144,10
160,14
187,11
207,11
252,6
272,4
319,9
322,19
389,4
12,12
72,21
101,22
121,19
143,3
155,17
173,12
181,16
194,17
197,13
198,10
224,18
20,12
50,13
69,19
73,18
100,22
103,16
117,10
164,17
166,17
171,12
196,3
248,21
16,4
75,10
87,24
101,3
136,23
145,4
250,15
254,22
348,0
434,19
38,3
109,22
149,20
163,6
166,17
228,3
245,18
290,17
332,10
387,20
514,17
3,12
37,10
87,22
126,17
133,17
141,12
160,18
167,16
171,13
180,3
221,21
229,19
14,23
61,9
191,21
200,13
219,14
256,6
371,19
450,7
493,3
550,14
40,20
101,11
123,6
146,18
146,6
165,16
172,6
177,2
205,12
250,19
319,1
323,20
21,23
113,0
117,2
146,24
166,18
169,4
170,23
180,14
238,17
258,20
281,12
326,9
10,4
37,18
105,24
128,19
136,15
163,2
165,1
238,19
280,9
314,5
385,18
21,12
67,16
104,22
109,3
126,19
128,10
135,17
145,18
149,21
156,13
159,12
166,17
32,4
78,24
104,18
114,15
155,1
220,5
242,19
261,2
274,19
400,9
496,18
39,23
85,9
140,21
142,14
151,6
179,19
196,7
226,13
299,14
312,3
34,4
124,1
131,24
157,15
159,9
186,18
196,19
255,18
263,5
301,2
324,19
44,18
101,19
121,14
122,4
129,11
131,23
157,10
167,9
229,11
241,4
260,6
268,11
35,23
81,9
176,6
180,7
184,14
195,14
196,13
220,21
281,19
447,3
41,23
88,9
113,14
163,19
172,13
180,6
193,14
235,21
241,3
334,7
9,23
57,9
157,3
171,13
197,14
198,14
231,7
268,21
335,6
422,19
4,4
79,24
139,19
152,10
173,4
193,23
201,15
209,3
244,22
350,0
49,4
53,5
81,1
107,19
125,18
128,24
133,2
183,19
188,9
194,15
283,18
8,4
83,24
91,23
113,4
116,10
207,22
219,15
337,0
473,19
562,3
21,23
122,20
148,2
151,0
156,23
156,18
173,9
199,14
209,4
211,17
299,24
397,12
12,9
45,13
93,13
105,21
144,21
188,21
313,16
466,1
538,12
669,10
6,23
52,9
134,19
147,21
148,6
148,3
161,14
169,7
180,14
184,13
8,17
63,15
81,8
97,13
154,14
157,6
168,12
180,5
193,11
209,10
225,9
23,20
47,6
107,6
126,6
145,18
153,2
157,16
196,12
238,19
294,11
312,20
357,1
0,17
110,14
148,4
155,1
155,17
169,21
180,0
215,17
216,1
289,18
330,2
414,24
20,3
104,20
119,17
120,6
129,20
148,22
195,3
202,18
209,17
213,10
243,17
4,12
69,22
116,13
135,12
143,18
195,10
266,19
281,16
406,17
503,17
517,21
542,3
45,18
124,23
173,6
193,19
200,4
203,9
215,11
236,4
262,11
367,10
369,14
391,11
36,4
104,24
111,23
142,22
162,4
201,0
231,15
322,19
427,3
484,10
17,9
26,13
62,13
78,21
158,21
225,21
256,16
381,1
499,12
631,10
8,1
110,5
125,8
166,18
177,13
194,6
215,5
268,17
390,5
526,10
660,18
692,20
696,3
24,4
92,24
140,3
149,4
157,22
195,15
235,10
242,0
256,23
329,19
22,20
119,6
129,6
135,18
159,12
165,16
196,6
206,2
291,19
328,20
359,11
379,1
5,4
52,24
92,15
120,18
128,5
159,2
214,1
308,19
317,19
397,9
493,18
10,4
81,24
107,23
142,19
198,0
204,4
213,15
251,22
278,3
368,10
9,20
121,18
139,20
153,16
184,1
189,2
222,6
232,11
301,6
328,12
362,6
465,19
20,4
94,24
143,19
195,22
213,4
219,15
259,3
270,0
305,23
318,10
1,3
104,20
107,17
110,6
164,17
165,3
192,18
210,22
229,10
234,17
296,20
36,4
88,22
108,24
149,0
158,4
159,23
268,15
271,10
282,3
302,19
11,23
94,12
111,24
129,14
138,23
177,2
212,18
217,20
247,17
248,4
259,9
264,0
7,3
104,20
132,22
138,6
172,17
187,17
199,18
219,17
221,3
282,20
298,10
2,20
99,18
115,16
144,2
165,6
186,6
244,6
257,19
277,12
289,1
331,20
361,11
9,17
62,11
71,8
78,15
118,14
125,9
163,13
179,10
180,12
197,5
241,6
5,3
88,20
135,10
140,17
186,18
189,20
234,3
299,17
327,22
392,17
462,6
25,3
82,20
154,6
163,3
175,18
286,17
293,17
294,22
344,10
352,17
383,20
39,9
63,13
98,13
111,12
124,21
146,21
148,10
186,21
205,16
323,1
8,17
79,8
126,5
138,14
166,12
172,13
182,15
224,11
224,6
294,9
305,10
21,4
85,24
116,18
121,19
125,1
139,15
193,5
233,2
416,19
537,9
561,18
17,3
83,17
95,20
123,22
167,3
184,6
185,18
282,17
343,10
363,17
396,20
45,4
115,24
170,23
195,4
249,15
265,22
280,0
367,19
489,3
568,10
40,1
171,5
179,10
290,18
319,5
391,13
394,20
452,3
498,6
498,18
552,8
595,17
697,5
1,9
5,13
75,21
134,13
137,21
141,1
141,12
179,10
180,21
291,16
45,20
61,6
104,6
107,18
142,16
146,12
151,2
171,6
252,19
319,20
370,1
440,11
20,20
100,18
110,6
111,16
123,2
170,6
189,19
223,6
255,20
259,12
305,1
394,11
14,23
60,9
157,13
159,6
163,14
214,21
256,19
348,3
406,7
513,14
14,18
101,23
142,10
158,9
163,11
204,4
239,6
267,4
316,19
330,11
389,11
423,14
24,9
54,13
111,21
119,21
130,13
147,10
160,12
168,16
194,1
200,21
19,9
46,13
93,21
148,21
176,13
196,21
228,1
247,16
314,10
317,12
28,4
100,24
193,4
196,22
262,15
291,19
299,0
386,3
480,10
572,23
33,9
59,13
115,21
124,10
146,21
167,13
196,21
254,16
403,1
514,12
5,9
10,13
56,21
144,13
182,21
236,21
352,16
456,1
543,10
554,12
4,17
46,8
74,11
94,14
104,15
145,9
157,13
162,5
193,12
206,6
272,10
0,4
70,24
174,0
186,22
190,19
193,4
239,15
262,10
320,3
328,23
6,23
43,23
117,18
118,17
120,12
138,20
173,2
241,9
248,14
265,4
361,24
368,0
37,20
138,19
160,18
164,20
172,11
191,16
191,2
191,6
210,1
220,12
232,6
280,6
30,18
105,23
179,11
234,4
292,9
365,4
414,11
438,10
442,11
514,14
518,19
534,6
9,1
62,20
120,5
120,3
122,10
125,18
126,17
174,18
187,8
191,5
223,13
234,5
249,6
41,17
112,4
133,24
164,14
171,0
182,18
196,2
240,17
242,1
266,17
285,21
310,1
18,17
35,1
107,0
113,24
120,14
136,1
151,21
169,2
187,18
216,17
229,4
257,17
38,20
116,18
129,16
138,6
191,2
191,6
194,11
217,19
232,1
252,20
270,6
295,12
13,4
71,24
76,18
107,9
107,18
137,15
185,5
195,1
227,2
290,19
331,19
38,12
76,22
80,17
112,10
130,18
140,16
160,12
163,13
168,17
181,3
199,19
235,21
18,3
113,17
124,20
137,20
159,10
172,17
218,18
234,3
243,6
256,17
305,22
40,3
91,6
102,10
141,20
159,20
160,22
171,17
190,17
234,18
269,3
401,17
29,23
120,14
152,2
189,12
197,24
230,23
250,4
275,20
295,17
305,18
376,9
477,0
2,4
76,24
101,3
114,10
168,22
174,23
177,15
180,4
294,0
316,19
26,23
125,2
168,9
177,0
184,20
188,18
192,4
208,14
229,17
310,24
391,23
421,12
23,17
71,8
121,14
137,9
150,6
164,15
179,11
214,10
267,13
330,12
428,5
2,9
29,13
79,21
103,13
158,12
165,1
185,21
197,10
225,21
289,16
27,20
138,18
147,2
165,6
170,16
178,6
188,12
256,19
257,6
323,20
376,1
476,11
31,12
67,22
112,12
123,21
142,13
142,18
178,16
181,10
189,3
233,19
280,17
367,17
45,4
116,24
127,22
129,10
136,3
169,0
224,23
231,4
285,15
306,19
49,17
106,0
147,14
159,1
160,1
195,4
214,18
251,24
269,17
302,2
357,17
404,21
13,23
63,9
106,21
115,7
137,3
150,13
171,6
177,14
203,19
216,14
41,20
103,2
114,18
126,16
163,12
167,19
190,6
195,20
196,6
211,6
240,1
284,11
7,4
85,9
117,19
123,24
134,1
142,18
184,18
218,19
225,15
293,5
326,2
16,12
51,22
105,12
126,19
140,16
161,10
229,13
252,18
256,17
278,3
279,21
352,17
47,18
132,23
194,11
196,4
199,4
242,9
263,11
356,10
358,14
368,19
397,11
413,6
34,12
60,22
104,13
112,10
127,12
129,18
160,19
172,16
269,17
363,17
385,3
432,21
42,17
82,11
104,8
151,9
165,13
188,12
195,15
197,14
275,5
363,6
405,10
14,12
42,22
96,3
111,12
154,21
173,10
179,19
184,17
189,17
196,13
202,16
222,18
9,9
12,13
13,13
65,21
83,21
142,21
182,1
218,16
280,12
399,10
48,23
151,2
177,24
218,4
237,23
243,14
272,12
307,18
338,17
358,20
360,9
476,0
32,9
46,13
48,13
89,21
132,21
217,21
338,16
490,1
592,12
688,10
33,23
82,9
125,19
139,6
173,21
207,13
226,14
235,7
245,14
272,3
45,17
109,24
120,1
143,1
150,14
156,0
211,17
217,18
221,2
253,17
262,21
333,4
20,9
20,21
46,13
64,13
67,21
77,16
101,21
182,12
185,1
323,10
31,17
104,24
104,17
149,21
154,14
164,18
169,0
172,2
215,4
219,1
224,1
262,17
15,17
89,1
120,18
136,14
186,0
194,1
221,2
278,17
301,24
354,21
370,17
425,4
14,4
83,24
199,4
243,15
274,22
369,19
373,0
460,3
473,10
561,23
21,12
110,22
128,21
138,10
154,12
170,17
172,3
190,17
203,13
225,18
341,19
354,16
27,9
38,13
93,21
94,21
112,13
116,21
200,16
309,1
403,12
525,10
35,23
89,20
111,18
123,2
155,24
164,17
183,9
192,14
205,4
288,12
314,23
322,0
2,1
109,8
152,5
190,18
255,17
270,20
319,3
343,5
367,18
368,5
407,13
504,10
534,6
35,20
107,11
128,18
133,6
149,12
151,6
159,16
172,6
208,2
310,19
332,20
377,1
15,3
111,20
202,3
205,18
225,17
233,20
263,17
273,22
293,6
298,10
329,17
27,20
86,18
106,16
114,20
133,1
158,2
181,11
213,6
292,6
319,12
385,6
521,19
32,23
80,9
130,6
188,13
219,14
255,21
256,19
268,7
365,3
402,14
34,4
101,24
119,19
156,15
190,5
192,2
196,18
276,1
355,19
503,9
520,18
0,4
69,24
103,10
106,22
128,0
134,23
170,4
195,15
230,19
317,3
48,20
97,6
124,6
138,12
162,18
169,20
176,6
194,2
195,16
221,1
245,19
294,11
17,23
109,12
111,2
142,23
159,24
209,4
209,14
215,18
265,17
285,20
335,9
440,0
21,12
90,22
119,16
120,10
141,12
142,19
189,17
206,13
211,3
233,18
242,17
266,21
44,17
75,10
106,8
128,15
149,6
155,14
182,13
195,5
319,9
388,11
417,12
16,1
114,5
262,5
334,13
371,8
374,6
444,17
492,5
519,10
672,18
715,20
769,3
780,18
28,20
104,6
109,18
130,12
134,16
137,11
164,6
184,2
187,1
225,6
244,19
319,20
39,20
96,20
111,2
121,12
140,19
141,6
148,1
153,6
156,18
161,6
168,16
247,11
28,17
48,15
92,8
130,13
135,14
177,9
279,11
382,12
506,5
542,6
628,10
34,23
115,18
129,2
150,9
155,14
172,17
187,4
192,20
219,24
282,0
320,12
358,23
38,23
46,9
123,20
159,0
173,23
175,2
229,24
233,4
242,18
260,17
277,14
328,12
8,23
54,9
143,13
171,14
219,21
281,6
286,19
400,3
413,7
551,14
38,23
87,9
121,6
175,21
214,13
233,14
238,19
286,3
355,7
484,14
43,4
111,24
126,10
138,4
177,23
181,22
276,15
297,0
354,3
407,19
9,1
104,5
165,13
182,3
195,8
229,6
231,5
232,18
328,17
397,10
415,5
516,18
603,20
0,18
61,23
107,4
131,11
146,11
149,4
184,19
208,9
228,14
254,11
282,10
406,6
18,9
50,13
52,21
81,16
108,21
127,21
156,10
160,13
228,12
236,1
18,23
110,2
159,20
163,23
167,4
167,0
185,14
236,18
260,9
264,12
282,24
299,17
8,1
124,5
187,18
285,5
285,13
447,6
508,8
544,5
546,17
546,10
678,18
755,20
809,3
26,18
96,6
105,4
114,23
116,9
116,10
138,19
168,4
182,11
199,11
267,11
348,14
22,23
137,9
152,2
168,23
191,20
204,12
223,17
226,24
233,14
240,18
249,4
288,0
24,20
115,18
128,1
142,16
179,2
204,6
226,11
283,6
305,12
397,6
398,19
469,20
24,1
132,17
138,5
185,10
237,5
299,5
305,18
339,13
402,20
432,6
438,8
454,3
508,18
13,9
19,13
65,21
155,13
183,10
266,21
270,21
369,16
419,12
457,1
14,1
100,5
167,20
179,18
224,3
281,5
281,18
318,13
460,6
518,8
671,17
779,5
837,10
39,4
79,18
101,18
114,9
142,24
180,15
198,1
275,19
300,2
334,5
393,19
0,18
91,23
109,4
118,4
161,14
163,10
166,9
179,11
203,11
208,11
288,6
330,19
25,3
123,20
145,20
152,17
157,17
186,3
190,10
213,18
232,17
245,6
276,22
22,23
70,9
154,14
167,13
206,21
269,6
275,19
311,3
396,7
410,14
31,17
97,21
103,17
111,1
124,1
159,4
161,14
193,0
206,18
289,17
347,2
432,24
2,4
76,24
112,4
112,0
156,19
161,22
208,15
281,3
338,10
415,23
16,23
94,2
130,14
141,17
160,9
168,4
191,20
233,24
276,0
304,23
347,12
375,18
17,4
85,24
170,10
186,4
191,15
224,3
245,23
249,0
249,19
283,22
27,23
101,23
122,0
131,24
136,20
168,18
176,9
180,2
181,17
204,14
233,4
236,12
