"Time","Event"
348,16
413,6
463,36
505,10
612,6
621,33
630,29
738,18
842,28
918,9
1053,32
1113,25
1149,28
1235,22
1259,9
1380,35
1497,18
29,39
86,20
117,8
128,4
230,31
345,16
397,6
444,36
491,10
589,6
642,33
657,29
730,18
869,28
911,9
1047,32
1149,25
1211,28
1301,22
1347,9
1424,35
1540,18
137,1
163,18
225,25
239,32
348,7
398,38
451,24
516,24
615,38
756,36
767,18
875,17
960,15
1078,22
1099,27
1154,26
1262,0
1367,2
65,23
139,31
252,30
315,31
354,16
417,4
510,38
553,21
624,12
731,34
808,10
869,5
943,25
1067,28
1138,23
1255,34
1332,33
1452,21
133,1
164,18
252,25
273,32
376,7
425,38
464,24
533,24
609,38
673,36
685,18
742,17
810,15
911,22
933,27
991,26
1047,0
1149,2
102,26
179,38
215,1
308,31
340,11
392,25
420,38
465,8
503,29
570,8
576,15
654,25
747,15
843,13
853,4
933,38
1042,1
1117,13
1246,27
1318,26
1398,27
145,18
271,22
301,27
339,31
355,19
437,15
486,19
625,18
696,31
710,31
757,31
811,30
939,14
1045,21
1121,24
1216,2
1276,15
1370,11
1476,17
1555,38
1694,2
1757,14
1835,29
66,29
155,26
165,31
244,20
361,39
439,39
514,9
613,6
696,8
810,23
904,38
982,31
1036,34
1080,9
1125,6
1164,10
1235,1
1271,24
1370,10
37,12
157,3
232,39
304,18
380,33
432,9
561,14
606,36
713,29
735,13
889,24
937,28
984,32
1044,19
1082,36
3,10
72,35
121,24
128,8
151,28
229,25
279,39
327,16
348,14
386,13
424,23
503,36
533,11
564,25
643,19
687,1
741,21
798,16
855,2
45,31
158,28
239,33
304,1
334,32
431,39
549,16
616,32
727,38
767,6
813,15
816,16
961,15
1043,38
1126,26
1215,25
1330,25
104,39
170,20
205,8
264,4
361,31
492,16
593,6
649,36
672,10
761,6
820,33
836,29
898,18
1005,28
1073,9
1199,32
1260,25
1321,28
1412,22
1446,9
1580,35
1701,18
12,27
83,24
173,9
295,11
408,2
463,27
559,21
659,21
691,26
728,23
788,31
813,7
967,6
1082,3
1144,11
1213,15
1289,17
15,12
123,3
199,39
210,18
308,33
365,9
492,14
516,36
620,29
662,13
774,24
849,28
929,32
990,19
1086,36
102,39
183,20
205,8
222,4
291,31
376,16
475,6
528,36
568,10
647,6
693,33
706,29
779,18
902,28
911,9
1012,32
1078,25
1114,28
1200,22
1220,9
1308,35
1437,18
0,35
123,20
141,31
198,20
273,39
370,29
425,25
569,34
700,18
732,7
872,23
933,27
957,39
1015,18
1150,5
1235,1
1307,4
1399,37
149,17
246,34
281,10
330,2
489,23
566,1
637,25
698,24
750,14
825,10
923,22
1031,35
1065,39
1070,5
1172,13
1251,4
1400,21
1492,39
1499,27
1556,13
77,17
144,34
247,10
298,2
411,23
484,1
547,25
599,24
730,14
746,10
844,22
915,35
959,39
992,5
1091,13
1164,4
1266,21
1393,39
1400,27
1447,13
147,29
258,26
271,31
331,20
439,39
514,39
581,9
677,6
759,8
862,23
963,38
1052,31
1091,34
1166,9
1211,6
1264,10
1314,1
1383,24
1479,10
95,38
240,32
302,0
322,10
464,2
534,30
674,15
757,32
921,17
1029,11
1134,33
1190,26
1226,39
1312,21
1387,29
1434,19
1532,1
1639,25
1713,9
1826,34
1841,13
9,38
61,16
148,27
242,8
288,25
333,13
422,4
505,5
584,18
676,33
746,35
831,19
953,9
1020,32
1122,15
1147,9
1267,19
1312,18
1348,39
1422,23
1440,23
1503,12
126,10
195,35
293,24
304,8
316,28
408,25
433,39
459,16
498,14
537,13
578,23
630,36
674,11
715,25
793,19
825,1
874,21
923,16
982,2
91,30
193,26
225,38
288,39
360,31
435,23
459,3
534,7
548,25
577,24
676,3
770,26
881,27
895,3
1019,23
1051,4
1100,0
1173,38
121,38
176,16
260,27
303,8
347,25
391,13
467,4
529,5
612,18
647,33
709,35
730,19
849,9
929,32
1000,15
1028,9
1126,19
1157,18
1201,39
1274,23
1287,23
1342,12
103,39
168,20
222,8
280,4
357,31
482,16
567,6
613,36
658,10
748,6
817,33
821,29
887,18
1030,28
1073,9
1204,32
1291,25
1346,28
1436,22
1473,9
1603,35
1730,18
6,35
119,20
137,31
200,20
288,39
370,29
421,25
592,34
726,18
766,7
859,23
915,27
991,39
1035,18
1134,5
1214,1
1295,4
1415,37
15,35
169,20
183,31
240,20
308,39
381,29
423,25
586,34
669,18
700,7
824,23
889,27
940,39
1012,18
1079,5
1157,1
1247,4
1325,37
128,12
263,3
309,18
328,39
404,33
479,9
595,14
613,36
733,29
788,13
923,24
974,28
1014,32
1079,19
1145,36
91,30
225,26
256,38
299,39
352,31
392,23
410,3
474,7
488,25
497,24
583,3
638,26
757,27
785,3
916,23
935,4
983,0
1035,38
146,12
264,3
301,18
306,39
398,33
443,9
568,14
597,36
707,29
734,13
888,24
954,28
1045,32
1109,19
1124,36
73,27
166,27
177,34
287,11
382,5
416,26
485,22
567,3
573,39
697,36
722,34
820,25
916,10
924,10
933,27
988,25
1061,7
1228,0
1282,39
51,27
170,27
225,34
307,11
394,5
425,26
502,22
584,3
610,39
723,36
772,34
930,25
1034,10
1055,10
1096,27
1158,25
1218,7
1371,0
1412,39
18,1
40,18
61,25
78,32
175,7
218,38
277,24
347,24
433,38
524,36
529,18
610,17
690,15
819,22
837,27
926,26
1053,0
1152,2
40,27
113,27
131,34
206,11
277,5
333,26
400,22
508,3
540,39
629,36
655,34
765,25
872,10
887,10
898,27
960,25
1073,7
1252,0
1321,39
143,23
206,31
303,31
328,30
347,16
458,4
546,38
582,21
652,12
693,34
776,10
843,5
917,25
997,28
1065,23
1165,34
1244,33
1366,21
26,18
164,22
231,31
241,27
289,19
368,15
386,19
529,18
611,31
648,31
695,31
771,30
891,14
975,21
1056,24
1175,2
1230,15
1363,11
1455,17
1525,38
1668,2
1734,14
1773,29
90,17
129,34
191,10
246,2
404,23
493,1
525,25
577,24
627,14
677,10
791,22
886,35
928,39
943,5
1075,13
1192,4
1320,21
1415,39
1426,27
1485,13
144,12
270,3
338,39
351,18
476,33
533,9
668,14
689,36
804,29
869,13
1004,24
1030,28
1094,32
1159,19
1179,36
114,24
228,23
254,27
306,1
376,24
403,38
435,25
450,30
524,4
614,38
668,39
771,31
809,4
845,35
930,33
1018,5
1132,7
1192,2
122,31
176,28
249,33
302,1
331,32
420,39
524,16
592,32
709,38
717,6
755,15
758,16
907,15
996,38
1080,26
1096,25
1233,25
22,12
134,3
207,39
216,18
300,33
349,9
463,14
525,36
645,29
696,13
849,24
874,28
955,32
1020,19
1072,36
46,30
172,26
195,38
240,39
287,31
358,23
384,3
447,7
462,25
501,24
590,3
728,26
874,27
913,3
1006,23
1041,4
1078,0
1185,38
25,12
151,3
218,39
302,18
371,33
460,9
589,14
668,36
775,29
835,13
988,24
1048,28
1134,32
1200,19
1283,36
58,9
151,33
247,9
247,3
292,22
391,38
520,5
688,33
711,37
724,32
852,28
906,27
1016,3
1075,33
1088,0
1129,16
1181,2
1242,35
125,39
205,20
233,8
287,4
387,31
469,16
550,6
599,36
613,10
709,6
722,33
726,29
790,18
899,28
974,9
1094,32
1176,25
1249,28
1339,22
1355,9
1464,35
1591,18
80,27
170,27
218,34
297,11
411,5
436,26
512,22
621,3
627,39
717,36
749,34
878,25
962,10
976,10
989,27
1079,25
1122,7
1281,0
1313,39
138,38
238,32
304,0
312,10
423,2
524,30
652,15
697,32
855,17
966,11
1080,33
1113,26
1151,39
1252,21
1304,29
1350,19
1468,1
1565,25
1641,9
1739,34
1755,13
90,31
124,28
198,33
288,1
315,32
402,39
512,16
579,32
682,38
736,6
761,15
767,16
882,15
965,38
1048,26
1087,25
1166,25
80,18
229,22
273,31
304,27
347,19
425,15
450,19
629,18
703,31
764,31
819,31
859,30
967,14
1077,21
1129,24
1225,2
1279,15
1369,11
1468,17
1550,38
1658,2
1718,14
1793,29
116,27
164,24
211,9
236,11
331,2
401,27
479,21
550,21
583,26
616,23
686,31
734,7
857,6
947,3
965,11
1011,15
1059,17
72,1
143,18
156,25
204,32
308,7
359,38
425,24
494,24
603,38
661,36
663,18
717,17
761,15
903,22
923,27
979,26
1091,0
1201,2
13,10
124,4
224,3
302,2
362,10
431,34
494,26
575,15
620,5
686,12
784,1
840,21
959,12
1038,25
1128,35
1158,8
1253,27
1381,23
1389,7
1413,2
1450,11
0,26
70,38
95,1
218,31
253,11
350,25
374,38
417,8
452,29
563,8
588,15
674,25
757,15
875,13
953,4
1088,38
1188,1
1329,13
1441,27
1480,26
1518,27
124,39
190,20
243,8
302,4
398,31
480,16
543,6
601,36
613,10
705,6
731,33
735,29
802,18
901,28
929,9
1055,32
1135,25
1165,28
1252,22
1303,9
1402,35
1510,18
149,23
218,31
322,30
384,31
425,16
484,4
572,38
597,21
662,12
761,34
845,10
907,5
981,25
1074,28
1149,23
1228,34
1304,33
1408,21
52,39
144,20
198,8
211,4
304,31
388,16
463,6
515,36
525,10
627,6
661,33
673,29
778,18
917,28
950,9
1088,32
1195,25
1266,28
1356,22
1367,9
1455,35
1567,18
94,23
199,31
296,30
308,31
354,16
422,4
513,38
539,21
604,12
698,34
797,10
898,5
972,25
1044,28
1124,23
1223,34
1301,33
1380,21
86,18
204,22
248,31
255,27
309,19
422,15
462,19
644,18
719,31
752,31
824,31
869,30
983,14
1107,21
1173,24
1245,2
1305,15
1422,11
1524,17
1617,38
1717,2
1783,14
1862,29
135,29
233,26
242,31
302,20
396,39
450,39
521,9
657,6
751,8
856,23
961,38
1027,31
1092,34
1153,9
1205,6
1246,10
1322,1
1380,24
1478,10
143,10
260,4
402,3
430,2
510,10
571,34
617,26
702,15
742,5
810,12
912,1
989,21
1115,12
1189,25
1275,35
1322,8
1459,27
1560,23
1580,7
1585,2
1615,11
67,10
180,4
340,3
370,2
416,10
528,34
617,26
725,15
772,5
827,12
929,1
1030,21
1168,12
1236,25
1320,35
1375,8
1465,27
1586,23
1596,7
1624,2
1695,11
33,26
144,0
250,20
303,6
404,5
496,10
507,31
608,19
750,6
817,18
897,28
971,31
1037,30
1130,23
1240,37
1284,7
1337,5
1503,5
1645,29
1743,39
86,38
182,32
270,10
294,0
439,2
518,30
637,15
727,32
868,17
966,11
1081,33
1116,26
1149,39
1241,21
1312,29
1359,19
1469,1
1568,25
1642,9
1773,34
1830,13
139,9
256,33
365,9
365,3
418,22
481,38
566,5
721,33
746,37
759,32
904,28
948,27
1031,3
1098,33
1112,0
1153,16
1242,2
1311,35
61,38
118,16
204,27
301,8
346,25
413,13
511,4
577,5
684,18
792,33
845,35
913,19
1034,9
1108,32
1176,15
1215,9
1303,19
1345,18
1374,39
1387,23
1429,23
1487,12
8,35
142,20
157,31
166,20
240,39
310,29
350,25
505,34
587,18
621,7
689,23
739,27
756,39
801,18
865,5
948,1
983,4
1118,37
8,27
87,27
129,34
239,11
327,5
369,26
438,22
521,3
535,39
652,36
676,34
757,25
868,10
878,10
942,27
1049,25
1113,7
1258,0
1300,39
48,39
144,20
187,8
203,4
300,31
397,16
490,6
539,36
565,10
658,6
723,33
734,29
843,18
942,28
1024,9
1173,32
1243,25
1278,28
1364,22
1389,9
1471,35
1569,18
94,38
213,32
280,10
304,0
443,2
534,30
650,15
730,32
878,17
986,11
1104,33
1138,26
1166,39
1269,21
1307,29
1354,19
1411,1
1515,25
1591,9
1725,34
1754,13
57,9
137,33
266,9
283,3
327,22
400,38
484,5
576,33
599,37
612,32
709,28
757,27
783,3
849,33
859,0
899,16
960,2
1059,35
2,9
97,33
220,9
220,3
261,22
322,38
423,5
514,33
540,37
552,32
699,28
742,27
791,3
875,33
878,0
919,16
990,2
1052,35
22,10
98,35
184,24
276,8
293,28
334,25
366,39
399,16
429,14
470,13
512,23
577,36
606,11
652,25
735,19
778,1
839,21
909,16
981,2
77,24
193,23
208,27
262,1
312,24
336,38
377,25
388,30
416,4
528,38
604,39
675,31
703,4
743,35
810,33
917,5
1042,7
1086,2
83,18
227,22
281,31
301,27
346,19
421,15
454,19
626,18
706,31
749,31
800,31
874,30
993,14
1105,21
1186,24
1297,2
1355,15
1442,11
1531,17
1622,38
1751,2
1811,14
1837,29
24,38
78,16
167,27
180,8
225,25
295,13
392,4
483,5
559,18
650,33
722,35
752,19
860,9
931,32
1016,15
1045,9
1154,19
1204,18
1234,39
1316,23
1341,23
1440,12
48,39
147,20
182,8
196,4
280,31
356,16
458,6
510,36
538,10
621,6
663,33
676,29
776,18
896,28
939,9
1091,32
1157,25
1216,28
1307,22
1312,9
1420,35
1542,18
110,26
174,38
201,1
292,31
316,11
411,25
443,38
490,8
529,29
629,8
681,15
770,25
874,15
996,13
1047,4
1162,38
1266,1
1379,13
1484,27
1511,26
1585,27
105,27
202,27
234,34
304,11
392,5
443,26
518,22
611,3
634,39
759,36
790,34
916,25
999,10
1011,10
1030,27
1092,25
1183,7
1376,0
1455,39
62,18
169,22
221,31
235,27
281,19
380,15
393,19
554,18
624,31
645,31
693,31
772,30
899,14
1020,21
1092,24
1160,2
1219,15
1293,11
1396,17
1512,38
1660,2
1720,14
1801,29
52,31
128,28
201,33
205,1
234,32
330,39
426,16
493,32
581,38
587,6
647,15
652,16
796,15
876,38
960,26
1025,25
1129,25
74,26
149,38
192,1
304,31
340,11
400,25
434,38
477,8
514,29
638,8
647,15
723,25
817,15
921,13
982,4
1117,38
1210,1
1287,13
1403,27
1469,26
1521,27
121,38
180,16
268,27
305,8
349,25
423,13
517,4
551,5
639,18
705,33
766,35
817,19
920,9
987,32
1080,15
1083,9
1171,19
1196,18
1237,39
1290,23
1323,23
1399,12
104,10
174,4
312,3
344,2
383,10
478,34
557,26
659,15
698,5
751,12
842,1
945,21
1057,12
1153,25
1236,35
1285,8
1404,27
1505,23
1512,7
1543,2
1570,11
75,1
105,18
192,25
240,32
353,7
391,38
471,24
535,24
613,38
743,36
751,18
857,17
927,15
1055,22
1076,27
1147,26
1273,0
1381,2
134,10
198,35
259,24
306,8
330,28
434,25
463,39
515,16
549,14
587,13
628,23
685,36
713,11
741,25
823,19
858,1
921,21
990,16
1048,2
114,1
154,18
243,25
260,32
370,7
431,38
500,24
565,24
690,38
829,36
838,18
894,17
963,15
1057,22
1076,27
1137,26
1250,0
1356,2
93,10
168,35
215,24
305,8
328,28
427,25
468,39
487,16
534,14
573,13
629,23
662,36
708,11
739,25
815,19
849,1
906,21
976,16
1045,2
20,39
123,20
177,8
195,4
265,31
350,16
434,6
485,36
526,10
625,6
670,33
686,29
736,18
850,28
943,9
1063,32
1163,25
1229,28
1317,22
1335,9
1421,35
1550,18
95,29
223,26
235,31
302,20
424,39
476,39
541,9
679,6
796,8
919,23
1024,38
1088,31
1153,34
1192,9
1234,6
1299,10
1351,1
1416,24
1510,10
27,29
154,26
165,31
239,20
324,39
396,39
464,9
591,6
696,8
818,23
914,38
979,31
1007,34
1053,9
1099,6
1149,10
1201,1
1224,24
1323,10
99,29
209,26
218,31
278,20
421,39
477,39
550,9
679,6
770,8
862,23
971,38
1035,31
1123,34
1215,9
1259,6
1314,10
1381,1
1435,24
1544,10
5,10
74,35
143,24
153,8
163,28
199,25
243,39
290,16
341,14
377,13
435,23
462,36
480,11
527,25
606,19
647,1
683,21
738,16
795,2
53,39
130,20
160,8
178,4
256,31
343,16
414,6
468,36
514,10
619,6
658,33
663,29
725,18
824,28
870,9
998,32
1074,25
1142,28
1232,22
1293,9
1398,35
1526,18
38,38
90,16
176,27
193,8
233,25
281,13
357,4
415,5
497,18
539,33
596,35
632,19
726,9
794,32
906,15
943,9
1038,19
1057,18
1104,39
1164,23
1187,23
1259,12
11,12
105,3
127,39
138,18
233,33
280,9
434,14
523,36
618,29
679,13
809,24
853,28
886,32
947,19
1018,36
45,10
114,35
210,24
222,8
241,28
352,25
402,39
501,16
545,14
585,13
622,23
653,36
690,11
723,25
801,19
833,1
904,21
961,16
1032,2
7,1
81,18
113,25
133,32
224,7
282,38
322,24
390,24
517,38
613,36
617,18
691,17
755,15
869,22
891,27
955,26
1077,0
1176,2
105,29
220,26
233,31
302,20
443,39
497,39
564,9
706,6
822,8
920,23
1011,38
1076,31
1124,34
1159,9
1207,6
1259,10
1347,1
1424,24
1529,10
105,10
172,35
238,24
244,8
264,28
365,25
413,39
420,16
458,14
493,13
531,23
588,36
618,11
653,25
734,19
776,1
847,21
920,16
989,2
134,38
186,16
273,27
304,8
347,25
393,13
476,4
574,5
680,18
748,33
812,35
841,19
959,9
1038,32
1157,15
1192,9
1278,19
1306,18
1351,39
1392,23
1439,23
1491,12
88,18
199,22
262,31
309,27
349,19
456,15
502,19
606,18
684,31
733,31
783,31
839,30
942,14
1018,21
1075,24
1193,2
1248,15
1383,11
1484,17
1565,38
1652,2
1718,14
1809,29
115,10
224,4
304,2
356,3
383,10
446,34
532,26
652,15
694,5
750,12
832,1
944,21
1039,12
1141,25
1221,35
1252,8
1362,27
1459,23
1485,7
1497,2
1591,11
86,27
131,24
226,9
303,11
417,2
480,27
579,21
611,21
688,26
721,23
781,31
834,7
1012,6
1112,3
1132,11
1193,15
1246,17
90,23
163,31
246,30
304,31
341,16
401,4
496,38
518,21
583,12
637,34
725,10
811,5
885,25
975,28
1045,23
1129,34
1205,33
1307,21
97,1
157,18
173,25
194,32
308,7
363,38
444,24
512,24
637,38
689,36
690,18
782,17
854,15
974,22
993,27
1083,26
1206,0
1312,2
65,30
166,26
186,38
230,39
303,31
376,23
396,3
477,7
488,25
533,24
590,3
706,26
819,27
847,3
974,23
1000,4
1053,0
1162,38
75,30
210,26
263,38
311,39
373,31
412,23
441,3
523,7
537,25
545,24
598,3
708,26
801,27
831,3
931,23
939,4
990,0
1043,38
43,38
103,16
186,27
279,8
324,25
342,13
428,4
503,5
575,18
643,33
717,35
785,19
906,9
986,32
1102,15
1151,9
1268,19
1314,18
1377,39
1420,23
1473,23
1560,12
140,26
225,0
316,20
353,6
483,5
623,10
629,31
749,19
878,6
972,18
1054,28
1130,31
1255,30
1350,23
1471,37
1524,7
1617,5
1771,5
1911,29
2011,39
70,23
132,31
255,30
308,31
355,16
425,4
519,38
568,21
640,12
710,34
798,10
865,5
939,25
1023,28
1096,23
1183,34
1262,33
1383,21
147,23
253,31
347,30
408,31
448,16
555,4
644,38
692,21
758,12
807,34
901,10
992,5
1066,25
1104,28
1176,23
1253,34
1332,33
1453,21
1,1
73,18
141,25
188,32
296,7
353,38
418,24
487,24
591,38
716,36
718,18
757,17
816,15
954,22
976,27
1024,26
1091,0
1191,2
80,17
172,34
273,10
309,2
453,23
539,1
561,25
601,24
668,14
700,10
779,22
839,35
867,39
927,5
1059,13
1177,4
1311,21
1442,39
1451,27
1497,13
125,1
165,18
212,25
256,32
366,7
413,38
480,24
542,24
663,38
725,36
736,18
774,17
819,15
954,22
974,27
1018,26
1113,0
1220,2
26,35
159,20
173,31
176,20
251,39
317,29
387,25
516,34
619,18
653,7
730,23
791,27
844,39
904,18
1033,5
1113,1
1144,4
1218,37
25,30
161,26
212,38
277,39
343,31
410,23
419,3
480,7
483,25
531,24
571,3
679,26
783,27
799,3
912,23
935,4
978,0
1061,38
131,29
228,26
237,31
301,20
424,39
492,39
567,9
682,6
835,8
958,23
1054,38
1140,31
1222,34
1268,9
1310,6
1353,10
1425,1
1502,24
1600,10
45,12
147,3
182,39
294,18
404,33
489,9
579,14
645,36
745,29
763,13
896,24
920,28
936,32
1001,19
1102,36
138,26
209,38
237,1
302,31
321,11
355,25
389,38
434,8
472,29
612,8
615,15
690,25
774,15
890,13
927,4
1053,38
1159,1
1254,13
1353,27
1437,26
1471,27
9,1
51,18
142,25
162,32
270,7
325,38
391,24
456,24
532,38
635,36
644,18
747,17
781,15
912,22
934,27
962,26
1072,0
1171,2
135,35
239,20
257,31
260,20
334,39
418,29
486,25
659,34
781,18
808,7
943,23
992,27
1046,39
1114,18
1244,5
1327,1
1381,4
1465,37
100,24
218,23
237,27
291,1
340,24
349,38
371,25
390,30
459,4
599,38
635,39
730,31
801,4
840,35
927,33
1021,5
1154,7
1172,2
81,29
205,26
213,31
269,20
368,39
433,39
502,9
648,6
763,8
853,23
957,38
1029,31
1063,34
1128,9
1173,6
1229,10
1312,1
1370,24
1468,10
118,26
191,38
231,1
322,31
359,11
419,25
446,38
490,8
523,29
670,8
672,15
761,25
807,15
941,13
950,4
1034,38
1146,1
1255,13
1392,27
1455,26
1522,27
9,38
63,16
146,27
161,8
205,25
222,13
317,4
375,5
464,18
552,33
614,35
664,19
763,9
825,32
923,15
950,9
1063,19
1107,18
1148,39
1167,23
1180,23
1283,12
77,30
215,26
238,38
282,39
354,31
449,23
541,3
623,7
629,25
668,24
732,3
808,26
939,27
964,3
1081,23
1118,4
1157,0
1265,38
111,17
196,34
299,10
302,2
410,23
530,1
584,25
635,24
746,14
790,10
873,22
980,35
1024,39
1048,5
1148,13
1252,4
1358,21
1444,39
1453,27
1516,13
97,30
199,26
228,38
271,39
339,31
395,23
421,3
496,7
510,25
569,24
626,3
717,26
849,27
883,3
993,23
997,4
1038,0
1150,38
36,29
138,26
146,31
210,20
284,39
342,39
416,9
565,6
647,8
762,23
863,38
947,31
1010,34
1086,9
1136,6
1177,10
1248,1
1293,24
1402,10
70,38
181,32
265,10
286,0
419,2
510,30
