(67, 0), (70, 6), (83, 7), (86, 0), (159, 0), (179, 5), (181, 4), (204, 2), (226, 4), (276, 3), (299, 5)
(109, 0), (113, 7), (157, 6), (169, 5), (191, 0), (231, 4), (245, 4), (259, 0), (277, 2), (288, 5), (297, 3)
(20, 0), (42, 7), (112, 6), (145, 0), (150, 5), (173, 4), (185, 4), (210, 2), (251, 0), (289, 3), (295, 5)
(9, 4), (66, 0), (118, 5), (135, 7), (167, 6), (196, 0), (197, 0), (244, 4), (266, 2), (285, 5), (298, 3)
(46, 0), (47, 7), (85, 6), (111, 0), (112, 0), (138, 5), (234, 4), (252, 2), (267, 4), (281, 5), (287, 3)
(3, 7), (44, 0), (125, 6), (142, 5), (144, 0), (190, 4), (213, 2), (244, 0), (272, 4), (280, 3), (298, 5)
(10, 7), (96, 4), (108, 0), (134, 6), (163, 0), (188, 0), (196, 5), (228, 4), (247, 2), (291, 3), (295, 5)
(0, 0), (105, 6), (128, 7), (150, 0), (166, 5), (166, 0), (212, 4), (229, 4), (249, 2), (280, 5), (291, 3)
(67, 7), (91, 6), (112, 0), (121, 0), (194, 5), (203, 4), (215, 0), (233, 2), (287, 4), (293, 3), (296, 5)
(15, 4), (75, 6), (76, 7), (92, 0), (102, 0), (142, 0), (153, 5), (205, 4), (224, 2), (257, 5), (283, 3)
(9, 7), (58, 6), (83, 0), (109, 0), (144, 4), (159, 2), (185, 5), (195, 4), (230, 3), (289, 0), (292, 5)
(14, 0), (19, 7), (36, 6), (53, 0), (110, 4), (133, 4), (135, 5), (159, 2), (194, 3), (219, 0), (241, 5)
(0, 7), (71, 0), (144, 0), (152, 6), (172, 0), (174, 5), (220, 4), (248, 2), (260, 4), (286, 3), (290, 5)
(50, 0), (61, 7), (123, 5), (131, 4), (161, 0), (179, 6), (209, 0), (239, 4), (264, 5), (267, 2), (298, 3)
(2, 4), (47, 0), (49, 7), (171, 0), (173, 6), (178, 5), (219, 0), (241, 4), (274, 2), (290, 5), (292, 3)
(85, 0), (97, 7), (98, 6), (107, 0), (154, 0), (173, 5), (247, 4), (266, 2), (270, 4), (289, 5), (299, 3)
(1, 0), (12, 0), (40, 4), (75, 7), (122, 5), (196, 6), (217, 0), (228, 5), (239, 4), (272, 2), (292, 3)
(75, 4), (101, 0), (111, 0), (114, 6), (147, 7), (160, 5), (163, 0), (242, 4), (263, 2), (284, 5), (295, 3)
(14, 4), (36, 7), (124, 0), (140, 6), (158, 0), (159, 0), (183, 4), (187, 5), (215, 2), (248, 3), (295, 5)
(2, 4), (13, 0), (93, 7), (110, 0), (144, 6), (185, 0), (187, 5), (218, 4), (242, 2), (285, 3), (297, 5)
(97, 0), (108, 7), (126, 6), (157, 0), (179, 5), (181, 0), (208, 4), (225, 4), (228, 2), (285, 5), (293, 3)
(9, 0), (52, 7), (63, 6), (85, 0), (88, 5), (145, 4), (151, 4), (176, 2), (214, 3), (235, 0), (262, 5)
(6, 0), (10, 6), (26, 7), (36, 4), (62, 0), (139, 5), (152, 4), (172, 2), (218, 3), (268, 5), (274, 0)
(19, 4), (34, 0), (97, 7), (104, 0), (166, 6), (180, 0), (182, 5), (207, 4), (237, 2), (274, 3), (289, 5)
(1, 7), (53, 6), (73, 0), (92, 0), (135, 4), (165, 5), (195, 4), (215, 2), (246, 0), (255, 3), (287, 5)
(25, 0), (32, 7), (47, 6), (106, 0), (135, 4), (163, 2), (166, 5), (184, 0), (243, 4), (250, 3), (299, 5)
(35, 7), (35, 0), (36, 6), (56, 0), (93, 5), (177, 4), (183, 4), (212, 2), (214, 0), (240, 3), (296, 5)
(22, 0), (30, 7), (51, 6), (66, 0), (121, 0), (138, 5), (184, 4), (207, 4), (223, 2), (258, 3), (276, 5)
(56, 0), (89, 7), (115, 0), (132, 6), (165, 5), (187, 0), (212, 4), (244, 2), (286, 4), (292, 3), (296, 5)
(14, 0), (44, 4), (104, 0), (107, 7), (138, 6), (166, 5), (169, 0), (208, 4), (239, 2), (277, 5), (289, 3)
(12, 0), (23, 7), (173, 6), (176, 4), (187, 0), (188, 0), (201, 5), (208, 4), (241, 2), (289, 3), (299, 5)
(18, 0), (122, 6), (142, 7), (164, 0), (188, 4), (190, 5), (242, 4), (275, 2), (289, 5), (295, 0), (297, 3)
(107, 0), (111, 7), (143, 0), (192, 6), (201, 5), (206, 0), (228, 4), (261, 2), (264, 4), (297, 3), (299, 5)
(8, 0), (32, 6), (42, 7), (49, 4), (80, 0), (82, 0), (132, 5), (169, 4), (189, 2), (229, 3), (265, 5)
(16, 7), (20, 0), (58, 0), (81, 4), (115, 5), (143, 6), (161, 0), (189, 4), (219, 2), (258, 3), (292, 5)
(30, 7), (32, 6), (52, 0), (58, 0), (130, 0), (134, 4), (157, 2), (182, 5), (225, 3), (265, 4), (295, 5)
(28, 0), (67, 6), (98, 0), (114, 7), (172, 5), (176, 0), (212, 4), (229, 2), (266, 3), (274, 4), (297, 5)
(1, 7), (17, 6), (17, 0), (38, 0), (39, 0), (90, 5), (130, 4), (162, 2), (210, 3), (232, 5), (250, 4)
(17, 7), (70, 0), (125, 6), (140, 0), (197, 5), (205, 4), (237, 2), (239, 4), (280, 0), (291, 3), (295, 5)
(52, 7), (76, 6), (111, 0), (116, 0), (149, 0), (166, 5), (222, 4), (251, 2), (272, 4), (278, 5), (283, 3)
(26, 0), (44, 0), (47, 7), (113, 6), (122, 5), (131, 0), (174, 4), (195, 2), (245, 5), (270, 3), (279, 4)
(48, 0), (60, 4), (68, 7), (93, 0), (125, 6), (144, 0), (181, 5), (188, 4), (206, 2), (281, 5), (291, 3)
(14, 0), (40, 4), (58, 0), (93, 7), (147, 6), (153, 5), (182, 0), (206, 4), (237, 2), (258, 3), (267, 5)
(12, 7), (14, 6), (34, 0), (46, 0), (93, 4), (155, 4), (181, 0), (187, 2), (201, 5), (210, 3), (299, 5)
(19, 7), (29, 0), (68, 6), (104, 0), (137, 4), (176, 5), (191, 4), (215, 2), (260, 3), (275, 5), (286, 0)
(17, 6), (28, 7), (44, 4), (46, 0), (80, 0), (155, 4), (163, 5), (185, 2), (218, 3), (247, 0), (291, 5)
(26, 0), (53, 6), (74, 7), (89, 0), (100, 0), (176, 4), (195, 5), (200, 2), (253, 3), (275, 4), (296, 5)
(2, 0), (25, 7), (46, 6), (65, 0), (81, 4), (101, 0), (174, 5), (187, 4), (214, 2), (239, 3), (291, 5)
(4, 0), (22, 7), (37, 6), (68, 0), (81, 0), (142, 4), (185, 5), (189, 4), (215, 2), (243, 3), (289, 5)
(9, 4), (61, 7), (71, 0), (110, 6), (123, 0), (167, 0), (201, 5), (207, 4), (225, 2), (265, 3), (299, 5)
(35, 0), (77, 6), (93, 7), (111, 0), (125, 5), (135, 0), (165, 4), (210, 4), (243, 2), (251, 5), (265, 3)
(32, 0), (34, 4), (97, 6), (105, 5), (105, 0), (117, 7), (123, 0), (238, 5), (241, 4), (269, 2), (295, 3)
(20, 7), (43, 4), (95, 0), (103, 0), (128, 6), (181, 0), (193, 5), (214, 4), (238, 2), (266, 3), (297, 5)
(10, 0), (65, 0), (104, 7), (123, 6), (136, 4), (159, 5), (164, 0), (216, 4), (244, 2), (265, 5), (274, 3)
(9, 7), (46, 0), (59, 0), (67, 6), (92, 0), (129, 5), (220, 4), (230, 5), (250, 2), (274, 3), (296, 4)
(85, 0), (94, 7), (99, 0), (148, 6), (166, 5), (176, 0), (236, 4), (245, 4), (256, 2), (281, 5), (294, 3)
(0, 0), (13, 7), (83, 5), (105, 4), (110, 0), (149, 6), (164, 0), (221, 4), (237, 2), (238, 5), (299, 3)
(98, 7), (122, 0), (128, 6), (177, 0), (195, 5), (223, 4), (233, 0), (245, 2), (281, 4), (286, 3), (293, 5)
(1, 7), (12, 0), (19, 4), (51, 0), (95, 6), (108, 5), (143, 0), (193, 4), (208, 5), (217, 2), (249, 3)
(37, 0), (115, 0), (119, 7), (172, 6), (193, 4), (193, 5), (199, 0), (238, 4), (270, 2), (298, 3), (299, 5)
(3, 0), (12, 7), (59, 6), (75, 0), (79, 0), (126, 4), (143, 5), (157, 2), (190, 4), (253, 3), (287, 5)
(11, 4), (26, 0), (114, 7), (120, 0), (150, 6), (175, 0), (195, 5), (220, 4), (242, 2), (277, 3), (295, 5)
(11, 6), (31, 4), (34, 7), (34, 0), (47, 0), (142, 4), (142, 0), (166, 2), (184, 5), (204, 3), (283, 5)
(1, 0), (51, 0), (69, 7), (159, 6), (165, 4), (179, 0), (190, 5), (202, 4), (234, 2), (281, 3), (294, 5)
(14, 0), (33, 0), (36, 7), (90, 6), (104, 5), (144, 0), (181, 4), (240, 5), (246, 4), (277, 2), (297, 3)
(81, 0), (107, 7), (124, 6), (127, 4), (162, 0), (169, 5), (248, 4), (264, 2), (273, 5), (292, 0), (299, 3)
(95, 0), (98, 4), (125, 7), (150, 5), (191, 6), (226, 0), (242, 0), (248, 4), (281, 2), (282, 5), (299, 3)
(28, 7), (29, 0), (86, 5), (143, 4), (185, 6), (185, 0), (200, 0), (221, 4), (251, 5), (254, 2), (280, 3)
(53, 4), (60, 0), (96, 7), (130, 5), (148, 0), (162, 6), (182, 0), (225, 4), (242, 5), (249, 2), (291, 3)
(24, 4), (64, 0), (65, 6), (70, 7), (85, 0), (117, 0), (137, 5), (196, 4), (219, 2), (244, 5), (258, 3)
(12, 7), (14, 4), (83, 0), (84, 6), (102, 0), (113, 0), (148, 4), (169, 5), (179, 2), (230, 3), (275, 5)
(8, 0), (83, 7), (106, 5), (125, 6), (170, 0), (199, 4), (227, 4), (228, 2), (236, 0), (295, 5), (296, 3)
(42, 7), (128, 6), (135, 0), (143, 0), (197, 5), (200, 4), (216, 4), (245, 2), (275, 0), (292, 3), (295, 5)
(26, 7), (50, 0), (65, 0), (83, 6), (97, 0), (120, 5), (124, 4), (152, 2), (197, 3), (253, 4), (268, 5)
(5, 6), (9, 0), (23, 7), (38, 4), (49, 0), (71, 5), (145, 4), (173, 2), (205, 3), (248, 5), (263, 0)
(29, 0), (64, 0), (79, 4), (117, 7), (122, 6), (130, 5), (143, 0), (222, 4), (241, 2), (278, 3), (285, 5)
(5, 7), (89, 6), (111, 0), (111, 0), (163, 5), (164, 4), (178, 2), (236, 3), (269, 0), (282, 5), (298, 4)
(13, 0), (85, 7), (90, 4), (103, 6), (135, 0), (151, 5), (231, 0), (247, 4), (276, 5), (278, 2), (299, 3)
(31, 0), (36, 4), (144, 7), (145, 5), (181, 6), (193, 0), (214, 0), (237, 4), (251, 5), (269, 2), (297, 3)
(1, 0), (66, 7), (90, 0), (132, 6), (150, 5), (165, 0), (174, 4), (190, 4), (220, 2), (247, 3), (271, 5)
(35, 0), (36, 7), (50, 6), (89, 0), (93, 5), (145, 4), (164, 2), (225, 3), (246, 0), (253, 4), (287, 5)
(24, 7), (26, 0), (39, 0), (140, 5), (160, 6), (186, 4), (192, 0), (225, 4), (256, 2), (290, 5), (297, 3)
(52, 7), (124, 0), (158, 6), (186, 5), (186, 0), (218, 0), (245, 4), (275, 2), (288, 4), (297, 3), (299, 5)
(8, 4), (30, 0), (71, 7), (100, 5), (178, 6), (195, 0), (200, 5), (222, 4), (251, 2), (265, 0), (295, 3)
(33, 6), (47, 0), (69, 0), (72, 4), (74, 0), (80, 7), (184, 5), (189, 4), (215, 2), (241, 3), (287, 5)
(61, 0), (70, 6), (96, 7), (105, 0), (171, 0), (178, 5), (215, 4), (238, 2), (257, 4), (267, 3), (293, 5)
(5, 0), (15, 6), (33, 7), (35, 0), (65, 0), (99, 5), (114, 4), (156, 4), (176, 2), (222, 3), (222, 5)
(8, 7), (70, 0), (91, 6), (115, 0), (138, 4), (153, 0), (169, 2), (173, 5), (244, 4), (244, 3), (286, 5)
(30, 0), (33, 7), (36, 0), (121, 6), (139, 4), (139, 0), (167, 4), (180, 5), (199, 2), (251, 3), (298, 5)
(29, 7), (71, 0), (132, 6), (151, 0), (174, 4), (188, 5), (204, 4), (206, 2), (271, 0), (274, 3), (286, 5)
(10, 0), (54, 7), (119, 6), (171, 0), (198, 5), (225, 4), (225, 4), (250, 0), (251, 2), (292, 3), (299, 5)
(11, 7), (36, 6), (62, 0), (67, 0), (96, 4), (98, 0), (137, 4), (145, 5), (154, 2), (194, 3), (261, 5)
(29, 0), (64, 7), (174, 6), (186, 5), (204, 0), (220, 0), (239, 4), (272, 2), (277, 4), (285, 5), (293, 3)
(5, 7), (22, 0), (36, 6), (39, 4), (68, 0), (88, 0), (166, 5), (182, 4), (209, 2), (237, 3), (283, 5)
(57, 7), (100, 0), (134, 6), (182, 5), (190, 0), (217, 4), (227, 0), (235, 4), (248, 2), (286, 3), (286, 5)
(37, 0), (68, 7), (125, 0), (172, 6), (190, 0), (195, 5), (242, 4), (256, 2), (289, 4), (293, 3), (298, 5)
(22, 4), (47, 0), (49, 7), (89, 6), (111, 0), (114, 5), (122, 0), (171, 4), (188, 2), (224, 3), (269, 5)
(19, 7), (27, 0), (77, 5), (120, 6), (144, 0), (180, 4), (200, 2), (206, 0), (232, 3), (253, 4), (281, 5)
(21, 0), (134, 7), (164, 6), (165, 5), (171, 0), (210, 0), (245, 4), (271, 2), (277, 5), (280, 4), (299, 3)
(39, 6), (59, 0), (66, 7), (87, 0), (116, 0), (173, 4), (177, 5), (204, 2), (246, 3), (282, 5), (286, 4)
(4, 4), (29, 0), (100, 7), (110, 5), (112, 6), (149, 0), (180, 0), (200, 4), (227, 2), (253, 5), (291, 3)
(42, 0), (54, 7), (71, 4), (160, 0), (176, 5), (181, 6), (198, 0), (239, 4), (257, 2), (276, 5), (295, 3)
(34, 4), (44, 7), (53, 0), (54, 6), (95, 0), (130, 5), (193, 0), (210, 4), (227, 2), (242, 5), (262, 3)
(66, 6), (69, 7), (77, 0), (78, 4), (96, 0), (184, 4), (191, 5), (197, 0), (213, 2), (249, 3), (295, 5)
(91, 7), (99, 0), (107, 6), (145, 0), (155, 0), (172, 5), (226, 4), (252, 2), (262, 4), (290, 3), (298, 5)
(18, 0), (22, 7), (36, 0), (71, 5), (102, 6), (112, 4), (117, 0), (144, 4), (173, 2), (226, 5), (252, 3)
(52, 0), (52, 6), (75, 7), (89, 0), (94, 4), (146, 0), (164, 5), (198, 4), (229, 2), (258, 3), (283, 5)
(10, 7), (43, 0), (55, 6), (87, 0), (98, 0), (100, 4), (127, 4), (143, 2), (152, 5), (193, 3), (293, 5)
(13, 6), (15, 0), (20, 7), (40, 0), (61, 4), (131, 4), (131, 5), (153, 0), (160, 2), (213, 3), (229, 5)
(32, 7), (35, 0), (161, 4), (183, 5), (186, 6), (202, 0), (208, 0), (232, 4), (264, 2), (286, 3), (292, 5)
(61, 4), (62, 0), (65, 7), (104, 6), (139, 5), (151, 0), (187, 0), (202, 4), (220, 2), (263, 3), (294, 5)
(0, 7), (39, 0), (86, 0), (95, 6), (129, 0), (132, 4), (150, 5), (215, 4), (244, 2), (251, 5), (268, 3)
(34, 7), (43, 6), (66, 0), (101, 0), (135, 4), (156, 2), (164, 4), (186, 0), (190, 5), (210, 3), (290, 5)
(28, 0), (57, 7), (79, 0), (133, 5), (167, 6), (193, 0), (239, 4), (259, 2), (273, 4), (287, 5), (295, 3)
(20, 0), (40, 7), (51, 6), (79, 0), (101, 4), (101, 0), (136, 4), (162, 2), (187, 5), (223, 3), (295, 5)
(5, 4), (9, 6), (16, 7), (43, 0), (89, 0), (128, 4), (128, 0), (151, 5), (152, 2), (204, 3), (268, 5)
(31, 0), (35, 4), (66, 6), (71, 7), (83, 5), (88, 0), (116, 0), (176, 4), (192, 2), (224, 5), (238, 3)
(62, 7), (62, 6), (67, 0), (114, 0), (144, 5), (172, 4), (201, 4), (231, 2), (233, 0), (268, 3), (297, 5)
(39, 0), (40, 0), (97, 7), (127, 6), (152, 0), (165, 5), (228, 4), (247, 2), (270, 5), (276, 4), (283, 3)
(19, 7), (28, 0), (85, 4), (113, 6), (167, 0), (199, 4), (199, 5), (230, 2), (257, 3), (296, 0), (298, 5)
(3, 7), (15, 0), (108, 5), (113, 6), (116, 0), (132, 0), (158, 4), (159, 4), (191, 2), (271, 3), (275, 5)
(53, 0), (91, 7), (117, 5), (123, 6), (152, 4), (152, 0), (208, 4), (209, 0), (223, 5), (238, 2), (272, 3)
(8, 7), (124, 0), (141, 6), (151, 0), (179, 0), (180, 5), (215, 4), (246, 2), (275, 4), (283, 3), (287, 5)
(11, 7), (90, 6), (107, 0), (130, 0), (197, 5), (204, 4), (219, 2), (254, 0), (280, 3), (297, 4), (297, 5)
(60, 0), (94, 4), (95, 7), (131, 5), (131, 0), (140, 6), (179, 0), (234, 4), (254, 2), (286, 3), (296, 5)
(7, 7), (8, 6), (19, 0), (56, 0), (149, 5), (157, 4), (175, 2), (176, 0), (211, 3), (284, 5), (293, 4)
(3, 0), (4, 4), (114, 7), (140, 5), (144, 6), (159, 0), (184, 0), (230, 4), (255, 2), (270, 5), (293, 3)
(5, 0), (70, 0), (104, 7), (136, 5), (154, 6), (189, 0), (243, 4), (248, 5), (261, 2), (285, 4), (298, 3)
