"Time","Event"
466,16
468,26
471,55
491,46
515,21
521,8
538,63
570,36
589,30
645,4
700,11
728,15
737,66
773,68
803,65
867,80
970,29
1066,75
1141,83
1196,12
1289,31
21,80
32,47
135,44
140,70
225,68
299,55
324,52
332,37
352,73
363,1
372,26
373,60
384,81
385,64
386,2
386,24
387,35
391,74
398,84
408,74
412,64
416,26
426,20
430,28
446,27
448,22
460,14
464,48
470,63
479,24
481,12
482,42
484,22
495,33
500,7
505,59
516,49
524,9
561,33
595,67
626,74
637,63
677,18
686,16
708,11
824,39
60,80
106,38
214,15
239,9
254,44
301,52
309,10
314,75
327,15
331,26
338,55
340,23
341,3
353,54
384,19
388,57
394,36
408,83
429,67
429,83
474,16
480,12
485,21
486,8
487,63
521,13
550,68
560,46
567,30
576,31
580,11
601,80
610,4
639,66
649,68
652,65
654,65
672,64
696,29
37,49
128,22
204,3
286,5
315,26
322,81
344,45
350,69
360,0
361,55
370,14
372,81
373,14
383,74
390,14
393,71
437,79
440,1
448,39
470,21
478,60
502,54
506,16
508,52
525,64
531,59
533,18
534,16
553,52
557,11
560,20
562,32
594,3
616,76
632,1
678,71
704,6
712,65
734,8
795,74
38,64
82,23
124,70
304,57
307,58
321,8
323,20
325,40
327,59
328,71
329,18
332,38
333,28
334,84
336,75
337,8
340,66
341,5
342,49
350,78
361,65
371,12
376,41
382,7
384,6
386,57
398,7
408,16
418,46
421,8
432,7
438,4
445,17
468,15
494,59
507,82
517,83
538,81
588,37
617,64
112,46
168,23
253,11
271,49
307,11
314,0
348,4
369,52
370,51
384,65
393,15
397,69
397,82
444,58
449,11
452,63
476,19
506,13
549,26
555,40
567,79
572,71
613,8
621,47
656,64
672,82
707,4
779,84
800,18
846,51
856,76
877,27
898,23
905,0
909,9
957,70
959,11
1042,57
1079,60
1184,18
80,80
159,38
218,3
268,15
308,54
322,21
343,11
348,63
350,68
361,36
366,83
370,19
375,29
378,10
385,80
387,13
395,44
396,57
408,30
411,66
417,67
428,23
431,16
439,52
447,55
458,46
466,65
482,68
490,12
492,15
497,8
510,83
535,9
540,75
567,31
609,4
617,65
622,64
755,26
48,29
147,2
202,84
304,21
315,83
335,82
339,84
341,43
350,77
351,64
359,9
363,53
364,13
375,17
380,56
387,44
390,22
392,30
392,25
395,7
401,58
403,42
404,41
408,9
416,7
430,62
437,79
449,79
452,28
453,4
455,68
467,40
484,52
491,1
499,56
512,47
522,63
572,26
642,80
749,80
16,58
112,26
214,63
229,30
239,22
273,49
311,21
312,61
313,5
315,24
316,59
317,29
330,42
342,25
349,62
353,69
359,63
409,37
415,59
417,9
435,8
446,10
487,17
513,77
521,49
542,74
551,28
586,66
616,79
724,28
778,61
802,81
918,66
1029,12
1058,65
1084,42
1087,59
1099,35
1143,2
1196,80
1223,55
87,29
166,3
261,64
302,0
315,43
322,7
323,14
327,56
333,28
337,32
342,82
343,79
369,35
371,29
383,3
387,7
388,13
388,13
393,21
424,10
433,23
435,7
466,25
470,35
471,66
490,18
497,47
504,72
507,61
523,2
540,48
568,14
574,42
642,13
667,1
692,27
693,81
736,28
833,1
897,1
1020,14
1130,70
1186,68
1240,36
1345,13
84,64
135,23
178,70
294,66
301,75
309,49
318,78
335,8
345,7
352,71
359,59
360,41
361,5
374,40
384,84
384,20
388,64
393,16
407,38
428,65
433,7
440,6
456,17
468,8
502,8
508,15
517,57
546,7
551,4
621,83
661,46
714,28
755,57
793,12
804,58
851,18
990,59
1000,81
1032,82
1117,37
19,52
27,24
58,19
133,56
195,32
265,41
269,27
294,54
314,20
315,43
317,82
318,27
323,20
333,39
338,27
344,66
350,53
351,0
352,30
353,67
362,65
364,5
367,42
375,43
378,3
378,54
391,75
396,62
396,58
400,64
404,27
411,54
417,49
419,27
422,43
433,45
434,72
454,58
454,40
485,32
486,21
517,14
524,75
532,44
616,32
96,49
194,33
259,73
301,3
315,39
321,70
323,77
324,39
324,43
326,49
340,0
347,7
353,62
360,35
361,35
365,4
381,50
387,23
389,51
415,11
424,78
442,54
447,82
459,29
464,52
470,62
498,38
508,40
510,19
529,2
536,36
538,2
549,77
576,39
583,15
648,33
679,48
703,30
725,56
61,72
84,43
208,77
301,42
311,82
311,0
325,59
331,50
334,16
345,61
350,43
375,35
376,62
376,51
380,7
383,23
384,2
387,2
393,23
406,76
430,74
445,40
461,16
472,59
474,59
476,3
477,60
481,80
495,72
515,79
549,67
558,17
566,51
580,39
585,24
592,27
643,73
685,22
712,26
811,38
10,31
23,6
60,78
172,40
211,75
242,15
271,6
322,73
323,31
341,38
375,60
376,81
378,38
384,8
413,21
415,11
425,9
458,10
467,26
480,41
517,84
523,48
555,39
579,61
637,14
716,81
728,12
799,64
894,69
917,43
928,6
962,30
969,39
1018,66
1040,41
51,7
70,8
70,57
155,79
170,37
189,61
196,20
252,4
255,51
259,54
272,73
310,65
324,1
326,56
334,80
336,51
354,10
355,37
360,39
366,14
386,40
387,15
395,12
402,0
416,31
417,62
421,35
445,77
452,25
463,69
479,12
494,78
509,36
529,56
535,49
571,46
589,1
706,9
742,8
744,2
62,62
101,40
141,5
157,53
205,36
275,22
276,62
283,29
317,38
333,15
337,55
341,71
342,19
343,29
348,35
351,9
355,82
356,12
360,31
369,77
372,78
380,20
384,54
388,8
441,43
444,70
484,4
489,55
492,39
517,48
524,46
553,53
560,4
589,76
634,46
12,10
44,6
60,25
105,16
166,49
312,31
345,84
352,36
353,73
377,78
377,49
388,73
390,49
392,23
395,0
420,62
427,34
440,45
443,52
447,28
455,83
479,15
496,46
500,44
505,32
515,33
515,28
521,39
523,35
578,2
611,52
661,21
676,58
699,41
730,57
766,65
114,10
252,50
263,72
273,75
325,60
340,10
355,29
361,30
365,75
367,64
368,72
369,37
371,4
383,27
385,31
394,18
395,28
413,58
427,84
428,41
433,26
438,22
444,72
446,19
449,58
458,53
485,51
489,7
492,52
494,42
508,77
535,50
561,46
566,81
625,31
135,72
235,27
269,20
298,33
313,50
313,15
318,51
319,70
327,54
338,55
339,22
341,80
346,80
354,10
374,52
376,13
376,53
386,42
390,52
390,27
396,55
401,9
430,68
435,73
449,6
451,0
458,20
463,20
486,38
525,10
540,20
615,57
620,52
655,61
668,15
704,20
761,74
830,49
833,33
48,53
90,73
189,25
301,74
304,14
327,79
334,57
345,73
346,81
347,59
357,39
357,43
375,41
376,79
384,80
396,5
399,71
410,3
413,25
441,72
448,7
467,66
479,80
483,30
489,11
500,56
511,68
521,81
522,29
556,20
573,7
600,39
602,4
633,24
724,46
10,46
72,23
166,11
326,4
326,13
332,57
333,8
342,40
343,23
347,0
361,18
363,11
366,9
373,11
380,11
383,70
383,49
392,47
398,26
417,65
440,4
440,27
467,52
468,0
486,63
492,60
533,18
543,69
552,15
582,76
605,58
656,79
697,19
781,82
786,71
869,51
884,82
947,64
1113,84
1180,51
15,20
142,53
227,77
246,41
255,84
304,13
317,46
337,19
345,54
347,8
353,31
356,74
370,29
386,42
390,26
401,1
409,58
413,67
424,8
432,55
441,0
461,57
497,27
542,28
585,73
668,50
706,4
765,23
796,38
819,81
854,8
900,29
910,61
918,34
957,42
993,75
1060,43
1065,9
1097,74
1172,7
87,64
132,23
174,70
315,81
315,78
316,65
323,41
325,49
340,7
340,7
341,37
343,38
345,40
370,15
380,64
382,82
383,66
384,59
389,46
408,75
436,58
443,84
448,28
462,8
480,83
485,57
502,20
521,12
530,71
542,18
552,7
559,5
580,57
599,17
606,16
617,8
684,8
711,59
765,6
783,4
137,45
240,67
247,2
259,25
270,59
305,11
311,65
313,58
325,50
332,48
336,80
337,66
362,63
363,72
366,49
371,84
395,81
430,70
430,70
444,78
460,72
473,65
475,38
477,39
481,0
485,10
491,27
494,12
526,34
536,21
558,36
601,63
602,2
629,69
663,44
717,18
735,17
910,53
957,39
1087,15
140,62
185,40
235,53
303,62
310,46
312,5
333,46
335,20
339,36
346,29
383,55
383,12
386,77
387,29
397,55
413,71
424,38
429,15
431,31
434,22
439,4
444,82
470,54
490,9
503,43
564,70
569,39
581,35
615,8
617,76
639,53
652,78
655,4
693,19
716,48
23,31
133,37
223,28
234,37
290,46
311,47
334,27
346,19
349,48
358,72
360,52
368,17
368,1
369,77
375,44
378,9
383,84
386,19
398,28
435,24
436,81
441,45
466,59
466,23
470,78
479,77
480,48
497,7
568,35
570,1
585,4
594,12
611,2
663,21
697,9
132,53
202,73
242,39
252,41
286,57
289,25
303,80
309,71
310,72
313,4
313,68
342,74
344,81
347,66
352,79
354,73
362,7
369,43
380,5
388,29
420,46
428,11
441,7
454,39
464,56
466,79
469,20
475,14
489,30
491,25
499,80
503,81
526,24
556,3
561,59
77,49
163,40
261,57
267,5
302,10
316,65
327,21
341,32
368,28
372,73
385,59
392,22
393,68
452,57
453,23
467,8
491,46
523,59
532,31
563,2
566,26
579,22
602,53
641,7
644,52
708,46
728,50
748,84
786,7
812,25
814,15
29,29
198,2
266,58
279,47
301,84
318,79
321,56
321,17
339,25
344,79
346,13
354,26
363,83
365,80
369,22
374,21
383,62
388,56
391,41
395,28
396,7
397,77
399,42
399,44
403,9
409,9
415,53
417,30
434,1
444,68
447,4
472,52
474,84
474,63
480,80
533,64
553,82
576,43
576,7
655,40
52,49
129,40
231,57
261,7
263,21
267,5
296,28
324,26
334,50
336,15
394,25
399,68
399,57
422,10
479,32
486,31
489,59
505,46
506,65
520,53
527,59
539,23
546,22
566,52
571,73
574,7
576,8
599,22
619,46
639,2
660,84
100,59
151,40
233,47
260,49
276,37
303,43
306,77
310,48
328,44
332,7
335,23
350,69
351,31
355,20
358,34
373,53
391,55
410,20
419,48
431,81
461,70
477,3
484,43
499,49
501,66
510,40
540,32
541,77
558,21
569,1
610,56
641,39
709,81
835,5
78,31
188,37
257,37
302,48
313,28
338,19
350,81
352,7
352,77
359,17
369,2
370,19
371,28
374,9
384,27
387,47
388,46
393,52
414,1
416,59
416,45
429,72
437,44
444,24
475,48
495,4
513,23
542,1
570,9
670,78
709,12
767,35
773,21
891,84
980,77
16,52
30,24
41,56
58,19
246,32
249,65
255,43
288,20
294,43
320,41
323,54
324,20
325,27
327,54
330,39
336,45
339,27
341,5
344,72
346,44
359,3
368,27
369,14
383,54
392,62
394,32
397,21
408,58
416,0
430,27
430,66
443,42
450,67
469,43
470,40
484,64
496,30
503,75
504,82
523,53
524,32
525,75
550,58
556,49
568,27
66,35
157,22
186,33
239,75
255,29
263,23
322,31
329,23
348,17
349,62
353,52
355,40
364,70
368,23
379,24
382,48
390,7
475,62
476,20
494,13
498,25
504,54
512,48
512,38
533,0
536,81
544,10
572,75
599,67
624,14
631,16
693,58
722,49
760,71
886,81
904,39
909,75
955,16
84,45
205,2
270,80
296,66
311,27
321,63
322,2
323,44
328,12
347,34
350,18
350,15
353,49
364,39
379,11
385,38
391,65
393,81
394,50
399,70
418,36
426,72
427,84
428,0
431,48
462,69
463,70
495,78
510,10
566,17
613,65
627,21
684,53
731,39
732,25
753,58
802,67
805,72
822,59
865,63
61,72
87,43
153,50
191,77
229,59
297,7
301,2
308,39
311,42
313,76
317,26
319,51
319,0
327,59
337,59
337,27
339,17
348,74
350,80
361,38
371,35
373,23
374,82
383,16
393,61
398,43
400,60
403,3
409,67
409,62
413,2
435,22
439,79
440,23
450,16
492,73
502,40
586,72
588,51
678,24
49,29
152,2
157,7
161,13
173,83
220,84
226,21
309,44
323,41
328,53
340,1
364,22
364,30
367,64
371,56
377,84
389,79
403,77
410,7
424,42
456,52
463,43
489,40
497,9
546,82
590,28
592,56
649,63
699,4
767,62
848,68
854,9
854,17
872,25
914,79
936,47
968,80
985,58
991,26
1067,80
114,53
172,29
196,61
205,35
248,31
266,45
284,33
297,54
301,32
301,36
302,39
305,11
306,60
306,4
307,60
325,17
329,20
339,47
348,69
360,43
365,42
366,60
367,66
372,8
372,17
378,53
389,16
397,59
406,32
411,47
439,84
439,69
443,53
458,38
482,1
514,63
514,12
596,8
602,70
692,84
66,61
188,20
275,34
293,56
316,41
324,71
328,60
340,79
344,8
361,1
367,36
381,27
387,0
387,79
389,53
390,2
395,31
398,75
400,60
407,19
414,28
421,17
440,36
454,37
465,42
485,61
503,38
504,46
510,46
512,52
534,33
554,40
561,33
579,6
582,42
585,4
654,76
680,61
684,40
789,13
837,54
18,50
60,3
140,43
154,8
250,59
269,77
270,64
275,8
297,31
316,25
330,13
333,28
334,24
335,48
360,53
364,17
372,55
374,19
377,84
378,74
378,34
388,64
389,1
392,67
397,38
398,67
408,20
409,47
430,42
432,43
437,47
455,69
456,27
461,17
461,28
477,26
525,76
530,58
535,27
537,42
615,49
81,48
166,77
177,72
209,13
301,23
307,82
317,17
329,57
352,67
360,66
372,29
375,63
376,24
377,19
377,1
377,78
379,47
382,77
383,16
386,54
388,12
395,49
398,83
403,53
410,60
413,16
425,52
426,55
436,23
444,65
447,42
449,45
453,71
453,65
455,84
458,29
470,49
516,35
545,14
565,31
647,26
32,0
134,58
266,5
269,55
294,2
305,36
305,76
307,27
311,2
313,11
324,17
325,4
338,28
345,27
352,83
357,63
361,66
369,27
370,69
373,64
380,66
388,29
418,32
426,67
440,78
477,56
483,30
491,2
534,23
563,56
588,68
618,82
724,3
730,47
813,22
851,8
866,6
124,31
217,37
227,28
272,37
286,27
299,17
308,19
308,48
311,23
316,78
333,1
368,9
373,59
380,9
382,24
397,44
397,28
400,2
416,35
423,7
427,46
442,12
474,72
480,21
491,19
517,52
518,77
522,1
537,47
540,4
570,81
583,84
607,48
680,77
731,45
8,11
90,72
241,27
288,79
304,73
309,56
315,84
326,17
330,47
337,45
347,20
348,15
361,55
363,82
374,47
375,23
378,64
387,48
389,16
439,52
443,1
448,38
478,62
483,63
502,81
519,23
551,50
581,53
616,73
629,80
651,52
711,22
737,49
743,33
755,20
805,12
862,72
0,45
108,2
261,66
289,48
289,38
314,80
337,67
343,10
344,65
348,63
350,58
358,65
359,25
364,0
369,39
375,18
376,59
378,84
383,50
384,27
396,72
398,78
407,81
408,70
416,21
443,36
468,63
474,49
490,44
497,70
510,12
520,2
530,39
532,69
557,17
572,53
580,34
597,11
637,15
722,72
24,72
93,51
123,27
127,20
238,80
241,38
276,55
301,55
304,20
307,20
315,33
315,80
326,33
339,50
348,22
348,42
349,54
350,52
356,10
363,20
363,49
372,27
385,0
395,73
400,52
408,70
415,13
444,68
450,15
460,15
474,20
495,9
511,52
560,74
598,10
606,6
614,53
687,57
762,61
35,49
109,40
210,57
303,5
348,31
349,26
351,10
351,32
369,8
385,7
389,65
396,25
398,53
414,84
420,23
425,50
425,46
431,68
432,59
443,52
448,46
451,7
452,22
453,21
469,2
479,73
490,28
496,15
505,22
555,59
584,57
114,50
166,3
235,77
261,8
301,25
302,17
302,84
306,13
312,42
321,55
327,20
336,28
339,1
346,64
347,43
350,58
360,17
363,42
364,47
368,26
370,34
371,19
385,69
389,49
393,47
394,38
395,76
396,27
398,24
418,28
428,31
432,43
439,67
460,74
465,27
472,67
540,8
598,53
647,64
653,48
690,59
48,64
145,18
175,19
182,55
197,29
275,29
281,69
304,8
316,82
318,4
324,0
331,43
350,69
375,25
380,64
391,11
411,67
426,21
434,49
440,66
455,62
474,66
484,34
514,19
521,19
539,53
554,3
562,25
562,21
623,61
633,84
648,43
667,59
693,42
813,57
865,63
922,76
40,72
68,43
150,50
188,77
238,59
305,16
320,73
324,76
333,26
338,59
341,17
347,35
355,74
357,38
365,80
373,51
388,60
395,24
397,43
397,23
418,42
450,2
457,67
460,79
464,61
476,39
486,59
489,72
491,7
495,22
497,40
508,16
599,23
628,3
760,51
903,27
983,2
983,0
1018,82
1083,62
33,49
106,40
199,57
209,5
302,7
304,10
312,22
317,15
329,28
332,59
333,65
337,59
347,73
356,23
370,21
384,22
391,57
394,68
415,84
428,8
445,7
456,25
472,2
479,53
484,31
485,46
513,26
526,52
531,46
586,32
613,50
13,10
42,6
51,25
80,16
127,49
252,44
305,33
307,35
324,39
325,58
352,46
352,2
357,0
358,84
360,73
361,78
369,52
372,41
381,52
395,49
410,65
414,62
433,31
440,36
456,83
461,21
475,73
478,28
504,57
541,32
555,49
574,28
600,34
632,45
636,15
646,23
73,80
126,38
233,44
239,10
243,15
275,3
298,54
302,65
303,19
304,8
314,15
325,9
328,80
345,65
351,75
383,30
384,52
386,21
389,57
397,66
397,83
401,4
409,68
417,16
424,29
427,68
447,13
459,11
477,63
488,23
503,46
514,83
526,12
529,55
583,67
609,36
617,31
726,64
864,26
15,31
50,6
83,78
114,15
217,75
258,40
313,73
334,64
342,38
346,6
353,48
356,26
360,39
379,66
389,41
394,41
396,12
404,39
406,60
420,11
420,10
440,30
442,43
452,8
455,38
483,84
493,31
506,61
515,9
518,6
535,81
549,69
583,21
584,14
672,81
13,70
103,78
136,36
167,61
280,4
288,47
301,26
309,24
317,32
326,68
346,58
356,4
367,1
380,45
381,61
381,57
382,23
395,56
398,18
419,19
440,82
469,14
491,23
492,39
494,28
509,30
548,3
554,79
589,37
589,47
692,84
709,45
833,64
97,72
112,51
157,27
165,20
187,33
231,55
240,10
309,54
341,15
342,9
348,55
365,20
366,13
381,15
382,52
385,0
389,38
389,50
395,61
398,73
411,10
430,68
432,74
446,20
458,33
477,70
478,52
494,6
496,57
497,80
513,53
546,20
547,20
571,49
669,52
675,27
709,80
714,42
726,22
89,59
157,47
186,49
310,32
319,56
321,81
341,1
342,48
349,77
350,39
352,40
372,77
387,66
393,81
394,40
406,37
406,34
406,31
416,5
437,53
448,20
459,49
473,7
473,69
480,23
503,48
506,20
507,55
512,70
520,21
599,43
618,44
631,3
644,43
7,70
104,78
143,61
310,82
317,1
326,36
330,28
330,32
345,57
348,14
353,26
356,23
363,37
364,24
396,79
410,47
424,58
434,39
450,19
451,45
454,68
464,84
471,4
489,45
500,4
506,61
533,30
569,23
571,64
589,47
645,3
655,18
663,56
40,29
103,3
181,64
186,79
239,0
245,29
249,13
301,7
309,61
312,14
314,25
315,32
332,2
338,35
339,70
349,1
353,13
356,42
358,27
363,36
377,13
378,14
379,35
390,81
391,68
397,23
401,47
403,72
412,7
421,10
424,28
458,3
465,13
467,56
467,14
471,7
485,66
494,18
498,43
518,21
528,28
567,1
574,48
635,82
666,1
25,50
79,3
178,8
323,43
330,42
334,8
348,67
367,47
368,43
368,27
384,69
384,74
393,84
395,76
399,26
413,17
414,25
420,53
426,42
431,49
445,24
465,77
466,1
474,28
474,27
503,58
505,64
512,17
512,48
521,55
530,20
560,47
570,31
578,13
587,28
593,59
611,64
630,38
641,67
670,34
692,19
43,52
56,24
80,19
80,56
205,32
208,40
299,3
306,58
308,27
313,20
318,14
322,54
352,20
353,43
358,30
361,62
363,0
365,21
365,41
367,27
371,39
379,27
381,72
384,32
385,27
392,65
394,54
414,43
421,32
436,54
436,75
454,44
460,27
465,66
472,82
492,67
527,42
552,5
559,75
576,49
579,43
621,53
622,45
639,64
643,58
9,52
16,24
39,19
100,56
147,49
154,32
240,75
303,67
305,5
305,64
360,45
380,40
382,20
384,32
392,62
396,20
408,0
415,66
420,30
429,53
433,27
437,58
439,3
442,14
456,32
480,54
504,54
506,58
510,43
543,27
564,44
585,27
594,82
599,42
607,21
638,27
654,75
655,41
693,43
694,72
754,39
765,54
773,27
789,65
798,43
119,7
221,53
294,55
299,77
305,84
311,70
315,17
324,82
326,15
337,67
352,32
353,47
357,70
357,27
364,74
372,52
380,60
381,54
381,82
401,26
401,4
405,15
415,73
416,51
422,68
458,4
460,8
464,42
464,50
465,21
481,5
510,36
512,32
540,38
552,13
564,50
612,45
651,73
659,4
669,77
697,65
716,10
733,9
823,70
823,38
861,71
35,49
165,22
230,3
274,20
287,64
306,14
316,14
316,76
321,1
321,14
324,79
330,74
337,55
348,32
356,81
357,18
360,21
374,69
378,5
390,52
391,1
398,0
399,3
409,54
420,60
427,26
430,81
442,45
454,71
456,16
460,11
464,8
484,16
484,59
493,74
504,71
522,65
524,52
547,39
619,6
29,61
146,20
263,34
263,1
286,79
309,54
310,41
313,27
319,8
323,46
325,60
327,0
332,4
338,36
346,13
366,6
371,76
371,36
376,33
379,40
386,33
389,56
393,79
398,71
406,61
411,17
419,31
419,61
437,42
438,40
461,38
472,37
476,52
485,75
497,53
534,19
540,46
547,2
618,42
670,60
709,28
3,49
48,33
119,35
153,73
217,38
289,2
307,48
315,33
325,52
325,7
331,36
336,11
347,30
351,77
353,39
361,19
378,82
382,23
382,62
392,51
408,78
443,49
443,77
465,56
473,62
511,54
529,70
558,39
565,3
586,4
590,50
652,39
691,43
751,35
854,2
863,29
1025,0
1103,15
1120,40
68,10
170,50
210,64
256,30
276,72
301,42
307,18
308,58
313,22
331,29
339,77
343,41
346,10
356,31
357,75
387,7
390,19
393,46
395,60
403,72
419,58
433,72
450,52
464,28
498,84
508,27
514,37
578,26
586,53
602,50
647,51
697,81
772,31
850,4
924,75
105,31
221,37
222,48
226,4
248,28
274,37
305,45
314,77
315,9
318,78
321,19
322,7
323,24
330,17
336,1
350,35
351,27
353,48
364,59
376,2
376,12
394,47
409,1
441,52
446,21
448,44
494,23
506,46
529,28
543,84
558,9
614,81
631,19
673,77
759,72
141,49
207,45
211,0
222,8
224,22
229,5
232,6
250,3
253,26
257,18
261,76
268,74
273,81
287,74
294,64
305,54
312,16
315,71
321,52
338,14
338,20
339,32
348,14
364,81
364,1
374,21
375,39
376,3
378,55
378,65
431,14
455,79
464,60
466,59
470,11
482,69
567,52
630,16
657,1
706,71
129,59
204,47
233,49
248,66
312,77
317,1
327,56
339,48
342,31
380,53
399,40
434,20
451,44
458,37
478,20
484,43
485,40
487,81
490,43
498,7
504,48
525,55
547,32
585,5
588,21
602,49
616,81
638,34
674,39
736,70
826,3
860,77
982,23
1071,69
36,0
157,58
182,64
199,2
217,11
248,4
267,30
277,55
280,63
290,28
298,29
314,27
314,78
316,8
320,76
327,36
329,66
348,67
351,17
352,27
354,23
355,27
364,69
365,5
381,56
387,66
388,32
420,68
435,82
449,3
455,56
465,47
471,2
499,83
565,2
580,22
722,6
125,53
200,73
236,25
302,39
305,25
329,79
336,56
336,81
359,7
366,73
369,4
375,41
375,14
379,59
390,20
397,29
431,24
436,3
443,72
449,80
451,74
454,46
456,66
457,5
473,30
487,39
501,71
519,79
555,57
576,81
615,68
629,43
665,7
708,80
744,11
141,70
197,36
225,78
251,47
259,61
314,61
324,19
333,84
349,45
359,4
379,58
382,30
390,24
392,26
394,23
445,64
455,37
480,68
495,56
523,4
533,82
549,47
617,28
618,79
643,45
657,32
661,14
736,57
743,3
745,1
753,18
754,39
783,23
81,11
163,72
260,53
279,80
304,33
310,1
311,27
312,17
312,38
328,56
330,15
330,62
332,63
345,64
345,20
349,52
351,55
363,49
374,22
375,23
381,72
387,81
390,48
391,73
396,84
403,52
404,82
413,47
426,23
434,12
450,16
452,20
457,73
470,47
470,79
479,45
528,50
41,59
103,84
126,9
163,64
199,44
218,59
223,30
225,34
241,36
248,79
250,44
285,43
302,44
304,55
323,48
325,11
328,24
329,36
339,72
340,33
345,82
347,43
351,50
352,33
352,28
357,72
368,2
372,28
378,11
385,26
388,41
389,23
389,56
391,46
391,76
396,74
411,16
413,4
435,27
442,24
446,49
452,18
460,5
480,63
499,66
501,73
510,33
526,12
543,40
566,20
128,7
163,61
168,8
204,57
247,51
256,79
301,20
319,65
326,36
326,2
331,1
341,69
359,37
365,73
380,1
390,9
394,77
399,4
408,51
409,54
409,0
420,37
432,31
435,8
442,12
444,10
473,39
476,80
497,56
505,14
508,49
515,25
520,78
533,56
546,46
558,62
571,40
642,12
657,35
669,15
20,52
33,32
34,24
53,19
118,56
169,20
278,58
306,45
311,53
314,21
317,75
320,27
321,27
322,0
363,27
374,30
377,54
382,49
388,72
390,14
399,27
405,67
416,27
424,32
427,66
430,82
449,39
473,41
486,42
488,75
489,65
489,44
494,64
498,32
502,54
515,43
526,5
528,54
543,43
548,43
553,40
563,3
576,20
607,58
639,62
102,53
176,73
252,25
307,24
322,71
331,25
332,81
359,41
360,72
364,3
372,20
373,29
375,39
375,7
381,39
383,56
389,79
391,14
396,80
405,4
418,57
421,81
431,74
431,80
435,66
448,68
486,7
495,43
514,59
517,11
535,5
537,46
539,73
552,30
623,79
131,72
202,33
234,27
258,20
260,51
274,55
315,52
318,50
319,15
321,22
323,20
335,80
338,70
349,55
360,10
363,57
365,15
375,42
378,80
378,27
398,73
408,52
409,6
422,20
433,61
435,10
441,52
451,13
461,74
472,38
476,53
481,9
486,54
488,20
489,68
543,0
547,33
603,20
609,49
26,0
140,58
256,66
262,55
270,66
272,27
311,27
316,2
318,78
328,63
335,5
350,67
351,23
352,69
355,83
370,17
373,2
393,82
439,28
459,56
460,3
466,56
466,47
489,11
532,22
565,68
583,29
587,8
623,6
655,30
665,64
684,2
696,27
748,4
771,36
815,76
889,32
119,49
266,22
266,5
289,54
296,3
305,16
311,8
334,74
334,45
353,79
354,1
355,81
361,32
366,18
374,14
374,74
374,20
374,3
375,71
384,6
396,64
397,21
400,71
411,14
425,39
426,52
436,14
451,65
454,76
463,81
473,59
485,26
485,0
541,69
558,60
622,52
623,1
666,16
693,11
775,55
114,31
238,37
304,37
319,45
323,19
337,48
342,28
362,1
374,47
380,24
395,27
408,81
427,19
436,72
437,52
441,78
455,9
468,77
485,23
496,46
499,59
513,44
519,28
532,35
557,12
611,21
641,1
652,4
667,84
775,9
781,77
790,17
822,48
889,7
1010,2
37,59
114,84
229,36
278,59
279,4
294,24
302,16
304,43
313,12
316,50
