"Time","Event"
1912,24
2002,68
2069,4
2208,45
2308,3
2318,18
2404,57
2509,39
2625,1
2642,32
2743,23
137,10
157,6
165,25
302,16
388,49
544,49
567,62
576,52
614,0
758,33
849,73
925,31
967,84
1086,78
1143,83
1252,28
1331,32
1360,73
1482,46
1490,44
1514,35
1607,39
1691,52
1753,41
1830,65
1915,57
1978,58
2128,36
2242,49
2268,34
2273,45
2347,23
2471,28
2533,15
2604,2
2742,21
72,10
223,50
345,72
365,64
438,75
471,72
518,29
614,72
705,37
766,22
786,30
841,58
911,77
1032,28
1058,84
1105,50
1125,53
1188,51
1251,7
1325,19
1360,52
1425,46
1542,27
1591,26
1731,81
1779,31
1862,4
1891,75
1910,10
2036,42
2140,60
2170,18
2203,41
2376,31
2438,58
64,64
145,18
263,69
306,19
364,55
424,29
527,11
576,66
593,53
666,25
736,84
775,59
899,8
944,4
1063,21
1083,62
1220,3
1315,42
1371,57
1418,63
1439,76
1534,82
1553,29
1640,43
1659,69
1738,49
1782,66
1846,0
1930,64
1960,67
2064,19
2167,21
2244,43
2337,61
2437,25
2560,34
2599,19
77,48
158,77
231,13
294,72
348,17
441,49
549,19
566,57
635,53
673,42
703,49
785,31
880,26
993,66
1043,12
1118,55
1226,82
1290,67
1386,47
1437,23
1488,1
1594,78
1692,60
1756,63
1824,23
1900,29
1973,65
1997,83
2098,77
2142,52
2175,84
2238,16
2346,71
2400,29
2494,45
2552,16
2633,54
2688,65
2767,14
2871,35
2982,24
52,81
110,12
138,71
190,13
278,33
375,71
479,76
550,75
579,50
600,1
688,41
762,63
771,28
789,83
836,2
977,7
1072,36
1184,5
1221,81
1290,30
1367,19
1372,49
1483,76
1573,35
1601,48
1699,73
1772,79
1864,35
1905,22
1992,18
2015,62
2129,39
2157,36
2283,25
2317,1
2345,45
2459,78
2497,1
2532,8
2704,40
2772,2
92,81
123,12
136,71
234,13
312,33
383,71
480,76
576,75
615,50
639,1
727,41
828,63
838,28
856,83
874,2
1013,7
1109,36
1173,5
1234,81
1283,30
1431,19
1439,49
1556,76
1635,35
1661,48
1760,73
1908,79
2000,35
2041,22
2161,18
2189,62
2311,39
2341,36
2459,25
2492,1
2543,45
2616,78
2635,1
2644,8
2785,40
2788,2
97,45
159,2
299,66
334,80
401,81
524,78
568,39
662,63
667,12
720,0
820,36
892,2
1021,44
1079,18
1116,49
1154,70
1231,10
1332,65
1396,21
1527,58
1604,67
1622,25
1719,59
1782,63
1858,72
1940,50
2062,70
2138,34
2208,11
2295,65
2333,48
2445,38
2497,84
2608,27
2735,69
2848,17
2979,53
3025,39
3170,15
3206,72
143,50
187,3
287,8
309,43
387,67
457,17
574,26
674,17
736,42
868,28
971,43
1064,42
1169,58
1244,49
1371,55
1471,28
1516,67
1555,47
1647,76
1773,1
1845,69
1924,27
1989,25
2042,77
2101,24
2151,64
2190,27
2229,74
2287,84
2448,20
2505,13
2563,38
2606,34
2643,47
2701,31
2835,8
2930,53
3033,48
3121,59
3136,64
3227,19
138,29
217,3
303,29
340,64
352,79
399,0
448,13
466,14
534,13
652,72
682,7
698,32
830,10
932,18
1126,21
1240,61
1260,2
1273,35
1361,7
1517,48
1582,42
1654,13
1688,27
1776,81
1842,28
1910,56
2037,66
2115,25
2147,35
2224,7
2264,3
2283,23
2347,47
2414,14
2513,1
2582,28
2714,1
2776,1
2940,14
3037,70
3093,68
3139,36
3231,13
3256,43
3415,82
65,20
169,53
236,41
285,77
348,74
453,29
472,1
500,0
541,67
598,42
632,31
726,26
782,55
963,28
992,73
1107,50
1125,4
1186,23
1214,38
1243,81
1363,8
1473,34
1581,61
1631,29
1685,42
1771,75
1841,43
1939,7
1966,74
2050,9
2101,8
2181,57
2261,58
2427,54
2469,19
2494,13
2580,84
2595,46
2727,8
2797,27
114,21
222,3
305,3
383,39
442,78
537,7
634,35
720,39
822,29
905,63
964,9
1102,77
1156,55
1257,55
1413,17
1504,80
1599,83
1641,82
1703,32
1740,73
1773,63
1860,35
1931,63
2026,65
2141,32
2280,64
2326,81
2383,6
2423,15
2494,79
2628,67
2677,41
2789,44
2879,53
2923,62
3006,61
3026,78
3085,51
3128,28
133,53
232,73
330,25
362,39
512,72
666,56
796,24
833,20
892,4
963,74
1073,5
1122,73
1153,41
1246,66
1314,79
1318,57
1383,43
1474,7
1540,80
1656,11
1681,29
1778,39
1872,59
1929,3
1998,80
2102,7
2258,46
2320,71
2431,68
2556,81
2663,14
2741,81
2861,30
2887,79
2926,25
142,8
231,2
305,82
379,9
433,73
566,45
627,58
715,65
827,5
913,39
981,34
1028,34
1070,15
1111,34
1143,78
1172,1
1239,63
1337,17
1441,16
1560,24
1655,38
1682,72
1766,49
1816,54
1854,31
1942,15
1963,7
2103,43
2161,43
2281,39
2331,8
2459,48
2466,54
2560,68
2653,33
2722,63
2811,10
2863,9
2927,3
2945,68
2960,12
64,80
147,38
258,15
302,3
327,19
404,16
484,68
563,23
677,67
737,21
819,30
862,65
975,52
1099,83
1163,13
1210,46
1251,63
1307,55
1375,36
1476,15
1497,44
1644,9
1715,10
1801,54
1889,57
1995,8
2092,4
2145,11
2191,66
2256,68
2357,65
2420,80
2524,29
2634,75
2724,83
2842,12
2930,31
3019,64
3124,26
39,0
125,58
277,55
307,27
319,5
357,17
422,69
501,56
571,68
583,82
651,56
786,3
797,47
908,22
1008,6
1031,8
1161,27
1239,36
1308,76
1428,32
1544,83
1599,2
1712,67
1759,28
1826,11
1906,29
1984,30
2011,64
2037,2
2081,4
2191,78
2193,63
2243,27
2271,66
2328,66
2394,2
2443,23
72,8
145,2
199,82
279,9
284,73
389,45
449,58
580,65
676,5
760,39
849,34
887,34
915,15
955,34
992,78
1007,1
1074,63
1197,17
1291,16
1401,24
1493,38
1509,72
1583,49
1649,54
1675,31
1780,15
1831,7
1902,43
1912,43
2033,39
2075,8
2171,48
2178,54
2295,68
2384,33
2442,63
2535,10
2570,9
2636,3
2668,68
2684,12
82,31
207,37
239,37
306,28
389,19
469,59
558,1
572,4
698,9
708,17
833,7
951,2
1045,47
1113,52
1221,23
1276,9
1287,78
1380,35
1406,12
1461,21
1505,84
1617,77
1681,48
1786,45
1890,48
1969,27
1994,1
2012,24
2183,44
2240,46
2263,28
2416,19
2504,81
2553,77
2616,72
31,59
153,84
246,36
301,59
356,64
441,34
517,79
542,33
692,66
784,12
843,73
907,48
960,43
1029,44
1097,44
1174,9
1266,30
1329,11
1466,24
1520,11
1585,33
1611,55
1692,74
1736,5
1781,41
1876,26
1989,72
2005,82
2107,27
2139,28
2271,36
2346,16
2403,46
2500,43
2616,23
2679,72
2791,49
2832,56
2835,76
2924,28
3029,63
3102,20
3195,2
3260,18
3272,44
3339,24
3457,4
3489,50
3643,33
3778,40
99,8
198,2
272,82
348,9
359,73
472,45
532,58
629,65
685,5
764,39
825,34
880,34
920,15
959,34
988,78
1028,1
1097,63
1219,17
1304,16
1416,24
1454,38
1479,72
1592,49
1661,54
1723,31
1823,15
1848,7
1931,43
1937,43
2049,39
2080,8
2204,48
2214,54
2300,68
2411,33
2437,63
2526,10
2608,9
2660,3
2712,68
2727,12
17,7
57,8
162,79
181,57
299,61
324,51
358,20
475,37
561,54
619,39
758,80
836,62
920,69
1051,10
1127,73
1225,1
1246,4
1312,37
1417,14
1496,31
1541,25
1628,40
1730,77
1765,12
1814,49
1854,46
1948,12
1968,35
1984,36
2046,65
2139,0
2244,78
2268,56
2317,1
2432,9
2478,8
2494,2
2552,51
2630,56
2725,15
22,7
124,53
195,55
295,52
417,54
511,73
606,4
683,38
778,70
813,51
864,42
920,27
1033,70
1141,82
1211,26
1289,8
1316,4
1400,21
1424,5
1516,50
1577,45
1627,4
1737,65
1788,73
1878,32
1930,82
2035,68
2091,60
2156,36
2243,32
2296,13
2427,77
2510,10
2630,9
2647,70
2777,38
2798,71
2862,84
2903,17
2925,67
2954,74
3007,77
3018,15
3080,47
3158,50
3228,15
133,7
227,8
310,79
323,57
443,61
473,51
518,20
572,37
674,54
742,39
860,80
938,62
1041,69
1148,10
1192,73
1285,1
1334,4
1389,37
1501,14
1559,31
1650,25
1685,40
1803,77
1850,12
1910,49
1946,46
2059,12
2065,35
2101,36
2168,65
2295,0
2400,78
2412,56
2449,1
2552,9
2588,8
2593,2
2662,51
2743,56
2839,15
92,72
152,27
155,20
245,51
356,55
369,33
425,10
527,20
550,38
606,55
735,80
858,20
969,52
1029,22
1112,80
1146,42
1195,73
1295,52
1377,6
1412,50
1505,70
1616,13
1685,0
1734,68
1869,20
1924,52
1968,15
2065,74
2135,33
2209,49
2366,27
2456,9
2532,10
2639,57
2706,61
2742,20
2884,54
2995,15
3123,53
85,72
106,43
216,77
301,50
388,59
470,76
543,60
614,40
708,72
821,24
903,39
1031,22
1187,38
1299,35
1363,43
1445,61
1571,59
1631,67
1712,73
1849,2
1896,16
1944,42
2022,7
2088,23
2186,3
2276,51
2389,27
2478,2
2532,82
2676,0
2750,62
2767,23
2842,59
2866,74
2936,79
3053,51
3205,80
3271,17
3363,26
3473,16
6,29
70,3
151,64
233,29
272,79
324,0
369,13
384,14
428,13
532,72
560,7
571,32
651,10
745,18
870,21
977,61
988,2
1006,35
1098,7
1207,48
1230,42
1298,13
1352,27
1450,81
1485,28
1551,56
1677,66
1730,25
1753,35
1829,7
1903,3
1941,23
1996,47
2064,14
2171,1
2235,28
2338,1
2399,1
2503,14
2608,70
2662,68
2720,36
2780,13
2796,43
2903,82
23,31
125,37
194,37
298,28
397,19
471,59
558,1
564,4
685,9
710,17
837,7
929,2
1022,47
1071,52
1161,23
1229,9
1323,78
1423,35
1449,12
1518,21
1589,84
1685,77
1710,48
1796,45
1852,48
1930,27
1976,1
2001,24
2109,44
2140,46
2163,28
2263,19
2343,81
2385,77
2466,72
110,53
148,73
235,25
295,39
435,72
537,56
653,24
689,20
732,4
764,74
857,5
915,73
938,41
1012,66
1071,79
1078,57
1161,43
1252,7
1313,80
1409,11
1466,29
1585,39
1678,59
1749,3
1829,80
1895,7
2057,46
2133,71
2222,68
2311,81
2455,14
2515,81
2633,30
2689,79
2719,25
24,21
179,3
294,3
367,39
433,78
571,7
655,35
766,39
841,29
947,63
1005,9
1135,77
1178,55
1276,55
1377,17
1450,80
1549,83
1589,82
1669,32
1686,73
1693,63
1767,35
1842,63
1966,65
2050,32
2142,64
2213,81
2279,6
2370,15
2434,79
2513,67
2564,41
2632,44
2722,53
2793,62
2888,61
2915,78
2923,51
2981,28
134,11
224,72
302,17
352,27
391,15
443,47
491,64
560,38
653,63
806,20
833,23
933,62
1091,73
1123,45
1141,79
1216,73
1227,84
1339,16
1382,48
1478,50
1622,22
1763,72
1827,55
1925,1
2052,53
2104,80
2184,56
2233,82
2259,47
2324,52
2357,81
2480,23
2580,52
2703,20
2777,49
2821,33
2887,12
126,70
221,78
266,61
266,36
343,47
463,61
556,30
619,37
748,84
760,45
874,64
974,26
1131,4
1238,23
1364,47
1483,56
1516,82
1560,28
1614,14
1663,79
1691,58
1767,19
1843,24
1934,68
2019,4
2142,45
2288,3
2298,18
2379,57
2477,39
2577,1
2596,32
2704,23
91,31
142,6
175,78
307,15
437,75
467,40
610,6
708,38
745,9
796,8
869,41
923,38
1004,11
1084,84
1178,14
1266,81
1339,12
1421,64
1512,43
1621,6
1697,69
1764,39
1843,30
1917,41
1950,66
1970,60
2068,81
2143,73
2264,10
2356,31
2436,21
2488,26
2619,61
2682,48
2756,39
9,10
108,50
218,72
230,64
262,75
363,72
409,29
502,72
579,37
655,22
675,30
726,58
799,77
907,28
942,84
1017,50
1035,53
1092,51
1161,7
1268,19
1316,52
1380,46
1483,27
1566,26
1689,81
1757,31
1848,4
1906,75
1928,10
2074,42
2194,60
2209,18
2245,41
2359,31
2389,58
34,7
58,8
137,79
148,57
214,61
265,51
297,20
385,37
502,54
566,39
672,80
751,62
840,69
958,10
1014,73
1109,1
1186,4
1223,37
1336,14
1377,31
1417,25
1512,40
1617,77
1659,12
1718,49
1755,46
1824,12
1832,35
1910,36
1972,65
2056,0
2170,78
2206,56
2271,1
2363,9
2399,8
2407,2
2472,51
2557,56
2658,15
119,7
182,8
253,79
309,57
426,61
521,51
552,20
650,37
725,54
783,39
920,80
1003,62
1095,69
1185,10
1225,73
1289,1
1317,4
1353,37
1499,14
1562,31
1637,25
1698,40
1820,77
1858,12
1912,49
1949,46
2008,12
2031,35
2038,36
2095,65
2244,0
2351,78
2388,56
2441,1
2559,9
2604,8
2617,2
2727,51
2818,56
2973,15
71,7
112,8
177,79
301,57
448,61
525,51
589,20
713,37
831,54
888,39
1037,80
1115,62
1224,69
1291,10
1374,73
1442,1
1474,4
1532,37
1702,14
1791,31
1861,25
1934,40
2062,77
2106,12
2147,49
2187,46
2235,12
2262,35
2293,36
2361,65
2467,0
2575,78
2589,56
2666,1
2770,9
2820,8
2846,2
2948,51
3037,56
3193,15
34,48
116,77
180,13
180,72
272,17
346,49
394,19
430,57
515,53
598,42
652,49
752,31
881,26
946,66
1020,12
1106,55
1255,82
1340,67
1449,47
1510,23
1565,1
1694,78
1796,60
1852,63
1944,23
2018,29
2090,65
2100,83
2257,77
2300,52
2335,84
2395,16
2436,71
2505,29
2605,45
2658,16
2770,54
2845,65
2925,14
3007,35
3130,24
44,61
157,20
239,34
301,8
398,31
431,41
595,56
704,53
748,2
829,19
955,46
1021,42
1050,60
1086,28
1139,60
1171,71
1223,36
1270,17
1332,38
1374,33
1491,6
1583,40
1652,76
1694,0
1790,61
1859,75
1915,79
1983,37
2082,42
2131,46
2185,33
2274,52
2280,40
2342,4
2428,61
2553,13
2603,54
2656,79
2741,36
2778,1
2870,27
133,8
201,2
233,82
308,9
354,73
479,45
541,58
650,65
741,5
826,39
897,34
953,34
977,15
1015,34
1052,78
1075,1
1143,63
1264,17
1361,16
1429,24
1476,38
1488,72
1565,49
1659,54
1681,31
1758,15
1795,7
1924,43
1927,43
2009,39
2084,8
2241,48
2264,54
2388,68
2488,33
2539,63
2620,10
2675,9
2725,3
2757,68
2773,12
90,72
185,27
203,20
293,51
421,55
433,33
495,10
579,20
603,38
632,55
784,80
882,20
1007,52
1066,22
1143,80
1182,42
1231,73
1295,52
1402,6
1444,50
1546,70
1651,13
1706,0
1759,68
1875,20
1934,52
1954,15
2051,74
2116,33
2209,49
2311,27
2441,9
2486,10
2586,57
2627,61
2654,20
2820,54
2909,15
3029,53
11,59
145,47
173,49
255,40
320,37
346,7
381,55
484,43
539,32
632,39
697,81
826,5
874,34
958,70
1089,3
1111,77
1200,23
1282,69
1348,48
1461,44
1499,43
1519,48
1608,53
1769,20
1868,40
2031,49
2079,21
2180,77
2248,66
2334,1
2382,56
2465,31
2579,20
2679,81
66,7
209,53
281,55
301,52
434,54
526,73
621,4
697,38
774,70
833,51
881,42
1011,27
1089,70
1171,82
1252,26
1298,8
1320,4
1403,21
1446,5
1529,50
1582,45
1625,4
1715,65
1770,73
1864,32
1916,82
1993,68
2028,60
2134,36
2221,32
2269,13
2406,77
2464,10
2598,9
2692,70
2795,38
2833,71
2893,84
2978,17
3000,67
3045,74
3121,77
3203,15
3291,47
3378,50
3446,15
68,21
212,3
292,3
367,39
432,78
497,7
558,35
672,39
749,29
829,63
889,9
992,77
1038,55
1133,55
1271,17
1356,80
1463,83
1506,82
1563,32
1583,73
1618,63
1734,35
1804,63
1894,65
1996,32
2119,64
2158,81
2199,6
2248,15
2316,79
2443,67
2488,41
2610,44
2699,53
2749,62
2847,61
2873,78
2916,51
2975,28
83,45
130,2
278,66
302,80
381,81
476,78
514,39
627,63
637,12
711,0
791,36
887,2
995,44
1051,18
1127,49
1166,70
1223,10
1325,65
1389,21
1548,58
1610,67
1640,25
1748,59
1828,63
1872,72
1937,50
2071,70
2148,34
2216,11
2302,65
2320,48
2430,38
2467,84
2581,27
2696,69
2802,17
2900,53
2950,39
3098,15
3152,72
12,46
66,23
160,11
276,4
367,65
426,52
509,63
560,69
689,79
785,71
823,82
937,64
1108,84
1176,51
1253,0
1300,11
1410,60
1459,57
1608,18
1726,0
1808,15
1866,58
1979,19
2059,82
2126,51
2207,11
2257,13
2361,47
2379,26
2440,40
2519,8
2601,4
2691,18
2743,76
2776,23
2833,70
2898,9
2931,27
3024,11
3138,49
122,49
169,40
277,57
303,5
430,68
573,46
661,22
758,2
764,53
811,52
883,50
911,7
957,15
1047,10
1122,22
1212,59
1343,8
1440,26
1512,21
1551,28
1601,57
1676,31
1761,32
1794,65
1883,73
1972,23
2109,59
2243,7
2307,46
2349,84
2412,25
34,49
109,40
206,57
301,5
393,68
524,46
619,22
705,2
734,53
775,52
833,50
882,7
917,15
1012,10
1107,22
1183,59
1262,8
1332,26
1445,21
1486,28
1547,57
1628,31
1740,32
1774,65
1847,73
1935,23
1998,59
2106,7
2167,46
2204,84
2248,25
114,10
218,50
305,64
319,72
381,75
418,72
468,29
562,72
640,37
678,22
695,30
753,58
827,77
951,28
979,84
1022,50
1043,53
1104,51
1136,7
1250,19
1300,52
1355,46
1465,27
1543,26
1690,81
1756,31
1832,4
1871,75
1912,10
2069,42
2164,60
2191,18
2228,41
2358,31
2439,58
41,72
121,27
136,20
224,51
330,55
349,33
398,10
532,20
555,38
598,55
740,80
851,20
982,52
1031,22
1097,80
1149,42
1196,73
1315,52
1425,6
1502,50
1626,70
1724,13
1795,0
1853,68
1972,20
2046,52
2054,15
2148,74
2221,33
2347,49
2419,27
2521,9
2626,10
2734,57
2841,61
2892,20
3012,54
3094,15
3212,53
80,62
134,40
192,53
302,5
421,71
451,54
557,39
625,53
685,76
781,78
818,19
838,20
948,46
1034,4
1103,29
1147,31
1243,43
1302,55
1374,9
1392,77
1444,55
1475,62
1550,15
1664,70
1680,35
1722,8
1801,4
1844,48
1999,46
2058,12
2093,38
2135,22
2172,36
2174,29
2293,82
132,45
228,2
319,66
351,80
431,81
585,78
622,39
738,63
804,12
902,0
1002,36
1061,2
1171,44
1229,18
1302,49
1405,70
1461,10
1560,65
1633,21
1754,58
1857,67
1874,25
1951,59
2038,63
2101,72
2143,50
2266,70
2360,34
2430,11
2516,65
2560,48
2669,38
2768,84
2874,27
2986,69
3089,17
3222,53
3272,39
3375,15
3441,72
12,70
94,78
172,61
263,36
339,47
461,61
593,30
658,37
785,84
806,45
940,64
1090,26
1210,4
1308,23
1402,47
1477,56
1559,82
1583,28
1672,14
1715,79
1743,58
1807,19
1881,24
1974,68
2010,4
2128,45
2249,3
2259,18
2328,57
2421,39
2489,1
2507,32
2591,23
47,31
151,37
187,37
293,28
395,19
474,59
571,1
579,4
646,9
665,17
770,7
873,2
1004,47
1022,52
1150,23
1206,9
1298,78
1403,35
1429,12
1466,21
1518,84
1610,77
1660,48
1763,45
1808,48
1871,27
1914,1
1982,24
2103,44
2138,46
2161,28
2287,19
2378,81
2431,77
2509,72
75,49
138,40
241,57
306,5
443,68
585,46
682,22
738,2
760,53
809,52
879,50
908,7
951,15
1034,10
1109,22
1172,59
1298,8
1324,26
1384,21
1410,28
1462,57
1537,31
1656,32
1692,65
1786,73
1875,23
2003,59
2133,7
2177,46
2216,84
2259,25
70,21
168,3
265,3
302,39
366,78
426,7
549,35
669,39
747,29
882,63
936,9
1044,77
1103,55
1197,55
1341,17
1416,80
1517,83
1558,82
1644,32
1656,73
1694,63
1797,35
1870,63
2021,65
2162,32
2267,64
2321,81
2374,6
2472,15
2511,79
2652,67
2693,41
2798,44
2886,53
2929,62
3021,61
3036,78
3080,51
3130,28
13,35
114,23
232,66
289,63
355,30
480,64
537,61
601,64
675,70
687,73
742,57
746,67
839,58
876,7
898,24
1012,39
1104,74
1110,37
1202,58
1263,47
1284,22
1317,32
1356,51
1485,83
1548,48
1595,26
1701,75
1729,44
1771,40
1869,2
1988,66
2053,27
2105,72
2200,61
2265,21
2309,82
2437,10
2457,46
2505,47
2509,19
2571,62
2647,68
2770,16
2837,23
2928,56
3031,2
3158,14
143,74
296,33
302,39
342,5
354,69
375,80
460,53
496,10
558,29
597,75
704,76
779,77
834,31
863,81
923,44
1036,6
1135,62
1194,50
1212,40
1256,65
1346,59
1383,11
1455,57
1572,74
1599,79
1703,30
1818,52
1880,57
1985,37
2026,74
2121,21
2175,42
2233,20
2314,28
2402,35
2454,18
2567,32
2705,44
2744,69
2751,23
2867,63
2967,20
2983,73
3048,34
48,29
128,3
230,64
311,29
371,79
427,0
472,13
488,14
551,13
679,72
737,7
750,32
861,10
941,18
1121,21
1278,61
1292,2
1305,35
1396,7
1578,48
1601,42
1668,13
1722,27
1850,81
1934,28
1998,56
2154,66
2250,25
2279,35
2315,7
2359,3
2414,23
2467,47
2536,14
2632,1
2663,28
2796,1
2858,1
2993,14
3110,70
3163,68
3197,36
3304,13
3322,43
3411,82
104,64
143,23
180,70
221,49
332,38
351,65
474,7
565,83
646,71
726,16
845,57
961,46
1049,57
1096,28
1129,12
1149,58
1255,18
1363,59
1486,81
1514,82
1589,37
1628,64
1715,75
1753,40
1838,84
1931,20
2045,17
2054,8
2118,15
2185,78
2206,7
2259,59
2326,66
2427,41
2534,8
2702,7
2781,5
2920,8
2982,6
3091,4
19,10
28,6
50,25
134,16
236,49
326,49
364,62
374,52
438,0
543,33
653,73
711,31
748,84
867,78
957,83
1055,28
1138,32
1147,73
1238,46
1245,44
1278,35
1397,39
1484,52
1521,41
1546,65
1617,57
1645,58
1738,36
1858,49
1899,34
1920,45
1987,23
2028,28
2090,15
2159,2
2302,21
127,64
182,23
222,70
265,49
353,38
375,65
449,7
567,83
617,71
686,16
787,57
921,46
1020,57
1111,28
1179,12
1185,58
1284,18
1375,59
1469,81
1503,82
1590,37
1611,64
1644,75
1682,40
1775,84
1850,20
1958,17
1970,8
2037,15
2095,78
2112,7
2159,59
2234,66
2330,41
2409,8
2506,7
2624,5
2747,8
2824,6
2927,4
138,81
204,12
286,71
309,13
358,33
433,71
545,76
583,75
647,50
670,1
746,41
827,63
837,28
846,83
869,2
978,7
1073,36
1173,5
1252,81
1294,30
1366,19
1380,49
1482,76
1556,35
1583,48
1695,73
1820,79
1912,35
1958,22
2035,18
2072,62
2182,39
2243,36
2417,25
2457,1
2495,45
2581,78
2620,1
2632,8
2769,40
2793,2
1,0
96,58
204,55
265,27
290,5
339,17
446,69
549,56
632,68
663,82
747,56
900,3
920,47
1050,22
1190,6
1214,8
1314,27
1389,36
1445,76
1578,32
1676,83
1730,2
1877,67
1952,28
2018,11
2096,29
2159,30
2181,64
2204,2
2263,4
2389,78
2394,63
2458,27
2486,66
2522,66
2626,2
2706,23
128,62
162,40
201,53
307,5
419,71
519,54
642,39
726,53
837,76
926,78
971,19
991,20
1127,46
1242,4
1268,29
1316,31
1414,43
1465,55
1537,9
1553,77
1615,55
1644,62
1716,15
1833,70
1856,35
1893,8
1950,4
1995,48
2145,46
2229,12
2262,38
2311,22
2349,36
2350,29
2477,82
4,61
105,20
238,34
323,8
411,31
441,41
539,56
664,53
710,2
793,19
926,46
1006,42
1036,60
1130,28
1181,60
1213,71
1255,36
1329,17
1384,38
1462,33
1617,6
1703,40
1772,76
1821,0
1935,61
2015,75
2032,79
2047,37
2099,42
2164,46
2216,33
2306,52
2342,40
2415,4
2494,61
2623,13
2663,54
2703,79
2794,36
2846,1
3017,27
105,72
135,43
274,77
326,50
404,59
503,76
579,60
643,40
745,72
830,24
948,39
1052,22
1226,38
1318,35
1366,43
1434,61
1569,59
1652,67
1732,73
1871,2
1920,16
1945,42
2016,7
2100,23
2183,3
2323,51
2429,27
2522,2
2556,82
2719,0
2788,62
2817,23
2902,59
2914,74
3004,79
3156,51
3262,80
3353,17
3470,26
3592,16
57,74
170,33
191,80
306,39
383,5
391,69
503,53
545,10
579,29
631,75
703,76
770,77
806,31
828,81
884,44
1016,6
1111,62
1190,50
1225,40
1261,65
1374,59
1419,11
1493,57
1610,74
1638,79
1722,30
1849,52
1914,57
1999,37
2045,74
2075,21
2118,42
2168,20
2238,28
2334,35
2447,18
2529,32
2636,44
2677,69
2686,23
2807,63
2918,20
3012,73
3062,34
70,62
130,40
192,53
261,5
373,71
459,54
573,39
637,53
691,76
783,78
818,19
842,20
953,46
1070,4
1079,29
1126,31
1190,43
1243,55
1328,9
1340,77
1406,55
1437,62
1513,15
1633,70
1659,35
1694,8
1747,4
1775,48
1883,46
1938,12
1981,38
2014,22
2062,36
2066,29
2122,82
136,74
251,33
286,80
305,39
380,5
388,69
441,53
485,10
524,29
576,75
671,76
736,77
777,31
810,81
872,44
958,6
1079,62
1204,50
1233,40
1282,65
1392,59
1431,11
1506,57
1625,74
1675,79
1740,30
1861,52
1900,57
1960,37
2001,74
2041,21
2085,42
2121,20
2188,28
2266,35
2337,18
2394,32
2545,44
2584,69
2592,23
2672,63
2758,20
2806,73
2889,34
68,7
204,53
276,55
301,52
446,54
541,73
634,4
706,38
799,70
849,51
914,42
1045,27
1125,70
1211,82
1281,26
1315,8
1351,4
1424,21
1468,5
1552,50
1599,45
1645,4
1750,65
1771,73
1862,32
1912,82
2022,68
2088,60
2220,36
2305,32
2358,13
2436,77
2528,10
2660,9
2699,70
2826,38
2876,71
2935,84
3006,17
3028,67
3049,74
3064,77
3147,15
3199,47
3335,50
3394,15
61,81
126,12
180,71
284,13
393,33
470,71
571,76
631,75
653,50
676,1
731,41
813,63
818,28
833,83
888,2
1032,7
1129,36
1228,5
1274,81
1333,30
1493,19
1518,49
1595,76
1697,35
1725,48
1820,73
1882,79
1974,35
2015,22
2082,18
2118,62
2215,39
2286,36
2474,25
2520,1
2535,45
