7, 7, 1, 0, 8, 1, 3, 3
0, 1, 7, 7, 1, 3, 3, 8
1, 7, 7, 8, 0, 1, 3, 3
8, 0, 1, 7, 1, 7, 3, 3
0, 7, 1, 7, 1, 3, 8, 3
1, 0, 7, 7, 3, 8, 3, 1
1, 7, 7, 8, 0, 1, 3, 3
1, 1, 7, 7, 8, 0, 3, 3
1, 1, 7, 7, 0, 8, 3, 3
7, 7, 8, 0, 1, 3, 3, 1
7, 0, 7, 8, 1, 3, 1, 3
8, 7, 7, 1, 0, 1, 3, 3
7, 1, 7, 0, 3, 8, 1, 3
7, 0, 7, 8, 3, 1, 1, 3
7, 7, 8, 0, 1, 3, 1, 3
0, 1, 7, 8, 7, 1, 3, 3
7, 7, 1, 8, 1, 0, 3, 3
0, 7, 1, 7, 8, 1, 3, 3
1, 0, 7, 7, 8, 3, 1, 3
7, 1, 7, 8, 0, 3, 1, 3
1, 1, 7, 7, 0, 3, 8, 3
1, 1, 7, 7, 0, 3, 3, 8
0, 7, 7, 1, 3, 8, 3, 1
1, 7, 0, 7, 1, 3, 8, 3
7, 8, 1, 7, 0, 3, 1, 3
8, 7, 1, 7, 0, 3, 3, 1
0, 7, 7, 8, 1, 1, 3, 3
1, 7, 7, 0, 1, 8, 3, 3
1, 7, 1, 7, 0, 8, 3, 3
8, 7, 0, 7, 1, 1, 3, 3
7, 7, 8, 0, 1, 1, 3, 3
8, 1, 0, 7, 7, 1, 3, 3
7, 7, 1, 0, 8, 1, 3, 3
0, 7, 1, 7, 3, 8, 3, 1
1, 0, 8, 7, 7, 3, 3, 1
0, 7, 7, 1, 1, 8, 3, 3
7, 7, 0, 1, 3, 3, 1, 8
1, 0, 7, 7, 1, 8, 3, 3
8, 1, 7, 7, 0, 3, 1, 3
7, 7, 0, 8, 1, 1, 3, 3
1, 7, 7, 8, 1, 0, 3, 3
8, 1, 0, 7, 1, 7, 3, 3
1, 1, 7, 8, 7, 0, 3, 3
7, 1, 7, 0, 1, 3, 8, 3
8, 1, 7, 0, 7, 3, 1, 3
7, 7, 1, 0, 8, 1, 3, 3
8, 7, 7, 0, 3, 1, 3, 1
0, 1, 7, 7, 8, 3, 1, 3
0, 7, 7, 8, 1, 3, 1, 3
7, 7, 1, 0, 8, 3, 1, 3
8, 0, 1, 7, 7, 3, 3, 1
1, 0, 7, 7, 3, 1, 8, 3
7, 0, 7, 1, 1, 3, 3, 8
1, 0, 7, 7, 1, 3, 3, 8
8, 7, 1, 7, 0, 1, 3, 3
7, 8, 7, 0, 3, 1, 3, 1
1, 7, 7, 8, 0, 1, 3, 3
1, 8, 0, 7, 1, 7, 3, 3
7, 0, 1, 7, 1, 8, 3, 3
1, 0, 8, 7, 7, 3, 1, 3
7, 7, 0, 1, 8, 1, 3, 3
0, 7, 7, 8, 1, 3, 1, 3
8, 0, 1, 7, 7, 3, 3, 1
8, 0, 7, 7, 3, 1, 3, 1
7, 0, 1, 7, 3, 1, 3, 8
1, 0, 7, 7, 3, 1, 3, 8
0, 7, 1, 7, 1, 3, 3, 8
7, 1, 7, 1, 0, 3, 3, 8
0, 8, 1, 7, 7, 1, 3, 3
7, 7, 1, 1, 0, 8, 3, 3
8, 1, 7, 7, 0, 1, 3, 3
8, 7, 7, 1, 0, 1, 3, 3
0, 7, 8, 7, 1, 3, 1, 3
7, 7, 0, 8, 3, 1, 1, 3
1, 0, 7, 8, 7, 1, 3, 3
7, 7, 1, 0, 8, 3, 1, 3
8, 0, 7, 7, 1, 3, 1, 3
0, 7, 1, 7, 8, 1, 3, 3
1, 7, 7, 0, 1, 3, 3, 8
0, 7, 7, 8, 1, 3, 1, 3
8, 7, 0, 7, 1, 3, 1, 3
1, 0, 7, 7, 3, 8, 3, 1
0, 7, 7, 8, 3, 1, 3, 1
7, 1, 1, 7, 0, 8, 3, 3
7, 7, 1, 1, 0, 8, 3, 3
7, 8, 0, 7, 1, 3, 1, 3
7, 7, 0, 3, 8, 1, 3, 1
0, 1, 7, 7, 3, 1, 3, 8
7, 8, 0, 7, 1, 1, 3, 3
1, 7, 0, 1, 7, 3, 8, 3
7, 8, 7, 1, 1, 0, 3, 3
7, 7, 1, 0, 3, 1, 8, 3
8, 7, 7, 1, 0, 1, 3, 3
7, 7, 1, 8, 0, 3, 1, 3
8, 7, 0, 7, 3, 1, 1, 3
7, 7, 1, 1, 0, 3, 8, 3
7, 7, 0, 1, 3, 3, 1, 8
7, 1, 7, 0, 1, 8, 3, 3
1, 7, 7, 0, 8, 1, 3, 3
7, 7, 1, 0, 3, 8, 1, 3
8, 7, 7, 0, 1, 3, 1, 3
7, 0, 7, 1, 3, 1, 3, 8
1, 8, 7, 0, 7, 3, 3, 1
7, 1, 7, 0, 1, 3, 8, 3
0, 1, 8, 7, 7, 3, 1, 3
1, 7, 1, 7, 0, 3, 3, 8
8, 7, 7, 1, 0, 3, 3, 1
8, 1, 1, 7, 7, 0, 3, 3
0, 7, 1, 7, 1, 3, 3, 8
0, 7, 1, 7, 3, 8, 3, 1
1, 0, 7, 7, 1, 3, 8, 3
1, 7, 7, 1, 0, 3, 8, 3
7, 7, 0, 3, 8, 1, 3, 1
7, 1, 7, 0, 8, 1, 3, 3
7, 0, 7, 3, 8, 3, 1, 1
0, 7, 8, 1, 7, 1, 3, 3
7, 1, 7, 0, 8, 1, 3, 3
7, 7, 1, 0, 1, 8, 3, 3
8, 7, 1, 7, 1, 0, 3, 3
7, 1, 0, 7, 3, 8, 3, 1
0, 7, 7, 8, 1, 3, 1, 3
7, 1, 0, 7, 3, 1, 3, 8
1, 1, 7, 7, 0, 8, 3, 3
1, 0, 7, 7, 8, 3, 3, 1
7, 7, 0, 1, 3, 3, 1, 8
1, 0, 7, 8, 1, 7, 3, 3
7, 7, 8, 1, 1, 0, 3, 3
7, 7, 1, 0, 8, 3, 3, 1
8, 1, 7, 1, 7, 0, 3, 3
0, 7, 7, 1, 3, 3, 1, 8
1, 7, 7, 0, 8, 3, 1, 3
7, 7, 0, 8, 1, 3, 3, 1
7, 1, 7, 1, 0, 3, 8, 3
8, 1, 1, 7, 7, 0, 3, 3
7, 7, 0, 3, 1, 3, 1, 8
7, 7, 0, 8, 1, 3, 3, 1
0, 7, 1, 7, 1, 8, 3, 3
8, 7, 7, 0, 1, 1, 3, 3
8, 0, 1, 7, 7, 3, 3, 1
1, 8, 7, 0, 7, 3, 3, 1
7, 1, 7, 1, 8, 0, 3, 3
1, 1, 8, 7, 0, 7, 3, 3
1, 7, 7, 1, 0, 8, 3, 3
7, 0, 7, 1, 3, 1, 3, 8
7, 0, 7, 1, 3, 1, 3, 8
7, 0, 7, 1, 3, 3, 8, 1
7, 7, 1, 8, 0, 1, 3, 3
0, 7, 8, 1, 7, 3, 1, 3
1, 7, 7, 0, 1, 3, 3, 8
7, 7, 0, 1, 3, 8, 1, 3
1, 7, 7, 8, 1, 0, 3, 3
1, 8, 7, 7, 0, 3, 1, 3
8, 0, 7, 7, 3, 1, 3, 1
7, 7, 0, 1, 8, 3, 1, 3
7, 0, 7, 1, 1, 8, 3, 3
1, 7, 7, 0, 3, 1, 3, 8
7, 1, 7, 0, 8, 1, 3, 3
1, 1, 7, 7, 0, 3, 8, 3
7, 7, 8, 1, 0, 1, 3, 3
1, 8, 7, 1, 7, 0, 3, 3
1, 7, 7, 1, 0, 3, 8, 3
8, 1, 7, 0, 7, 3, 1, 3
0, 7, 8, 7, 3, 1, 1, 3
7, 1, 7, 0, 8, 3, 1, 3
0, 7, 7, 1, 3, 1, 3, 8
7, 7, 1, 8, 0, 3, 3, 1
7, 7, 0, 3, 8, 1, 1, 3
7, 7, 0, 3, 8, 1, 1, 3
7, 7, 0, 1, 3, 1, 8, 3
1, 7, 7, 0, 1, 8, 3, 3
7, 7, 1, 0, 8, 3, 1, 3
7, 7, 8, 0, 3, 3, 1, 1
0, 8, 1, 7, 7, 1, 3, 3
0, 1, 1, 7, 7, 3, 3, 8
7, 7, 8, 0, 3, 1, 1, 3
0, 7, 7, 1, 3, 8, 3, 1
0, 8, 7, 7, 1, 1, 3, 3
7, 8, 7, 0, 1, 3, 1, 3
7, 1, 7, 1, 0, 8, 3, 3
7, 1, 1, 7, 0, 8, 3, 3
8, 7, 0, 7, 3, 1, 3, 1
0, 7, 7, 1, 8, 3, 3, 1
7, 1, 7, 0, 3, 3, 1, 8
1, 7, 7, 1, 0, 3, 8, 3
7, 1, 7, 1, 0, 8, 3, 3
7, 0, 7, 3, 1, 1, 8, 3
7, 7, 1, 0, 3, 1, 3, 8
8, 1, 7, 7, 0, 1, 3, 3
7, 1, 1, 7, 0, 3, 8, 3
7, 1, 8, 7, 0, 1, 3, 3
1, 1, 7, 7, 0, 3, 8, 3
7, 8, 7, 0, 1, 1, 3, 3
7, 1, 7, 0, 1, 3, 8, 3
7, 7, 8, 1, 0, 3, 1, 3
7, 7, 1, 0, 8, 1, 3, 3
7, 8, 7, 0, 3, 1, 1, 3
0, 1, 1, 7, 7, 3, 8, 3
7, 7, 0, 1, 3, 3, 8, 1
1, 7, 7, 1, 0, 8, 3, 3
7, 7, 1, 1, 0, 3, 3, 8
1, 0, 1, 7, 7, 8, 3, 3
7, 7, 0, 1, 3, 1, 3, 8
7, 8, 7, 0, 1, 3, 3, 1
8, 0, 7, 7, 3, 1, 1, 3
0, 7, 7, 8, 1, 3, 3, 1
7, 0, 7, 1, 3, 8, 3, 1
1, 7, 0, 7, 8, 3, 3, 1
7, 7, 1, 1, 8, 0, 3, 3
1, 7, 7, 0, 3, 3, 1, 8
0, 1, 7, 7, 1, 8, 3, 3
7, 7, 0, 3, 8, 1, 1, 3
1, 0, 8, 7, 1, 7, 3, 3
7, 8, 7, 1, 1, 0, 3, 3
7, 8, 7, 0, 1, 3, 3, 1
7, 1, 7, 8, 0, 3, 1, 3
7, 8, 1, 0, 7, 3, 3, 1
7, 8, 7, 1, 0, 1, 3, 3
7, 8, 7, 0, 1, 3, 1, 3
7, 0, 7, 3, 1, 8, 1, 3
8, 7, 1, 7, 0, 3, 1, 3
0, 8, 1, 7, 7, 3, 3, 1
7, 7, 1, 8, 0, 1, 3, 3
1, 0, 7, 8, 7, 1, 3, 3
0, 7, 7, 8, 1, 3, 3, 1
7, 7, 1, 1, 0, 3, 8, 3
1, 7, 7, 8, 1, 0, 3, 3
7, 7, 0, 3, 8, 3, 1, 1
7, 0, 7, 1, 1, 8, 3, 3
8, 7, 7, 0, 1, 3, 1, 3
1, 1, 8, 7, 0, 7, 3, 3
7, 0, 7, 3, 1, 8, 3, 1
0, 1, 8, 7, 7, 3, 3, 1
1, 7, 7, 1, 0, 3, 8, 3
7, 7, 0, 3, 1, 3, 1, 8
1, 7, 0, 7, 1, 3, 8, 3
1, 7, 7, 8, 1, 0, 3, 3
1, 8, 1, 7, 7, 0, 3, 3
7, 1, 7, 0, 8, 3, 3, 1
7, 7, 1, 0, 8, 3, 1, 3
7, 0, 7, 3, 1, 8, 1, 3
7, 7, 1, 0, 1, 3, 8, 3
8, 1, 0, 7, 7, 1, 3, 3
7, 1, 7, 0, 1, 8, 3, 3
0, 7, 7, 8, 3, 1, 3, 1
1, 7, 7, 0, 3, 8, 3, 1
7, 7, 0, 8, 3, 1, 3, 1
7, 7, 8, 1, 0, 1, 3, 3
0, 7, 7, 3, 1, 1, 3, 8
8, 1, 7, 1, 7, 0, 3, 3
7, 1, 7, 0, 8, 1, 3, 3
1, 0, 8, 7, 1, 7, 3, 3
7, 7, 0, 3, 1, 3, 1, 8
0, 1, 7, 1, 7, 3, 3, 8
7, 0, 7, 3, 1, 3, 8, 1
0, 7, 1, 7, 3, 1, 8, 3
1, 1, 0, 7, 7, 8, 3, 3
7, 8, 7, 0, 1, 3, 1, 3
1, 0, 8, 7, 7, 3, 1, 3
1, 0, 8, 7, 7, 1, 3, 3
7, 1, 7, 0, 8, 3, 3, 1
1, 7, 7, 0, 8, 3, 3, 1
0, 7, 7, 1, 1, 3, 8, 3
7, 1, 7, 0, 8, 1, 3, 3
7, 0, 7, 3, 8, 1, 3, 1
0, 1, 8, 7, 7, 3, 1, 3
1, 0, 7, 7, 3, 1, 3, 8
7, 7, 0, 1, 8, 1, 3, 3
7, 1, 8, 7, 1, 0, 3, 3
7, 7, 1, 0, 8, 3, 1, 3
7, 7, 1, 0, 3, 1, 3, 8
8, 7, 7, 1, 1, 0, 3, 3
0, 7, 7, 1, 1, 3, 3, 8
1, 7, 7, 0, 8, 3, 1, 3
0, 1, 8, 7, 7, 3, 3, 1
7, 0, 7, 8, 3, 3, 1, 1
1, 7, 7, 1, 8, 0, 3, 3
7, 1, 7, 0, 3, 1, 8, 3
1, 8, 7, 0, 7, 1, 3, 3
8, 1, 0, 7, 7, 1, 3, 3
0, 7, 7, 8, 1, 3, 1, 3
1, 7, 0, 7, 3, 8, 3, 1
7, 8, 7, 0, 1, 3, 1, 3
1, 8, 7, 7, 0, 3, 3, 1
1, 7, 7, 1, 8, 0, 3, 3
0, 7, 1, 1, 7, 3, 8, 3
7, 7, 1, 0, 8, 3, 1, 3
7, 7, 0, 1, 8, 1, 3, 3
7, 7, 1, 0, 1, 3, 8, 3
1, 7, 8, 7, 0, 1, 3, 3
7, 0, 8, 7, 1, 1, 3, 3
8, 7, 7, 0, 1, 3, 3, 1
7, 8, 7, 1, 0, 3, 1, 3
0, 7, 1, 7, 8, 3, 1, 3
7, 0, 7, 1, 1, 8, 3, 3
1, 0, 7, 7, 8, 3, 3, 1
7, 8, 7, 1, 0, 3, 3, 1
7, 7, 0, 1, 1, 3, 3, 8
7, 7, 0, 1, 8, 1, 3, 3
1, 7, 0, 7, 8, 3, 1, 3
7, 7, 0, 8, 1, 1, 3, 3
7, 0, 7, 8, 3, 1, 1, 3
8, 1, 0, 1, 7, 7, 3, 3
7, 7, 1, 1, 0, 3, 3, 8
7, 8, 7, 0, 1, 1, 3, 3
8, 0, 1, 7, 7, 3, 1, 3
7, 8, 7, 1, 0, 1, 3, 3
0, 8, 1, 7, 1, 7, 3, 3
8, 0, 7, 1, 7, 1, 3, 3
0, 7, 7, 1, 8, 3, 1, 3
0, 8, 7, 1, 7, 1, 3, 3
7, 8, 7, 1, 0, 1, 3, 3
7, 7, 1, 0, 1, 8, 3, 3
7, 7, 1, 0, 8, 3, 1, 3
7, 0, 7, 8, 1, 3, 1, 3
7, 7, 0, 3, 1, 1, 8, 3
8, 7, 1, 0, 7, 3, 3, 1
7, 7, 8, 1, 1, 0, 3, 3
7, 1, 7, 1, 8, 0, 3, 3
0, 7, 7, 1, 3, 8, 3, 1
7, 7, 0, 1, 3, 8, 1, 3
8, 7, 7, 0, 1, 1, 3, 3
0, 7, 8, 7, 1, 3, 3, 1
8, 7, 1, 1, 7, 0, 3, 3
8, 7, 7, 1, 0, 1, 3, 3
7, 0, 7, 1, 3, 3, 8, 1
0, 1, 7, 7, 1, 3, 8, 3
7, 7, 0, 3, 1, 3, 8, 1
8, 7, 0, 7, 3, 3, 1, 1
7, 7, 1, 8, 0, 3, 1, 3
1, 0, 8, 7, 7, 3, 3, 1
7, 1, 8, 7, 0, 3, 1, 3
7, 7, 1, 0, 8, 1, 3, 3
8, 7, 0, 7, 3, 1, 3, 1
8, 1, 7, 0, 7, 1, 3, 3
0, 7, 1, 7, 8, 3, 1, 3
7, 8, 0, 7, 1, 3, 1, 3
1, 7, 7, 8, 1, 0, 3, 3
0, 1, 7, 7, 8, 3, 3, 1
7, 1, 7, 8, 1, 0, 3, 3
7, 7, 1, 1, 0, 3, 8, 3
0, 7, 1, 7, 3, 8, 3, 1
1, 7, 0, 7, 3, 1, 3, 8
7, 7, 0, 1, 1, 3, 8, 3
8, 0, 1, 1, 7, 7, 3, 3
1, 7, 7, 0, 3, 8, 3, 1
8, 1, 7, 0, 1, 7, 3, 3
1, 8, 1, 7, 7, 0, 3, 3
1, 0, 8, 7, 7, 1, 3, 3
7, 1, 0, 7, 1, 8, 3, 3
0, 7, 7, 1, 3, 8, 3, 1
1, 0, 8, 7, 7, 3, 1, 3
1, 7, 7, 1, 0, 3, 3, 8
1, 1, 0, 7, 7, 8, 3, 3
7, 7, 1, 0, 1, 3, 3, 8
7, 8, 1, 7, 1, 0, 3, 3
1, 0, 7, 7, 8, 1, 3, 3
1, 7, 1, 7, 0, 8, 3, 3
8, 7, 0, 7, 1, 3, 1, 3
8, 7, 7, 0, 1, 1, 3, 3
1, 7, 7, 0, 1, 8, 3, 3
1, 7, 1, 7, 0, 8, 3, 3
7, 7, 8, 1, 1, 0, 3, 3
7, 1, 7, 0, 8, 3, 3, 1
7, 7, 1, 0, 8, 1, 3, 3
0, 7, 7, 8, 1, 3, 3, 1
1, 7, 7, 1, 8, 0, 3, 3
7, 1, 7, 0, 1, 3, 8, 3
7, 7, 1, 0, 8, 3, 3, 1
7, 1, 7, 1, 0, 3, 8, 3
1, 7, 7, 1, 0, 8, 3, 3
1, 1, 7, 7, 8, 0, 3, 3
7, 7, 1, 1, 0, 3, 3, 8
0, 7, 7, 3, 1, 1, 8, 3
7, 0, 7, 8, 3, 3, 1, 1
1, 0, 7, 7, 8, 3, 1, 3
0, 7, 1, 7, 3, 1, 8, 3
7, 7, 8, 1, 1, 0, 3, 3
7, 7, 1, 0, 1, 3, 3, 8
1, 0, 7, 1, 7, 8, 3, 3
0, 1, 1, 7, 7, 3, 8, 3
1, 7, 7, 0, 8, 1, 3, 3
8, 7, 0, 7, 1, 1, 3, 3
7, 1, 1, 7, 0, 3, 8, 3
7, 7, 0, 8, 3, 1, 1, 3
0, 7, 7, 8, 3, 1, 1, 3
7, 7, 0, 1, 8, 3, 3, 1
7, 1, 7, 0, 8, 1, 3, 3
1, 7, 7, 1, 0, 8, 3, 3
8, 0, 7, 1, 7, 1, 3, 3
0, 8, 1, 1, 7, 7, 3, 3
7, 7, 1, 0, 3, 3, 1, 8
1, 0, 7, 7, 3, 8, 1, 3
7, 1, 7, 0, 1, 3, 3, 8
8, 7, 7, 0, 1, 3, 3, 1
7, 8, 7, 0, 3, 3, 1, 1
7, 0, 7, 1, 3, 8, 1, 3
1, 7, 7, 0, 3, 3, 1, 8
0, 7, 1, 7, 3, 1, 8, 3
1, 0, 8, 1, 7, 7, 3, 3
0, 7, 7, 1, 3, 1, 8, 3
7, 7, 0, 1, 1, 8, 3, 3
1, 0, 7, 8, 1, 7, 3, 3
0, 7, 7, 3, 1, 8, 1, 3
7, 7, 8, 0, 1, 1, 3, 3
0, 7, 7, 3, 1, 1, 8, 3
0, 7, 7, 1, 1, 8, 3, 3
0, 1, 7, 8, 7, 3, 1, 3
7, 7, 0, 1, 3, 8, 1, 3
7, 0, 1, 7, 1, 8, 3, 3
0, 1, 8, 7, 7, 3, 1, 3
0, 8, 7, 7, 1, 3, 3, 1
1, 0, 7, 7, 3, 1, 8, 3
8, 1, 0, 1, 7, 7, 3, 3
7, 0, 7, 1, 1, 3, 8, 3
7, 7, 1, 0, 3, 8, 3, 1
1, 0, 7, 7, 1, 3, 3, 8
7, 7, 1, 0, 1, 8, 3, 3
7, 7, 1, 0, 3, 8, 1, 3
1, 7, 7, 1, 0, 3, 8, 3
8, 1, 7, 0, 7, 3, 1, 3
7, 1, 7, 0, 1, 3, 8, 3
1, 1, 0, 7, 7, 8, 3, 3
0, 7, 8, 7, 3, 1, 3, 1
7, 1, 7, 1, 0, 3, 8, 3
7, 7, 8, 0, 1, 3, 1, 3
0, 8, 1, 7, 7, 3, 3, 1
0, 1, 8, 7, 7, 1, 3, 3
1, 1, 7, 0, 7, 8, 3, 3
1, 8, 1, 7, 7, 0, 3, 3
8, 0, 1, 1, 7, 7, 3, 3
1, 0, 7, 8, 1, 7, 3, 3
1, 7, 7, 0, 8, 3, 1, 3
7, 7, 1, 0, 8, 1, 3, 3
1, 7, 7, 0, 3, 1, 8, 3
8, 1, 7, 1, 7, 0, 3, 3
0, 8, 7, 7, 1, 3, 3, 1
0, 1, 7, 7, 3, 1, 8, 3
7, 7, 8, 0, 1, 3, 1, 3
0, 1, 8, 7, 7, 3, 3, 1
7, 1, 7, 0, 8, 1, 3, 3
8, 7, 0, 7, 3, 1, 3, 1
7, 7, 1, 0, 3, 8, 1, 3
0, 7, 8, 7, 1, 3, 3, 1
0, 7, 8, 1, 7, 3, 1, 3
7, 7, 8, 1, 0, 3, 1, 3
1, 7, 7, 1, 0, 8, 3, 3
7, 7, 0, 1, 1, 3, 3, 8
1, 7, 8, 7, 0, 1, 3, 3
7, 7, 0, 8, 1, 1, 3, 3
0, 1, 7, 8, 7, 1, 3, 3
0, 1, 7, 7, 3, 8, 1, 3
0, 1, 7, 7, 8, 3, 1, 3
7, 7, 1, 8, 0, 1, 3, 3
7, 0, 7, 1, 3, 8, 3, 1
1, 1, 7, 7, 8, 0, 3, 3
7, 7, 0, 8, 3, 1, 3, 1
7, 7, 1, 8, 0, 1, 3, 3
0, 1, 7, 7, 1, 3, 3, 8
7, 0, 7, 8, 1, 3, 3, 1
1, 8, 1, 7, 7, 0, 3, 3
7, 7, 1, 0, 1, 8, 3, 3
7, 1, 7, 0, 1, 3, 8, 3
1, 8, 1, 7, 0, 7, 3, 3
7, 7, 1, 0, 3, 1, 3, 8
0, 7, 7, 1, 3, 8, 1, 3
7, 8, 7, 1, 1, 0, 3, 3
7, 1, 7, 0, 1, 8, 3, 3
7, 1, 7, 1, 8, 0, 3, 3
7, 7, 8, 0, 1, 3, 3, 1
1, 8, 7, 1, 7, 0, 3, 3
1, 7, 0, 7, 3, 8, 3, 1
0, 7, 7, 1, 3, 1, 8, 3
0, 7, 1, 7, 3, 8, 1, 3
1, 1, 0, 7, 8, 7, 3, 3
7, 1, 7, 0, 1, 3, 8, 3
1, 7, 7, 8, 0, 1, 3, 3
0, 7, 8, 7, 1, 3, 1, 3
0, 7, 8, 7, 3, 1, 1, 3
7, 8, 0, 7, 1, 1, 3, 3
7, 7, 0, 8, 1, 3, 1, 3
7, 0, 1, 7, 1, 3, 8, 3
7, 7, 0, 1, 1, 3, 3, 8
7, 7, 8, 1, 1, 0, 3, 3
0, 7, 7, 8, 3, 3, 1, 1
8, 1, 7, 7, 0, 1, 3, 3
8, 0, 1, 7, 7, 3, 3, 1
8, 7, 7, 1, 1, 0, 3, 3
0, 7, 7, 3, 1, 1, 8, 3
1, 7, 7, 0, 3, 1, 8, 3
7, 8, 0, 7, 3, 1, 1, 3
7, 7, 0, 1, 3, 3, 1, 8
7, 1, 7, 0, 3, 1, 3, 8
1, 8, 7, 0, 7, 1, 3, 3
1, 1, 7, 0, 7, 3, 3, 8
1, 7, 0, 7, 8, 3, 1, 3
7, 1, 0, 7, 8, 3, 1, 3
7, 1, 8, 7, 0, 3, 1, 3
7, 7, 0, 1, 1, 3, 3, 8
7, 7, 1, 0, 1, 3, 3, 8
0, 7, 8, 1, 7, 3, 3, 1
7, 8, 0, 7, 3, 3, 1, 1
7, 0, 7, 1, 1, 3, 3, 8
1, 0, 1, 7, 7, 8, 3, 3
0, 7, 1, 7, 8, 3, 1, 3
8, 1, 7, 1, 0, 7, 3, 3
8, 7, 0, 1, 7, 3, 1, 3
8, 7, 7, 1, 0, 1, 3, 3
7, 0, 7, 1, 1, 8, 3, 3
1, 0, 1, 8, 7, 7, 3, 3
1, 8, 0, 7, 7, 3, 3, 1
7, 8, 7, 0, 1, 3, 1, 3
1, 7, 7, 0, 1, 8, 3, 3
7, 7, 1, 8, 0, 3, 1, 3
7, 7, 1, 8, 0, 1, 3, 3
7, 7, 0, 8, 1, 1, 3, 3
7, 0, 7, 1, 3, 8, 1, 3
7, 7, 1, 0, 1, 3, 8, 3
7, 1, 7, 1, 0, 8, 3, 3
7, 1, 7, 0, 8, 3, 1, 3
8, 7, 7, 0, 3, 1, 3, 1
