2, 5, 3, 8, 7, 2, 8, 0, 2, 7, 8, 6, 1, 9, 8
5, 8, 2, 3, 7, 0, 2, 2, 8, 7, 8, 1, 9, 6, 8
5, 2, 8, 3, 7, 0, 2, 8, 2, 7, 8, 1, 6, 9, 8
2, 5, 3, 8, 0, 7, 2, 8, 2, 7, 8, 1, 6, 9, 8
5, 2, 8, 3, 7, 0, 2, 2, 8, 7, 8, 6, 1, 9, 8
2, 5, 3, 8, 7, 2, 7, 2, 0, 8, 1, 8, 9, 6, 8
5, 2, 8, 3, 2, 8, 7, 0, 2, 7, 8, 1, 9, 6, 8
2, 5, 8, 3, 7, 7, 8, 1, 0, 8, 2, 2, 9, 8, 6
2, 5, 3, 8, 7, 0, 2, 8, 2, 7, 1, 8, 6, 9, 8
2, 5, 3, 8, 7, 0, 8, 2, 2, 7, 1, 8, 9, 6, 8
2, 5, 8, 3, 0, 7, 2, 8, 2, 7, 8, 6, 1, 9, 8
5, 8, 2, 3, 0, 7, 2, 2, 8, 7, 8, 1, 6, 9, 8
2, 5, 3, 8, 0, 7, 7, 1, 8, 2, 2, 8, 9, 8, 6
5, 8, 2, 3, 7, 0, 8, 2, 2, 7, 8, 6, 1, 9, 8
2, 5, 8, 3, 2, 7, 2, 7, 8, 8, 0, 1, 9, 6, 8
8, 5, 2, 3, 0, 7, 2, 8, 2, 7, 8, 1, 9, 6, 8
5, 2, 8, 3, 0, 8, 2, 7, 2, 7, 8, 1, 6, 9, 8
2, 5, 3, 8, 7, 2, 2, 0, 8, 7, 8, 1, 9, 6, 8
2, 5, 3, 8, 7, 0, 8, 2, 2, 7, 8, 6, 1, 9, 8
2, 5, 3, 8, 7, 2, 8, 7, 2, 0, 8, 1, 6, 9, 8
5, 2, 8, 3, 7, 0, 7, 2, 8, 2, 8, 1, 9, 6, 8
5, 2, 8, 3, 7, 1, 8, 7, 0, 2, 2, 8, 9, 6, 8
5, 2, 8, 3, 7, 8, 2, 2, 7, 0, 1, 8, 6, 9, 8
2, 3, 5, 7, 0, 8, 2, 2, 8, 7, 8, 1, 6, 9, 8
2, 5, 3, 8, 2, 8, 0, 7, 7, 2, 1, 8, 9, 6, 8
2, 5, 3, 7, 7, 2, 8, 1, 2, 8, 8, 0, 9, 6, 8
5, 2, 8, 3, 8, 2, 7, 0, 2, 7, 8, 1, 9, 6, 8
2, 5, 3, 8, 7, 0, 2, 2, 8, 7, 8, 1, 9, 6, 8
2, 5, 3, 8, 0, 7, 2, 2, 8, 7, 8, 1, 6, 9, 8
2, 5, 3, 8, 7, 8, 2, 0, 7, 2, 8, 1, 9, 6, 8
2, 5, 8, 3, 0, 7, 8, 2, 2, 7, 8, 1, 6, 9, 8
5, 8, 2, 3, 7, 0, 7, 2, 2, 8, 8, 1, 9, 6, 8
5, 2, 8, 3, 8, 7, 2, 2, 7, 0, 8, 1, 9, 6, 8
5, 2, 8, 3, 7, 0, 2, 8, 2, 7, 8, 1, 6, 9, 8
5, 8, 2, 3, 7, 0, 2, 2, 8, 7, 1, 8, 9, 6, 8
2, 5, 3, 0, 7, 8, 2, 2, 8, 7, 1, 8, 6, 9, 8
2, 3, 5, 8, 2, 7, 8, 0, 2, 7, 8, 1, 9, 6, 8
2, 5, 8, 3, 7, 2, 8, 0, 2, 7, 8, 1, 6, 9, 8
2, 5, 3, 8, 8, 2, 7, 7, 8, 2, 0, 1, 6, 9, 8
5, 2, 3, 8, 7, 2, 2, 8, 8, 7, 1, 0, 6, 9, 8
5, 2, 3, 8, 7, 0, 8, 2, 2, 7, 1, 8, 6, 9, 8
2, 5, 8, 3, 0, 2, 7, 8, 2, 7, 8, 1, 9, 6, 8
5, 8, 2, 3, 0, 7, 7, 8, 2, 2, 1, 8, 9, 6, 8
2, 8, 5, 3, 0, 7, 2, 2, 8, 7, 8, 1, 9, 6, 8
2, 5, 3, 8, 8, 2, 7, 0, 7, 2, 8, 6, 1, 9, 8
2, 3, 5, 2, 8, 7, 8, 2, 0, 7, 8, 1, 6, 9, 8
2, 5, 3, 7, 8, 1, 0, 8, 8, 2, 7, 2, 9, 6, 8
2, 5, 3, 8, 7, 8, 2, 2, 7, 0, 1, 8, 9, 6, 8
2, 5, 3, 7, 7, 8, 2, 8, 8, 2, 1, 0, 9, 6, 8
2, 5, 3, 8, 7, 0, 2, 8, 7, 2, 8, 1, 9, 6, 8
2, 5, 8, 3, 7, 0, 8, 2, 7, 2, 8, 1, 6, 9, 8
5, 8, 2, 3, 7, 2, 0, 2, 8, 7, 1, 8, 6, 9, 8
5, 2, 8, 3, 7, 0, 2, 2, 8, 7, 8, 1, 6, 9, 8
5, 8, 2, 3, 8, 2, 0, 7, 7, 2, 8, 1, 6, 9, 8
2, 5, 8, 3, 2, 2, 7, 7, 1, 8, 0, 8, 9, 8, 6
5, 2, 3, 8, 7, 2, 2, 0, 8, 7, 8, 1, 6, 9, 8
5, 2, 8, 3, 2, 2, 7, 8, 0, 7, 8, 1, 9, 6, 8
2, 3, 5, 8, 0, 7, 2, 8, 2, 7, 8, 1, 6, 9, 8
2, 3, 5, 7, 0, 2, 2, 8, 8, 7, 1, 8, 9, 6, 8
5, 8, 2, 3, 7, 0, 8, 2, 2, 7, 8, 1, 6, 9, 8
8, 5, 2, 3, 2, 8, 7, 2, 0, 7, 8, 6, 1, 9, 8
8, 5, 2, 3, 7, 8, 8, 7, 2, 1, 2, 9, 0, 6, 8
8, 5, 2, 3, 0, 7, 2, 2, 8, 7, 1, 8, 6, 9, 8
5, 2, 8, 3, 7, 0, 2, 2, 8, 7, 8, 6, 1, 9, 8
5, 2, 3, 8, 7, 0, 2, 8, 2, 7, 8, 1, 9, 6, 8
2, 5, 3, 0, 8, 2, 7, 8, 2, 7, 8, 6, 1, 9, 8
2, 5, 8, 3, 0, 7, 2, 2, 8, 7, 8, 1, 6, 9, 8
2, 5, 3, 7, 8, 8, 2, 0, 7, 2, 1, 8, 9, 6, 8
2, 5, 3, 8, 7, 0, 8, 7, 2, 1, 2, 8, 9, 6, 8
2, 5, 3, 8, 2, 0, 8, 7, 2, 7, 8, 1, 9, 6, 8
2, 5, 3, 8, 0, 7, 2, 2, 8, 7, 8, 1, 9, 6, 8
2, 5, 3, 8, 7, 8, 7, 2, 8, 0, 1, 2, 9, 6, 8
5, 8, 2, 3, 8, 2, 7, 2, 0, 7, 1, 8, 9, 8, 6
5, 2, 3, 8, 2, 7, 8, 2, 0, 7, 8, 1, 6, 9, 8
2, 5, 3, 8, 7, 0, 7, 2, 8, 8, 2, 1, 9, 6, 8
2, 5, 8, 3, 7, 2, 8, 2, 0, 7, 1, 8, 9, 6, 8
5, 2, 8, 3, 7, 0, 2, 2, 7, 8, 1, 8, 9, 6, 8
2, 5, 3, 8, 2, 2, 8, 0, 7, 7, 8, 1, 6, 9, 8
2, 5, 8, 3, 8, 7, 2, 7, 8, 2, 0, 1, 6, 9, 8
5, 2, 8, 3, 7, 7, 0, 8, 8, 2, 1, 2, 9, 6, 8
2, 5, 8, 3, 0, 7, 8, 7, 2, 8, 2, 1, 6, 9, 8
2, 5, 3, 8, 8, 7, 0, 2, 7, 2, 8, 1, 9, 6, 8
5, 2, 8, 3, 0, 7, 7, 8, 8, 2, 2, 1, 6, 9, 8
8, 5, 2, 3, 8, 7, 2, 0, 2, 7, 8, 1, 6, 9, 8
2, 5, 3, 8, 2, 8, 2, 7, 0, 7, 8, 1, 6, 9, 8
2, 3, 5, 7, 8, 2, 0, 8, 2, 7, 8, 1, 6, 9, 8
8, 5, 2, 3, 7, 0, 2, 7, 8, 2, 8, 1, 9, 6, 8
2, 5, 3, 8, 7, 0, 2, 8, 2, 7, 1, 8, 9, 6, 8
2, 5, 8, 3, 7, 0, 2, 2, 8, 7, 8, 6, 1, 9, 8
2, 5, 3, 7, 0, 7, 8, 8, 2, 8, 1, 2, 9, 6, 8
2, 5, 3, 8, 2, 7, 8, 2, 7, 1, 0, 8, 6, 9, 8
2, 5, 3, 8, 0, 7, 8, 2, 2, 7, 8, 6, 1, 9, 8
2, 5, 3, 0, 8, 7, 2, 8, 2, 7, 8, 1, 9, 6, 8
5, 8, 2, 3, 2, 2, 7, 0, 8, 7, 8, 1, 6, 9, 8
2, 3, 5, 8, 2, 8, 7, 2, 0, 7, 1, 8, 9, 6, 8
5, 2, 8, 3, 8, 7, 2, 0, 2, 7, 8, 1, 6, 9, 8
2, 5, 3, 8, 0, 7, 8, 2, 2, 7, 8, 1, 6, 9, 8
2, 5, 3, 0, 7, 8, 2, 2, 8, 7, 1, 8, 6, 9, 8
2, 7, 8, 5, 3, 8, 8, 1, 2, 7, 2, 9, 0, 6, 8
2, 5, 3, 2, 8, 7, 2, 8, 8, 7, 0, 1, 9, 6, 8
5, 2, 3, 8, 7, 7, 2, 0, 2, 1, 8, 8, 9, 8, 6
2, 5, 8, 3, 8, 2, 0, 2, 7, 7, 8, 1, 6, 9, 8
5, 2, 8, 3, 0, 2, 7, 7, 2, 8, 8, 1, 6, 9, 8
2, 5, 3, 8, 7, 7, 2, 2, 0, 1, 8, 8, 9, 8, 6
2, 5, 3, 8, 7, 7, 0, 2, 1, 2, 8, 8, 9, 6, 8
2, 5, 3, 8, 0, 7, 2, 8, 2, 7, 1, 8, 9, 8, 6
2, 5, 3, 8, 7, 1, 8, 8, 2, 7, 0, 2, 9, 6, 8
2, 5, 3, 8, 2, 8, 0, 7, 7, 2, 8, 1, 6, 9, 8
5, 2, 8, 3, 0, 7, 2, 7, 2, 8, 1, 8, 9, 6, 8
2, 3, 5, 0, 7, 8, 7, 2, 2, 1, 8, 8, 9, 6, 8
2, 5, 3, 8, 0, 7, 2, 2, 8, 7, 1, 8, 9, 8, 6
2, 3, 8, 5, 2, 7, 2, 8, 0, 7, 8, 1, 6, 9, 8
5, 2, 8, 3, 0, 7, 2, 7, 2, 8, 8, 1, 9, 6, 8
2, 3, 5, 8, 7, 0, 8, 2, 2, 7, 8, 1, 6, 9, 8
2, 5, 3, 8, 7, 0, 2, 8, 2, 7, 8, 1, 6, 9, 8
2, 3, 5, 8, 2, 7, 8, 0, 7, 2, 8, 1, 6, 9, 8
2, 8, 5, 3, 7, 8, 0, 2, 7, 2, 8, 1, 6, 9, 8
5, 2, 8, 3, 7, 0, 2, 2, 8, 7, 8, 1, 9, 6, 8
2, 8, 5, 3, 0, 7, 8, 2, 2, 7, 8, 6, 1, 9, 8
2, 3, 5, 7, 8, 2, 2, 8, 0, 7, 8, 1, 6, 9, 8
2, 5, 3, 7, 7, 2, 1, 8, 8, 8, 0, 2, 9, 6, 8
5, 2, 8, 3, 7, 8, 8, 2, 0, 1, 7, 2, 9, 6, 8
5, 2, 8, 3, 0, 7, 2, 8, 2, 7, 8, 6, 1, 9, 8
2, 3, 5, 0, 8, 7, 7, 2, 8, 8, 2, 1, 6, 9, 8
2, 5, 3, 8, 2, 7, 8, 7, 2, 8, 0, 1, 6, 9, 8
2, 5, 8, 3, 2, 2, 7, 8, 0, 7, 8, 6, 1, 9, 8
2, 5, 3, 2, 7, 2, 7, 8, 8, 1, 8, 0, 9, 8, 6
2, 5, 3, 2, 0, 7, 8, 8, 2, 7, 1, 8, 9, 6, 8
5, 8, 2, 3, 7, 0, 7, 8, 1, 8, 2, 2, 9, 6, 8
2, 5, 3, 7, 2, 2, 8, 0, 8, 7, 1, 8, 9, 6, 8
2, 3, 8, 5, 7, 0, 7, 2, 8, 8, 2, 1, 6, 9, 8
5, 2, 3, 8, 8, 2, 2, 0, 7, 7, 8, 6, 1, 9, 8
5, 2, 8, 3, 7, 0, 2, 2, 8, 7, 8, 6, 1, 9, 8
2, 5, 3, 8, 7, 0, 2, 2, 8, 7, 8, 1, 9, 6, 8
2, 3, 5, 7, 0, 2, 2, 8, 8, 7, 8, 1, 6, 9, 8
5, 2, 8, 3, 7, 0, 2, 2, 8, 7, 1, 8, 6, 9, 8
2, 5, 3, 8, 7, 0, 8, 2, 7, 2, 1, 8, 9, 6, 8
2, 3, 5, 2, 8, 0, 2, 7, 8, 7, 8, 1, 6, 9, 8
5, 2, 3, 8, 0, 7, 2, 8, 2, 7, 8, 6, 1, 9, 8
5, 8, 2, 3, 2, 8, 0, 7, 2, 7, 8, 1, 9, 6, 8
2, 5, 8, 3, 7, 8, 7, 2, 2, 8, 1, 0, 9, 6, 8
5, 2, 3, 8, 0, 7, 8, 2, 2, 7, 8, 1, 9, 6, 8
2, 5, 3, 8, 0, 7, 2, 2, 8, 7, 8, 1, 9, 6, 8
2, 5, 8, 3, 2, 0, 2, 7, 8, 7, 8, 6, 1, 9, 8
5, 8, 2, 3, 0, 7, 2, 2, 8, 7, 8, 6, 1, 9, 8
5, 2, 8, 3, 0, 7, 2, 8, 2, 7, 8, 6, 1, 9, 8
5, 2, 8, 3, 7, 7, 8, 2, 0, 8, 2, 1, 6, 9, 8
2, 3, 5, 8, 7, 0, 2, 2, 8, 7, 8, 1, 6, 9, 8
2, 3, 5, 7, 8, 0, 2, 2, 8, 7, 1, 8, 6, 9, 8
5, 8, 2, 3, 7, 0, 1, 7, 8, 9, 2, 8, 8, 2, 6
2, 5, 8, 3, 8, 2, 0, 2, 7, 7, 8, 1, 6, 9, 8
2, 5, 3, 8, 7, 0, 8, 2, 2, 7, 8, 1, 6, 9, 8
2, 5, 3, 8, 0, 7, 2, 2, 8, 7, 8, 1, 6, 9, 8
2, 5, 3, 8, 7, 2, 8, 2, 7, 1, 0, 8, 9, 6, 8
2, 5, 3, 8, 0, 7, 2, 2, 8, 7, 8, 1, 6, 9, 8
2, 5, 3, 8, 0, 7, 7, 2, 8, 8, 1, 2, 9, 6, 8
5, 2, 8, 3, 0, 2, 8, 7, 2, 7, 1, 8, 6, 9, 8
2, 5, 3, 7, 7, 2, 0, 8, 2, 1, 8, 8, 9, 6, 8
2, 5, 3, 2, 8, 8, 7, 0, 2, 7, 1, 8, 9, 6, 8
2, 5, 3, 0, 2, 8, 7, 8, 2, 7, 8, 1, 6, 9, 8
5, 2, 8, 3, 0, 7, 2, 8, 2, 7, 8, 6, 1, 9, 8
5, 8, 2, 3, 7, 0, 8, 7, 8, 2, 1, 2, 9, 6, 8
2, 8, 5, 3, 7, 7, 8, 2, 1, 8, 2, 0, 9, 6, 8
5, 2, 3, 8, 7, 0, 2, 2, 7, 8, 8, 1, 9, 6, 8
2, 3, 5, 8, 2, 7, 8, 7, 0, 2, 8, 1, 9, 6, 8
5, 8, 2, 3, 0, 7, 8, 2, 2, 7, 8, 1, 6, 9, 8
5, 2, 8, 3, 0, 7, 2, 8, 2, 7, 1, 8, 9, 6, 8
5, 2, 8, 3, 7, 0, 2, 2, 8, 7, 8, 1, 6, 9, 8
2, 5, 3, 8, 7, 0, 2, 2, 8, 7, 8, 1, 6, 9, 8
2, 5, 3, 8, 8, 7, 7, 2, 2, 0, 8, 1, 6, 9, 8
2, 5, 3, 8, 7, 2, 8, 2, 0, 7, 8, 6, 1, 9, 8
2, 7, 3, 8, 5, 2, 8, 1, 2, 7, 9, 6, 0, 8, 8
2, 3, 5, 8, 7, 2, 8, 0, 2, 7, 8, 6, 1, 9, 8
5, 2, 8, 3, 0, 7, 8, 2, 2, 7, 8, 1, 6, 9, 8
2, 5, 3, 8, 7, 0, 2, 2, 8, 7, 8, 6, 1, 9, 8
5, 2, 8, 3, 8, 2, 7, 7, 2, 8, 0, 1, 9, 6, 8
5, 2, 8, 3, 0, 7, 2, 7, 8, 2, 8, 1, 9, 6, 8
5, 2, 8, 3, 0, 7, 2, 8, 2, 7, 8, 1, 6, 9, 8
2, 5, 3, 0, 8, 7, 2, 8, 2, 7, 1, 8, 6, 9, 8
5, 8, 2, 3, 0, 7, 2, 8, 2, 7, 8, 6, 1, 9, 8
2, 5, 8, 3, 7, 0, 2, 8, 2, 7, 8, 1, 6, 9, 8
2, 5, 3, 0, 8, 7, 2, 2, 8, 7, 8, 6, 1, 9, 8
8, 5, 2, 3, 0, 7, 2, 8, 2, 7, 8, 1, 9, 6, 8
2, 5, 3, 8, 7, 2, 0, 2, 8, 7, 8, 1, 6, 9, 8
5, 2, 8, 3, 2, 7, 8, 2, 7, 0, 8, 1, 9, 6, 8
5, 2, 8, 3, 0, 7, 2, 8, 2, 7, 8, 6, 1, 9, 8
2, 5, 3, 8, 7, 2, 8, 7, 2, 0, 8, 1, 9, 6, 8
2, 5, 3, 7, 8, 1, 8, 2, 7, 2, 9, 8, 0, 6, 8
2, 5, 3, 8, 8, 2, 2, 7, 0, 7, 1, 8, 9, 6, 8
2, 5, 3, 8, 2, 7, 8, 7, 2, 1, 8, 0, 9, 8, 6
2, 5, 8, 3, 0, 7, 2, 2, 8, 7, 1, 8, 6, 9, 8
2, 3, 5, 7, 2, 2, 0, 8, 8, 7, 8, 1, 9, 6, 8
5, 2, 8, 7, 8, 3, 8, 1, 2, 7, 2, 6, 9, 0, 8
2, 5, 3, 7, 8, 7, 8, 2, 1, 8, 2, 0, 9, 8, 6
2, 3, 5, 8, 7, 2, 2, 8, 0, 7, 8, 1, 9, 6, 8
2, 5, 8, 3, 7, 8, 2, 2, 0, 7, 8, 1, 9, 8, 6
8, 5, 2, 3, 7, 0, 2, 2, 8, 7, 8, 1, 6, 9, 8
2, 3, 5, 7, 8, 2, 8, 2, 7, 0, 1, 8, 9, 6, 8
5, 8, 2, 3, 2, 8, 7, 8, 2, 7, 0, 1, 9, 6, 8
2, 5, 3, 8, 0, 7, 8, 2, 2, 7, 1, 8, 6, 9, 8
2, 5, 8, 3, 7, 2, 0, 8, 1, 8, 2, 7, 9, 6, 8
2, 5, 3, 8, 0, 7, 2, 7, 2, 8, 8, 1, 6, 9, 8
5, 2, 8, 3, 8, 2, 7, 0, 2, 7, 8, 6, 1, 9, 8
5, 2, 8, 3, 7, 0, 2, 2, 8, 7, 8, 6, 1, 9, 8
2, 5, 8, 3, 7, 2, 2, 0, 8, 7, 8, 1, 6, 9, 8
2, 5, 8, 3, 0, 7, 8, 2, 2, 7, 8, 1, 6, 9, 8
2, 5, 3, 8, 0, 7, 7, 2, 2, 8, 8, 1, 9, 6, 8
2, 5, 3, 8, 7, 7, 2, 2, 0, 8, 8, 1, 9, 6, 8
2, 5, 8, 3, 2, 8, 7, 2, 0, 7, 8, 6, 1, 9, 8
2, 8, 5, 3, 8, 0, 2, 2, 7, 7, 8, 1, 6, 9, 8
2, 3, 5, 7, 2, 7, 2, 8, 8, 0, 1, 8, 9, 6, 8
2, 5, 3, 8, 7, 0, 8, 2, 2, 7, 8, 1, 9, 6, 8
5, 8, 2, 3, 7, 0, 2, 8, 2, 7, 8, 1, 9, 6, 8
2, 8, 5, 3, 0, 7, 8, 2, 2, 7, 8, 1, 6, 9, 8
2, 5, 3, 8, 7, 0, 7, 2, 2, 8, 8, 1, 6, 9, 8
5, 2, 3, 8, 8, 2, 2, 7, 0, 7, 1, 8, 6, 9, 8
5, 8, 2, 3, 0, 7, 8, 2, 2, 7, 8, 6, 1, 9, 8
2, 3, 5, 2, 7, 8, 8, 2, 0, 7, 1, 8, 6, 9, 8
5, 8, 2, 3, 7, 0, 2, 2, 8, 7, 8, 1, 6, 9, 8
5, 2, 8, 3, 2, 8, 7, 2, 0, 7, 8, 1, 6, 9, 8
2, 5, 3, 8, 7, 0, 7, 8, 2, 2, 1, 8, 9, 6, 8
2, 5, 8, 3, 7, 2, 7, 8, 0, 8, 1, 2, 9, 6, 8
5, 2, 8, 3, 7, 0, 2, 2, 8, 7, 8, 1, 6, 9, 8
5, 2, 8, 3, 7, 7, 2, 2, 8, 0, 8, 1, 9, 6, 8
5, 2, 8, 3, 8, 7, 2, 7, 2, 8, 0, 1, 6, 9, 8
2, 5, 3, 8, 2, 7, 8, 2, 0, 7, 8, 1, 6, 9, 8
5, 2, 8, 3, 7, 2, 8, 0, 2, 7, 8, 6, 1, 9, 8
5, 2, 8, 3, 7, 0, 8, 2, 2, 7, 8, 1, 6, 9, 8
2, 5, 3, 8, 2, 0, 7, 7, 2, 8, 8, 1, 6, 9, 8
2, 3, 5, 7, 8, 0, 8, 2, 2, 7, 8, 1, 6, 9, 8
2, 5, 3, 8, 0, 7, 2, 8, 2, 7, 8, 6, 1, 9, 8
2, 5, 3, 8, 8, 7, 2, 0, 8, 7, 2, 1, 6, 9, 8
2, 5, 3, 8, 2, 7, 7, 2, 8, 1, 0, 8, 9, 6, 8
5, 2, 8, 3, 0, 7, 8, 2, 2, 7, 1, 8, 9, 6, 8
2, 5, 8, 3, 7, 0, 2, 7, 8, 2, 1, 8, 9, 6, 8
2, 5, 3, 8, 0, 7, 2, 2, 8, 7, 8, 1, 6, 9, 8
8, 5, 2, 3, 0, 7, 2, 8, 2, 7, 1, 8, 9, 6, 8
5, 2, 3, 8, 7, 2, 0, 8, 7, 2, 8, 1, 9, 6, 8
8, 5, 2, 3, 8, 2, 2, 7, 7, 8, 0, 1, 6, 9, 8
2, 5, 3, 8, 2, 0, 7, 8, 2, 7, 8, 6, 1, 9, 8
5, 8, 2, 3, 0, 7, 2, 8, 2, 7, 8, 1, 6, 9, 8
2, 5, 3, 8, 7, 0, 8, 7, 8, 2, 2, 1, 6, 9, 8
5, 8, 2, 3, 0, 7, 8, 2, 2, 7, 8, 1, 6, 9, 8
2, 5, 3, 8, 0, 7, 2, 2, 8, 7, 8, 1, 6, 9, 8
2, 5, 8, 3, 7, 1, 7, 0, 2, 2, 8, 9, 8, 8, 6
2, 5, 8, 3, 2, 2, 8, 7, 7, 0, 8, 1, 9, 6, 8
2, 5, 8, 3, 0, 7, 2, 8, 2, 7, 8, 6, 1, 9, 8
5, 2, 8, 3, 7, 0, 2, 8, 2, 7, 1, 8, 9, 6, 8
2, 8, 5, 3, 0, 7, 2, 2, 8, 7, 8, 1, 6, 9, 8
2, 8, 5, 3, 7, 0, 8, 7, 8, 2, 2, 1, 6, 9, 8
2, 5, 3, 8, 2, 7, 0, 2, 8, 7, 1, 8, 6, 9, 8
2, 5, 3, 8, 0, 7, 2, 2, 8, 7, 8, 1, 6, 9, 8
5, 2, 8, 3, 7, 2, 8, 2, 0, 7, 8, 1, 6, 9, 8
5, 2, 8, 3, 7, 0, 8, 2, 2, 7, 8, 6, 1, 9, 8
5, 2, 3, 8, 0, 7, 2, 2, 7, 8, 8, 1, 9, 6, 8
